lat,long,var_res30_mean_9x9,building_area_per_pixel_res30_mean_9x9,None_mean_9x9
40.81062833,-73.90995167,0.9137218,0.18847631,0.0
40.8106,-73.90991333,0.9137218,0.18847631,0.0
40.810515,-73.90974333,0.7390167,0.18210013,0.0
40.810495,-73.90966667,0.7610508,0.20964912,0.0
40.81047333,-73.90959167,0.7610508,0.20964912,0.0
40.810445,-73.90951833,0.7610508,0.20964912,0.0
40.81042333,-73.90944,0.81287956,0.24320197,0.0
40.8104,-73.909385,0.81287956,0.24320197,0.0
40.81038,-73.909345,0.81287956,0.24320197,0.0
40.81033333,-73.90925333,0.81287956,0.24320197,0.0
40.81030667,-73.90922333,0.81287956,0.24320197,0.0
40.81029333,-73.90917333,0.97388947,0.2723624,0.0
40.81028,-73.90911833,0.9505739,0.25730342,0.0
40.81026167,-73.909055,0.9505739,0.25730342,0.0
40.81023833,-73.90897833,0.9505739,0.25730342,0.0
40.81021833,-73.908895,0.94216436,0.2810606,0.0
40.81017333,-73.90871333,0.94216436,0.2810606,0.0
40.810155,-73.90862167,0.92625564,0.27167085,0.0
40.81013833,-73.90853667,0.92625564,0.27167085,0.0
40.81012667,-73.90847,0.92625564,0.27167085,0.0
40.810125,-73.90843167,0.92625564,0.27167085,0.0
40.81009667,-73.90818333,0.9749741,0.2521094,0.0
40.81007833,-73.9081,0.9891078,0.25120044,0.0
40.81006,-73.90800833,0.9891078,0.25120044,0.0
40.81004,-73.90791833,0.9891078,0.25120044,0.0
40.810025,-73.90782333,1.0451977,0.25485,0.0
40.80997833,-73.907525,0.99886775,0.27092743,0.0
40.809905,-73.90740667,0.99886775,0.27092743,0.0
40.80987,-73.90739667,0.99886775,0.27092743,0.0
40.80982833,-73.90739833,0.99886775,0.27092743,0.0
40.80977667,-73.90741167,0.99886775,0.27092743,0.0
40.80964333,-73.907465,1.0162741,0.3110775,0.0
40.80957167,-73.90749167,1.0162741,0.3110775,0.0
40.80950167,-73.90751833,1.0162741,0.3110775,0.0
40.80944167,-73.90753833,1.0557996,0.32076874,0.0
40.80939833,-73.90755,1.0557996,0.32076874,0.0
40.80920333,-73.90761333,1.075857,0.31699932,0.0
40.80913833,-73.90763833,1.075857,0.31699932,0.0
40.80906667,-73.90766,1.075857,0.31699932,0.0
40.80899,-73.90768,1.075857,0.31699932,0.0
40.80891167,-73.90770167,1.0871058,0.3043481,0.0
40.808825,-73.90772667,1.0871058,0.3043481,0.0
40.808735,-73.90775667,1.0871058,0.3043481,0.0
40.80864333,-73.907785,1.116719,0.27879465,0.0
40.80855,-73.90781833,1.116719,0.27879465,0.0
40.80845667,-73.90785667,1.0526737,0.2570758,0.0
40.80836,-73.90789333,1.0145794,0.22377916,0.0
40.80826167,-73.90792833,1.0145794,0.22377916,0.0
40.80806667,-73.90800833,0.9362056,0.19408257,0.0
40.80797667,-73.90802667,0.9362056,0.19408257,0.0
40.807885,-73.90804667,0.9362056,0.19408257,0.0
40.80778833,-73.90808667,0.84744906,0.17556038,0.0
40.80769167,-73.90813,0.9155191,0.1774786,0.0
40.80759667,-73.90817333,0.973716,0.15836331,0.0
40.8075,-73.90821333,0.973716,0.15836331,0.0
40.80741333,-73.908245,0.973716,0.15836331,0.0
40.80732833,-73.90827,1.1289974,0.15723379,0.0
40.80723833,-73.90829833,1.1289974,0.15723379,0.0
40.80704833,-73.90836333,1.1262004,0.1588255,0.0
40.806955,-73.90839667,0.9975947,0.16526847,0.0
40.80687167,-73.90842833,0.9975947,0.16526847,0.0
40.80679667,-73.908455,0.9975947,0.16526847,0.0
40.80674,-73.90848,1.0212767,0.15473671,0.0
40.80669667,-73.90849667,1.0212767,0.15473671,0.0
40.80663333,-73.90853,1.0212767,0.15473671,0.0
40.80654167,-73.90859333,1.0212767,0.15473671,0.0
40.80648333,-73.90863333,0.99151886,0.14977284,0.0
40.80643,-73.908675,0.87134534,0.12974302,0.0
40.80638833,-73.90871333,0.87134534,0.12974302,0.0
40.80634667,-73.90875333,0.87134534,0.12974302,0.0
40.80631167,-73.9088,0.87134534,0.12974302,0.0
40.80628333,-73.90885167,0.87134534,0.12974302,0.0
40.80626,-73.90889833,0.87134534,0.12974302,0.0
40.80624833,-73.90893667,0.7474855,0.133134,0.0
40.80624333,-73.90896333,0.7474855,0.133134,0.0
40.80621667,-73.909165,0.7474855,0.133134,0.0
40.806185,-73.909225,0.5582698,0.104425386,0.0
40.80615,-73.90930167,0.5582698,0.104425386,0.0
40.80609667,-73.90947667,0.46801206,0.09524976,0.0
40.80606833,-73.90954667,0.46801206,0.09524976,0.0
40.80603667,-73.909595,0.46801206,0.09524976,0.0
40.80601333,-73.90964667,0.46801206,0.09524976,0.0
40.80599,-73.9097,0.46801206,0.09524976,0.0
40.80597167,-73.90976,0.37470153,0.14043738,0.0
40.80591167,-73.90987167,0.37470153,0.14043738,0.0
40.80590333,-73.90990833,0.37470153,0.14043738,0.0
40.805895,-73.90994667,0.37470153,0.14043738,0.0
40.80588667,-73.90998333,0.37470153,0.14043738,0.0
40.80574833,-73.910005,0.25208998,0.13347411,0.0
40.80571167,-73.90990833,0.3877373,0.19237761,0.0
40.80562667,-73.90979167,0.3877373,0.19237761,0.0
40.80555333,-73.90964,0.49941838,0.18803467,0.0
40.80539,-73.90940833,0.6620659,0.23766056,0.0
40.80531333,-73.90931,0.6620659,0.23766056,0.0
40.80523667,-73.90921167,0.6620659,0.23766056,0.0
40.80516667,-73.90911833,0.88012123,0.3045741,0.0
40.80509833,-73.90902667,0.88012123,0.3045741,0.0
40.80503167,-73.90895333,0.88012123,0.3045741,0.0
40.80498833,-73.90889167,0.9577725,0.32242823,0.0
40.804955,-73.90883167,0.9577725,0.32242823,0.0
40.80489167,-73.90870167,0.8209474,0.3317513,0.0
40.80486167,-73.90863833,0.92020005,0.32427183,0.0
40.80483667,-73.90858,0.92020005,0.32427183,0.0
40.804815,-73.90852667,0.92020005,0.32427183,0.0
40.80479667,-73.90847333,0.92020005,0.32427183,0.0
40.80478,-73.90842333,0.92020005,0.32427183,0.0
40.80476667,-73.90837333,1.0292349,0.31808645,0.0
40.80474,-73.908315,1.0292349,0.31808645,0.0
40.80463667,-73.90824,0.98723644,0.33394438,0.0
40.804555,-73.90812,0.98723644,0.33394438,0.0
40.80449833,-73.90805,1.0318316,0.34978673,0.0
40.80446,-73.90797167,1.0318316,0.34978673,0.0
40.80441167,-73.90789,1.0318316,0.34978673,0.0
40.80431833,-73.90774667,0.97014874,0.39069548,0.0
40.804275,-73.90767833,0.97014874,0.39069548,0.0
40.804235,-73.907605,0.97014874,0.39069548,0.0
40.80420833,-73.907515,1.0262128,0.38843745,0.0
40.804175,-73.90745167,1.0262128,0.38843745,0.0
40.804135,-73.90736167,1.0262128,0.38843745,0.0
40.80409667,-73.90721833,1.0544838,0.3869643,0.0
40.80413667,-73.90718,1.0386133,0.36092776,0.0
40.80417833,-73.907135,1.0386133,0.36092776,0.0
40.80422333,-73.90709,1.0386133,0.36092776,0.0
40.80427167,-73.90704333,1.0386133,0.36092776,0.0
40.80432667,-73.906985,1.0440059,0.33209816,0.0
40.80438,-73.90693,1.0783807,0.30573314,0.0
40.80442667,-73.906875,1.0783807,0.30573314,0.0
40.80446833,-73.90682833,1.0783807,0.30573314,0.0
40.8045,-73.90678333,1.0783807,0.30573314,0.0
40.80451333,-73.90674167,1.0378201,0.2981808,0.0
40.80451,-73.9067,1.0378201,0.2981808,0.0
40.80448833,-73.90665667,1.0378201,0.2981808,0.0
40.80445333,-73.90660667,1.0378201,0.2981808,0.0
40.80441167,-73.90655667,1.0378201,0.2981808,0.0
40.80436667,-73.90649,1.0253214,0.30695117,0.0
40.80432333,-73.906415,1.0253214,0.30695117,0.0
40.804275,-73.90633,1.0253214,0.30695117,0.0
40.80422333,-73.90624167,1.0253214,0.30695117,0.0
40.80412,-73.90606,0.9654149,0.3049539,0.0
40.80407,-73.90597,1.0027907,0.30020085,0.0
40.80394333,-73.90573333,0.8992397,0.28963453,0.0
40.803915,-73.90568167,0.8147143,0.2695226,0.0
40.80389167,-73.90563,0.8147143,0.2695226,0.0
40.803875,-73.90562667,0.8147143,0.2695226,0.0
40.80382333,-73.905605,0.7666573,0.22161178,0.0
40.803785,-73.90562833,0.7666573,0.22161178,0.0
40.80373833,-73.90566833,0.7666573,0.22161178,0.0
40.80368667,-73.90572167,0.85137415,0.24644601,0.0
40.80363333,-73.90577667,0.85137415,0.24644601,0.0
40.80357833,-73.90583167,0.85137415,0.24644601,0.0
40.80352833,-73.90588333,0.7807763,0.20959826,0.0
40.80348333,-73.90592667,0.7807763,0.20959826,0.0
40.80344333,-73.90596667,0.7807763,0.20959826,0.0
40.80340833,-73.906,0.84896696,0.24493349,0.0
40.80338333,-73.90602333,0.84896696,0.24493349,0.0
40.80331667,-73.90607,0.84896696,0.24493349,0.0
40.80328,-73.90609333,0.8115358,0.20517905,0.0
40.80319667,-73.90617,0.8115358,0.20517905,0.0
40.80311667,-73.90625667,0.872188,0.24582234,0.0
40.803035,-73.90634667,0.872188,0.24582234,0.0
40.80296167,-73.90642833,0.8065459,0.20926224,0.0
40.802895,-73.90650333,0.8065459,0.20926224,0.0
40.80274667,-73.90665167,0.77658343,0.21842453,0.0
40.80267333,-73.906725,0.77658343,0.21842453,0.0
40.8026,-73.9068,0.7743624,0.24050324,0.0
40.80252833,-73.90687333,0.7743624,0.24050324,0.0
40.80245333,-73.90694833,0.66327184,0.2054567,0.0
40.80237833,-73.90702,0.66327184,0.2054567,0.0
40.80230833,-73.90709167,0.6419362,0.22390491,0.0
40.80225167,-73.90714667,0.6419362,0.22390491,0.0
40.802215,-73.90718,0.5081346,0.1747526,0.0
40.80219167,-73.907205,0.5081346,0.1747526,0.0
40.80219167,-73.90729,0.5081346,0.1747526,0.0
40.80221667,-73.90734333,0.61107594,0.25944513,0.0
40.80225167,-73.90740333,0.61107594,0.25944513,0.0
40.80229667,-73.90747,0.61107594,0.25944513,0.0
40.80234333,-73.90754833,0.61107594,0.25944513,0.0
40.802395,-73.90763833,0.56687963,0.2714692,0.0
40.80244667,-73.90773333,0.56687963,0.2714692,0.0
40.80250333,-73.90783167,0.7084513,0.32152376,0.0
40.802615,-73.90803167,0.6893274,0.32094744,0.0
40.80266833,-73.90812667,0.63714254,0.31055132,0.0
40.80271333,-73.90820333,0.63714254,0.31055132,0.0
40.80275833,-73.90829,0.664802,0.34810117,0.0
40.80281167,-73.90837167,0.664802,0.34810117,0.0
40.80283,-73.90840167,0.6830169,0.34559593,0.0
40.80285,-73.90844167,0.6830169,0.34559593,0.0
40.80287333,-73.90849167,0.6830169,0.34559593,0.0
40.80294,-73.908605,0.6830169,0.34559593,0.0
40.80298,-73.90866833,0.64165765,0.34320942,0.0
40.803025,-73.90873667,0.6747055,0.3671676,0.0
40.80307167,-73.90881667,0.6747055,0.3671676,0.0
40.80312,-73.90890167,0.6747055,0.3671676,0.0
40.80317,-73.90898667,0.6540213,0.35550672,0.0
40.80322,-73.90907667,0.6540213,0.35550672,0.0
40.80327167,-73.90917,0.6540213,0.35550672,0.0
40.80332167,-73.909265,0.6551297,0.34095782,0.0
40.80337667,-73.90936,0.6551297,0.34095782,0.0
40.80343333,-73.909455,0.6551297,0.34095782,0.0
40.80349,-73.90955167,0.65797555,0.33386102,0.0
40.80354833,-73.909645,0.65797555,0.33386102,0.0
40.80359333,-73.90975333,0.67655194,0.33667487,0.0
40.80364167,-73.90986,0.67655194,0.33667487,0.0
40.80368833,-73.90996167,0.67655194,0.33667487,0.0
40.80373333,-73.910065,0.6853617,0.3288896,0.0
40.803775,-73.91016667,0.6853617,0.3288896,0.0
40.80381667,-73.91026833,0.6853617,0.3288896,0.0
40.80385833,-73.91036667,0.548811,0.30005077,0.0
40.80390333,-73.910465,0.548811,0.30005077,0.0
40.803945,-73.91056667,0.5564903,0.28795764,0.0
40.80399,-73.91066667,0.5564903,0.28795764,0.0
40.80403333,-73.91077,0.5564903,0.28795764,0.0
40.80407667,-73.91087,0.5903528,0.26232585,0.0
40.80416833,-73.91104333,0.5073695,0.23062572,0.0
40.80421,-73.91112667,0.4987297,0.21849258,0.0
40.804245,-73.91121,0.4987297,0.21849258,0.0
40.80427167,-73.91128667,0.4987297,0.21849258,0.0
40.804295,-73.911345,0.49258903,0.1954614,0.0
40.80431167,-73.911385,0.49258903,0.1954614,0.0
40.80432167,-73.91140667,0.49258903,0.1954614,0.0
40.80437,-73.91156333,0.39999634,0.1808495,0.0
40.804385,-73.911605,0.39999634,0.1808495,0.0
40.80441833,-73.91168667,0.37965456,0.15810253,0.0
40.80443333,-73.91172667,0.37965456,0.15810253,0.0
40.80448,-73.91183333,0.37965456,0.15810253,0.0
40.80449833,-73.91187667,0.37965456,0.15810253,0.0
40.804515,-73.91191667,0.4169763,0.14968717,0.0
40.80453333,-73.91195833,0.4169763,0.14968717,0.0
40.80455333,-73.91200333,0.4169763,0.14968717,0.0
40.80456833,-73.912045,0.4169763,0.14968717,0.0
40.80457167,-73.91207333,0.4169763,0.14968717,0.0
40.8046,-73.91214333,0.4169763,0.14968717,0.0
40.80461833,-73.91219333,0.44135827,0.15332258,0.0
40.804645,-73.912275,0.41456267,0.15374619,0.0
40.80469833,-73.91236667,0.41456267,0.15374619,0.0
40.804735,-73.91245333,0.40837815,0.15900102,0.0
40.804785,-73.912545,0.40837815,0.15900102,0.0
40.80482667,-73.91263,0.40837815,0.15900102,0.0
40.804865,-73.91271833,0.404562,0.17979847,0.0
40.80490833,-73.91281,0.52491194,0.18218666,0.0
40.80495333,-73.91290833,0.52491194,0.18218666,0.0
40.80500667,-73.91301333,0.5605338,0.20397455,0.0
40.805055,-73.91312,0.5605338,0.20397455,0.0
40.80509833,-73.91322667,0.5742783,0.20596857,0.0
40.80514167,-73.91332167,0.5742783,0.20596857,0.0
40.80522667,-73.91352167,0.8413771,0.22422037,0.0
40.805275,-73.913625,0.8413771,0.22422037,0.0
40.805365,-73.913835,0.87982225,0.24087487,0.0
40.80540667,-73.91393667,0.87982225,0.24087487,0.0
40.805445,-73.91403,0.87982225,0.24087487,0.0
40.80548,-73.91411167,1.0157496,0.2469303,0.0
40.80550667,-73.914175,1.0157496,0.2469303,0.0
40.805525,-73.91421167,1.0157496,0.2469303,0.0
40.805535,-73.91423333,1.0157496,0.2469303,0.0
40.80557833,-73.91437,0.93503016,0.2340398,0.0
40.80556833,-73.91442167,0.93503016,0.2340398,0.0
40.80556,-73.914445,0.93503016,0.2340398,0.0
40.80552333,-73.9145,0.93503016,0.2340398,0.0
40.80547833,-73.91452667,0.93503016,0.2340398,0.0
40.80542667,-73.91456333,0.88668597,0.23235227,0.0
40.80536667,-73.91460167,0.90712106,0.22909234,0.0
40.80530167,-73.91464667,0.90712106,0.22909234,0.0
40.80523667,-73.91469667,0.90712106,0.22909234,0.0
40.80517333,-73.91474167,0.9382538,0.21684521,0.0
40.80511833,-73.91478167,0.9382538,0.21684521,0.0
40.805075,-73.91480667,0.9382538,0.21684521,0.0
40.80498167,-73.91489167,0.95267767,0.20877038,0.0
40.80494,-73.914925,0.95267767,0.20877038,0.0
40.80488833,-73.91497167,0.8481474,0.19107766,0.0
40.804825,-73.91502333,0.8481474,0.19107766,0.0
40.804755,-73.91507667,0.8481474,0.19107766,0.0
40.80467,-73.91513833,0.9777788,0.17892969,0.0
40.80457833,-73.91521167,0.82043624,0.15327008,0.0
40.80448833,-73.91528333,0.82043624,0.15327008,0.0
40.80440167,-73.91535,0.82043624,0.15327008,0.0
40.80413167,-73.91556,0.7056426,0.09747355,0.0
40.80405,-73.915625,0.5847874,0.09686412,0.0
40.80396833,-73.91569333,0.5416235,0.07084478,0.0
40.803895,-73.91576167,0.5416235,0.07084478,0.0
40.80383,-73.91581333,0.3684295,0.07044548,0.0
40.80378667,-73.91585333,0.3684295,0.07044548,0.0
40.80376333,-73.91588,0.3684295,0.07044548,0.0
40.80375167,-73.91591167,0.3684295,0.07044548,0.0
40.80376667,-73.91602,0.32772082,0.04305535,0.0
40.80379333,-73.91610167,0.32772082,0.04305535,0.0
40.80383,-73.91619833,0.32370785,0.033395357,0.0
40.80387667,-73.91630333,0.4617884,0.047374487,0.0
40.80392,-73.91641167,0.4617884,0.047374487,0.0
40.80396833,-73.916525,0.40939125,0.049840104,0.0
40.80401667,-73.91664333,0.40939125,0.049840104,0.0
40.80417333,-73.91703167,0.23365445,0.050799016,0.0
40.80422333,-73.917165,0.23365445,0.050799016,0.0
40.80427333,-73.917295,0.18556415,0.04418205,0.0
40.80432333,-73.91742167,0.18556415,0.04418205,0.0
40.80437167,-73.917545,0.37248462,0.03890411,0.0
40.80442,-73.917665,0.37248462,0.03890411,0.0
40.804465,-73.91777333,0.37248462,0.03890411,0.0
40.80450667,-73.91787167,0.4900276,0.05173536,0.0
40.80454167,-73.91795833,0.4900276,0.05173536,0.0
40.80456833,-73.91803333,0.4900276,0.05173536,0.0
40.80459,-73.91809167,0.52074295,0.062556386,0.0
40.804605,-73.91813,0.52074295,0.062556386,0.0
40.80464667,-73.91817167,0.79142106,0.0706628,0.0
40.80466667,-73.91821667,0.79142106,0.0706628,0.0
40.80469,-73.91826333,0.79142106,0.0706628,0.0
40.80471333,-73.91831333,0.79142106,0.0706628,0.0
40.80473667,-73.91836667,0.7753613,0.07143863,0.0
40.80475667,-73.91842667,0.7753613,0.07143863,0.0
40.80477667,-73.91848833,0.7753613,0.07143863,0.0
40.80479333,-73.91855,0.7753613,0.07143863,0.0
40.80480667,-73.91861167,0.99334836,0.09176744,0.0
40.80480667,-73.91873167,0.99334836,0.09176744,0.0
40.80479667,-73.91877,0.99334836,0.09176744,0.0
40.804775,-73.91879833,0.99334836,0.09176744,0.0
40.80475,-73.91882167,0.99334836,0.09176744,0.0
40.80472667,-73.91884,0.99334836,0.09176744,0.0
40.80469,-73.91885667,0.99334836,0.09176744,0.0
40.80467667,-73.91885833,0.99334836,0.09176744,0.0
40.80465,-73.91886667,0.99334836,0.09176744,0.0
40.804585,-73.91888667,0.7587042,0.0969945,0.0
40.80453,-73.91890333,0.7587042,0.0969945,0.0
40.80437833,-73.91896,0.7587042,0.0969945,0.0
40.80431,-73.91901333,0.38362208,0.11450956,0.0
40.80436667,-73.91925333,0.42221972,0.13087945,0.0
40.80433333,-73.91928333,0.42221972,0.13087945,0.0
40.80428833,-73.919295,0.42221972,0.13087945,0.0
40.80417,-73.919355,0.42221972,0.13087945,0.0
40.80410333,-73.91938833,0.42221972,0.13087945,0.0
40.80402833,-73.919435,0.4420604,0.17811655,0.0
40.80400833,-73.91945333,0.4420604,0.17811655,0.0
40.80391667,-73.91954167,0.4420604,0.17811655,0.0
40.80387,-73.91958167,0.4420604,0.17811655,0.0
40.80382,-73.919625,0.5295415,0.21540365,0.0
40.80377333,-73.91965833,0.5295415,0.21540365,0.0
40.80373333,-73.91969167,0.5974644,0.23366566,0.0
40.80370167,-73.91973167,0.5974644,0.23366566,0.0
40.80368333,-73.91977167,0.5974644,0.23366566,0.0
40.80371833,-73.91994333,0.5974644,0.23366566,0.0
40.80374667,-73.92001833,0.61160475,0.24311058,0.0
40.803775,-73.92010667,0.61160475,0.24311058,0.0
40.80385333,-73.92030667,0.5928154,0.23272888,0.0
40.80394833,-73.920525,0.6402037,0.2407167,0.0
40.80399333,-73.92064,0.6402037,0.2407167,0.0
40.80408,-73.92086167,0.67287976,0.25818416,0.0
40.80412667,-73.92096167,0.5412525,0.20956424,0.0
40.80416667,-73.92105167,0.6073824,0.20819558,0.0
40.80420167,-73.92113167,0.6073824,0.20819558,0.0
40.80427667,-73.92132333,0.6643526,0.21333411,0.0
40.80429667,-73.92137167,0.6643526,0.21333411,0.0
40.80432667,-73.92143833,0.6643526,0.21333411,0.0
40.80436167,-73.92151167,0.6643526,0.21333411,0.0
40.80439667,-73.92159333,0.6836091,0.17657204,0.0
40.80443667,-73.921685,0.6836091,0.17657204,0.0
40.80448,-73.92178167,0.6836091,0.17657204,0.0
40.80456667,-73.92198667,0.7225091,0.18700965,0.0
40.80461,-73.92209,0.7225091,0.18700965,0.0
40.804655,-73.922195,0.7189058,0.1747309,0.0
40.80469833,-73.9223,0.7189058,0.1747309,0.0
40.80474333,-73.92240667,0.69597733,0.16912267,0.0
40.80478833,-73.922515,0.69597733,0.16912267,0.0
40.804835,-73.92262833,0.69597733,0.16912267,0.0
40.80492833,-73.92285833,0.7093272,0.16758627,0.0
40.80497,-73.92297167,0.6984569,0.17021239,0.0
40.80501167,-73.92308,0.6984569,0.17021239,0.0
40.805055,-73.92318167,0.6232046,0.1614297,0.0
40.80515167,-73.923385,0.6232046,0.1614297,0.0
40.80520167,-73.92349167,0.5504881,0.1420294,0.0
40.80524667,-73.92360167,0.5504881,0.1420294,0.0
40.805295,-73.92371,0.47187433,0.12384942,0.0
40.80539,-73.92392167,0.47187433,0.12384942,0.0
40.80543667,-73.92403,0.3672763,0.10479552,0.0
40.80548,-73.92413667,0.32256898,0.09757374,0.0
40.805525,-73.92424333,0.32256898,0.09757374,0.0
40.80557,-73.92434833,0.40825626,0.071364775,0.0
40.80561667,-73.92445833,0.40825626,0.071364775,0.0
40.80566167,-73.924565,0.54968673,0.07142884,0.0
40.80570167,-73.92465833,0.54968673,0.07142884,0.0
40.80573333,-73.92473667,0.48563394,0.07216937,0.0
40.80575833,-73.9248,0.5823918,0.088917606,0.0
40.805775,-73.92484667,0.5823918,0.088917606,0.0
40.80579,-73.92488167,0.5823918,0.088917606,0.0
40.80580167,-73.92491,0.5823918,0.088917606,0.0
40.80581333,-73.92493333,0.5823918,0.088917606,0.0
40.80585,-73.92506833,0.6393549,0.10691759,0.0
40.80589167,-73.92520667,0.6393549,0.10691759,0.0
40.80594167,-73.92524667,0.6393549,0.10691759,0.0
40.80596833,-73.92531333,0.6393549,0.10691759,0.0
40.80599167,-73.92536,0.7663994,0.11688727,0.0
40.80614,-73.92578333,0.8673619,0.12228992,0.0
40.80615333,-73.92582167,0.8673619,0.12228992,0.0
40.80618167,-73.92590333,0.8931041,0.12638211,0.0
40.80619167,-73.92594167,0.8931041,0.12638211,0.0
40.80620333,-73.92597833,0.8931041,0.12638211,0.0
40.80621333,-73.92601167,0.8931041,0.12638211,0.0
40.806225,-73.92603833,0.8931041,0.12638211,0.0
40.80624,-73.926065,0.8931041,0.12638211,0.0
40.80625,-73.926095,0.8931041,0.12638211,0.0
40.806265,-73.92612667,0.84157884,0.1263821,0.0
40.80629167,-73.92619333,0.93786985,0.1339835,0.0
40.80630167,-73.92623,0.93786985,0.1339835,0.0
40.80631667,-73.926265,0.93786985,0.1339835,0.0
40.80633,-73.92630333,0.93786985,0.1339835,0.0
40.80635,-73.92634,0.93786985,0.1339835,0.0
40.806365,-73.92638,0.93786985,0.1339835,0.0
40.80638333,-73.92641667,1.021517,0.14625505,0.0
40.80639333,-73.92645333,1.021517,0.14625505,0.0
40.80640667,-73.92648667,1.021517,0.14625505,0.0
40.80641333,-73.92652167,1.021517,0.14625505,0.0
40.80642333,-73.92654833,1.021517,0.14625505,0.0
40.806435,-73.92657667,1.021517,0.14625505,0.0
40.80644833,-73.926605,1.021517,0.14625505,0.0
40.80646167,-73.92663,1.021517,0.14625505,0.0
40.806495,-73.92664333,1.021517,0.14625505,0.0
40.80659833,-73.92671833,0.7910912,0.1557649,0.0
40.80661333,-73.92674833,0.7910912,0.1557649,0.0
40.80663333,-73.92679167,0.7910912,0.1557649,0.0
40.80665667,-73.92684667,0.7910912,0.1557649,0.0
40.806685,-73.92690667,0.7910912,0.1557649,0.0
40.80674333,-73.92704167,0.76479274,0.15898696,0.0
40.80677333,-73.92711333,0.76479274,0.15898696,0.0
40.80680333,-73.92719,0.52529395,0.14297241,0.0
40.80684333,-73.92727333,0.52466613,0.15349166,0.0
40.806885,-73.92736167,0.52466613,0.15349166,0.0
40.80692833,-73.92745333,0.52466613,0.15349166,0.0
40.80697,-73.92754667,0.60370797,0.13652252,0.0
40.807015,-73.92765333,0.60370797,0.13652252,0.0
40.807105,-73.92789167,0.5657982,0.12591527,0.0
40.80715167,-73.928015,0.6394336,0.121515736,0.0
40.80720167,-73.92813667,0.6394336,0.121515736,0.0
40.80734167,-73.92849167,0.6534409,0.14483273,0.0
40.80738667,-73.92860333,0.6692461,0.16346505,0.0
40.80743667,-73.92871667,0.6692461,0.16346505,0.0
40.807485,-73.92882833,0.65552187,0.17051692,0.0
40.80753333,-73.92894,0.65552187,0.17051692,0.0
40.807575,-73.92904667,0.65552187,0.17051692,0.0
40.807615,-73.92914667,0.64410764,0.17717656,0.0
40.80765,-73.929235,0.64410764,0.17717656,0.0
40.80767833,-73.92931333,0.64410764,0.17717656,0.0
40.80769833,-73.92938333,0.7604862,0.1643357,0.0
40.80772667,-73.92942833,0.7604862,0.1643357,0.0
40.80777333,-73.92943167,0.7604862,0.1643357,0.0
40.80781833,-73.92942333,0.7604862,0.1643357,0.0
40.80786833,-73.92940667,0.87661296,0.16698638,0.0
40.80792167,-73.929375,0.87661296,0.16698638,0.0
40.80798,-73.92933,0.7196425,0.17077075,0.0
40.808045,-73.92927667,0.7196425,0.17077075,0.0
40.80811333,-73.92922,0.7196425,0.17077075,0.0
40.80823667,-73.929115,0.71700144,0.1769282,0.0
40.808295,-73.92906667,0.5518311,0.16106641,0.0
40.80834833,-73.92902667,0.5518311,0.16106641,0.0
40.80839833,-73.92898833,0.5518311,0.16106641,0.0
40.80844333,-73.92895,0.6654948,0.1548627,0.0
40.80848333,-73.92892333,0.6654948,0.1548627,0.0
