lat,long,zonedist_level1_res30_mean_9x9,zonedist_level2_res30_mean_9x9,zonedist_level3_res30_mean_9x9,has_residence_res30_mean_9x9,has_manufacture_res30_mean_9x9,has_commercial_res30_mean_9x9,has_park_res30_mean_9x9
40.81186333,-73.90958167,2.7777777,25.555555,105.888885,0.9382716,0.0,0.0,0.22222222
40.81181167,-73.9096,2.7777777,25.555555,105.888885,0.9382716,0.0,0.0,0.22222222
40.81175333,-73.909615,2.7777777,25.555555,105.888885,0.9382716,0.0,0.0,0.22222222
40.8117,-73.90963167,2.7777777,25.555555,105.888885,0.9382716,0.0,0.0,0.22222222
40.81164333,-73.90964667,2.7777777,25.555555,105.888885,0.9382716,0.0,0.0,0.22222222
40.81157833,-73.90966167,2.7407408,24.74074,104.19753,0.91358024,0.024691358,0.0,0.2345679
40.81151,-73.909675,2.7407408,24.74074,104.19753,0.91358024,0.024691358,0.0,0.2345679
40.81144167,-73.90969333,2.7407408,24.74074,104.19753,0.91358024,0.024691358,0.0,0.2345679
40.81137667,-73.909705,2.7407408,24.74074,104.19753,0.91358024,0.024691358,0.0,0.2345679
40.81132,-73.90971333,2.6296296,23.358025,101.09876,0.91358024,0.074074075,0.0,0.24691358
40.81123,-73.909745,2.5432098,21.419754,99.24691,0.80246913,0.061728396,0.0,0.3580247
40.81120333,-73.909755,2.5432098,21.419754,99.24691,0.80246913,0.061728396,0.0,0.3580247
40.81116167,-73.90977,2.5432098,21.419754,99.24691,0.80246913,0.061728396,0.0,0.3580247
40.81111833,-73.90978667,2.5432098,21.419754,99.24691,0.80246913,0.061728396,0.0,0.3580247
40.81106,-73.90980833,2.4444444,20.0,95.72839,0.7777778,0.12345679,0.0,0.3580247
40.810865,-73.909875,2.4444444,20.0,95.72839,0.7777778,0.12345679,0.0,0.3580247
40.81081,-73.9099,2.2839506,18.25926,91.08642,0.7407407,0.20987654,0.0,0.3580247
40.81075333,-73.90992833,2.2839506,18.25926,91.08642,0.7407407,0.20987654,0.0,0.3580247
40.810705,-73.909965,2.2839506,18.25926,91.08642,0.7407407,0.20987654,0.0,0.3580247
40.81062833,-73.90995167,2.2839506,18.25926,91.08642,0.7407407,0.20987654,0.0,0.3580247
40.8106,-73.90991333,2.2839506,18.25926,91.08642,0.7407407,0.20987654,0.0,0.3580247
40.810515,-73.90974333,2.1234567,16.518518,86.44444,0.67901236,0.2962963,0.0,0.34567901
40.810495,-73.90966667,2.1358025,17.604939,86.18519,0.75308645,0.34567901,0.0,0.2345679
40.81047333,-73.90959167,2.1358025,17.604939,86.18519,0.75308645,0.34567901,0.0,0.2345679
40.810445,-73.90951833,2.1358025,17.604939,86.18519,0.75308645,0.34567901,0.0,0.2345679
40.81042333,-73.90944,2.148148,18.691359,85.92593,0.7654321,0.39506173,0.0,0.12345679
40.8104,-73.909385,2.148148,18.691359,85.92593,0.7654321,0.39506173,0.0,0.12345679
40.81038,-73.909345,2.148148,18.691359,85.92593,0.7654321,0.39506173,0.0,0.12345679
40.81033333,-73.90925333,2.148148,18.691359,85.92593,0.7654321,0.39506173,0.0,0.12345679
40.81030667,-73.90922333,2.148148,18.691359,85.92593,0.7654321,0.39506173,0.0,0.12345679
40.81029333,-73.90917333,2.1728394,19.604939,86.22222,0.7407407,0.41975307,0.0,0.037037037
40.81028,-73.90911833,1.9506173,17.049383,79.888885,0.6419753,0.5308642,0.0,0.037037037
40.81026167,-73.909055,1.9506173,17.049383,79.888885,0.6419753,0.5308642,0.0,0.037037037
40.81023833,-73.90897833,1.9506173,17.049383,79.888885,0.6419753,0.5308642,0.0,0.037037037
40.81021833,-73.908895,1.9382716,17.222221,79.333336,0.61728394,0.5555556,0.0,0.0
40.81017333,-73.90871333,1.9382716,17.222221,79.333336,0.61728394,0.5555556,0.0,0.0
40.810155,-73.90862167,1.9135803,17.222221,79.333336,0.60493827,0.5555556,0.0,0.0
40.81013833,-73.90853667,1.9135803,17.222221,79.333336,0.60493827,0.5555556,0.0,0.0
40.81012667,-73.90847,1.9135803,17.222221,79.333336,0.60493827,0.5555556,0.0,0.0
40.810125,-73.90843167,1.9135803,17.222221,79.333336,0.60493827,0.5555556,0.0,0.0
40.81009667,-73.90818333,1.8395061,16.37037,77.34568,0.60493827,0.5925926,0.0,0.0
40.81007833,-73.9081,1.7407408,15.234568,74.71605,0.56790125,0.6419753,0.0,0.0
40.81006,-73.90800833,1.7407408,15.234568,74.71605,0.56790125,0.6419753,0.0,0.0
40.81004,-73.90791833,1.7407408,15.234568,74.71605,0.56790125,0.6419753,0.0,0.0
40.810025,-73.90782333,1.6419753,14.382716,72.79012,0.54320985,0.67901236,0.0,0.0
40.80997833,-73.907525,1.4197531,11.827161,67.07407,0.41975307,0.79012346,0.0,0.0
40.809905,-73.90740667,1.4197531,11.827161,67.07407,0.41975307,0.79012346,0.0,0.0
40.80987,-73.90739667,1.4197531,11.827161,67.07407,0.41975307,0.79012346,0.0,0.0
40.80982833,-73.90739833,1.4197531,11.827161,67.07407,0.41975307,0.79012346,0.0,0.0
40.80977667,-73.90741167,1.4197531,11.827161,67.07407,0.41975307,0.79012346,0.0,0.0
40.80964333,-73.907465,1.2716049,10.123457,63.407406,0.32098764,0.86419755,0.0,0.0
40.80957167,-73.90749167,1.2716049,10.123457,63.407406,0.32098764,0.86419755,0.0,0.0
40.80950167,-73.90751833,1.2716049,10.123457,63.407406,0.32098764,0.86419755,0.0,0.0
40.80944167,-73.90753833,1.1481482,8.703704,60.444443,0.20987654,0.9259259,0.0,0.0
40.80939833,-73.90755,1.1481482,8.703704,60.444443,0.20987654,0.9259259,0.0,0.0
40.80920333,-73.90761333,1.0246913,7.283951,57.23457,0.12345679,0.9876543,0.0,0.0
40.80913833,-73.90763833,1.0246913,7.283951,57.23457,0.12345679,0.9876543,0.0,0.0
40.80906667,-73.90766,1.0246913,7.283951,57.23457,0.12345679,0.9876543,0.0,0.0
40.80899,-73.90768,1.0246913,7.283951,57.23457,0.12345679,0.9876543,0.0,0.0
40.80891167,-73.90770167,1.0,7.0,57.08642,0.037037037,1.0,0.0,0.0
40.808825,-73.90772667,1.0,7.0,57.08642,0.037037037,1.0,0.0,0.0
40.808735,-73.90775667,1.0,7.0,57.08642,0.037037037,1.0,0.0,0.0
40.80864333,-73.907785,1.0,7.0,57.641975,0.0,1.0,0.0,0.0
40.80855,-73.90781833,1.0,7.0,57.641975,0.0,1.0,0.0,0.0
40.80845667,-73.90785667,1.0,7.0,57.333332,0.0,1.0,0.0,0.0
40.80836,-73.90789333,1.0,7.0,57.82716,0.0,1.0,0.0,0.0
40.80826167,-73.90792833,1.0,7.0,57.82716,0.0,1.0,0.0,0.0
40.80806667,-73.90800833,1.0,7.0246916,58.592594,0.0,1.0,0.0,0.0
40.80797667,-73.90802667,1.0,7.0246916,58.592594,0.0,1.0,0.0,0.0
40.807885,-73.90804667,1.0,7.0246916,58.592594,0.0,1.0,0.0,0.0
40.80778833,-73.90808667,1.0,7.0987654,60.024693,0.0,1.0,0.0,0.0
40.80769167,-73.90813,1.0,7.0493827,59.23457,0.0,1.0,0.0,0.0
40.80759667,-73.90817333,1.0,7.148148,60.814816,0.0,1.0,0.0,0.0
40.8075,-73.90821333,1.0,7.148148,60.814816,0.0,1.0,0.0,0.0
40.80741333,-73.908245,1.0,7.148148,60.814816,0.0,1.0,0.0,0.0
40.80732833,-73.90827,1.0,7.3209877,63.333332,0.0,1.0,0.0,0.0
40.80723833,-73.90829833,1.0,7.3209877,63.333332,0.0,1.0,0.0,0.0
40.80704833,-73.90836333,1.0,7.4691358,65.333336,0.0,1.0,0.0,0.0
40.806955,-73.90839667,1.0,7.3703704,64.0,0.0,1.0,0.0,0.0
40.80687167,-73.90842833,1.0,7.3703704,64.0,0.0,1.0,0.0,0.0
40.80679667,-73.908455,1.0,7.3703704,64.0,0.0,1.0,0.0,0.0
40.80674,-73.90848,1.0,7.54321,66.333336,0.0,1.0,0.0,0.0
40.80669667,-73.90849667,1.0,7.54321,66.333336,0.0,1.0,0.0,0.0
40.80663333,-73.90853,1.0,7.54321,66.333336,0.0,1.0,0.0,0.0
40.80654167,-73.90859333,1.0,7.54321,66.333336,0.0,1.0,0.0,0.0
40.80648333,-73.90863333,1.0,7.740741,69.0,0.0,1.0,0.0,0.0
40.80643,-73.908675,1.0,7.5925927,66.93827,0.0,1.0,0.0,0.0
40.80638833,-73.90871333,1.0,7.5925927,66.93827,0.0,1.0,0.0,0.0
40.80634667,-73.90875333,1.0,7.5925927,66.93827,0.0,1.0,0.0,0.0
40.80631167,-73.9088,1.0,7.5925927,66.93827,0.0,1.0,0.0,0.0
40.80628333,-73.90885167,1.0,7.5925927,66.93827,0.0,1.0,0.0,0.0
40.80626,-73.90889833,1.0,7.5925927,66.93827,0.0,1.0,0.0,0.0
40.80624833,-73.90893667,1.0,7.6666665,67.75309,0.0,1.0,0.0,0.0
40.80624333,-73.90896333,1.0,7.6666665,67.75309,0.0,1.0,0.0,0.0
40.80621667,-73.909165,1.0,7.6666665,67.75309,0.0,1.0,0.0,0.0
40.806185,-73.909225,1.0,7.5185184,65.604935,0.0,1.0,0.0,0.0
40.80615,-73.90930167,1.0,7.5185184,65.604935,0.0,1.0,0.0,0.0
40.80609667,-73.90947667,1.0,7.3950615,63.5679,0.0,1.0,0.0,0.0
40.80606833,-73.90954667,1.0,7.3950615,63.5679,0.0,1.0,0.0,0.0
40.80603667,-73.909595,1.0,7.3950615,63.5679,0.0,1.0,0.0,0.0
40.80601333,-73.90964667,1.0,7.3950615,63.5679,0.0,1.0,0.0,0.0
40.80599,-73.9097,1.0,7.3950615,63.5679,0.0,1.0,0.0,0.0
40.80597167,-73.90976,1.0,7.4444447,63.864197,0.0,1.0,0.0,0.0
40.80591167,-73.90987167,1.0,7.4444447,63.864197,0.0,1.0,0.0,0.0
40.80590333,-73.90990833,1.0,7.4444447,63.864197,0.0,1.0,0.0,0.0
40.805895,-73.90994667,1.0,7.4444447,63.864197,0.0,1.0,0.0,0.0
40.80588667,-73.90998333,1.0,7.4444447,63.864197,0.0,1.0,0.0,0.0
40.80574833,-73.910005,1.0,7.3209877,61.82716,0.0,1.0,0.0,0.0
40.80571167,-73.90990833,1.0,7.6666665,66.888885,0.0,1.0,0.0,0.0
40.80562667,-73.90979167,1.0,7.6666665,66.888885,0.0,1.0,0.0,0.0
40.80555333,-73.90964,1.0,7.814815,69.25926,0.0,1.0,0.0,0.0
40.80539,-73.90940833,1.0,8.185185,74.5679,0.0,1.0,0.0,0.0
40.80531333,-73.90931,1.0,8.185185,74.5679,0.0,1.0,0.0,0.0
40.80523667,-73.90921167,1.0,8.185185,74.5679,0.0,1.0,0.0,0.0
40.80516667,-73.90911833,1.0,8.530864,79.419754,0.0,1.0,0.0,0.0
40.80509833,-73.90902667,1.0,8.530864,79.419754,0.0,1.0,0.0,0.0
40.80503167,-73.90895333,1.0,8.530864,79.419754,0.0,1.0,0.0,0.0
40.80498833,-73.90889167,1.0,8.654321,81.27161,0.0,1.0,0.0,0.0
40.804955,-73.90883167,1.0,8.654321,81.27161,0.0,1.0,0.0,0.0
40.80489167,-73.90870167,1.0,8.728395,82.20988,0.0,1.0,0.0,0.0
40.80486167,-73.90863833,1.0,8.827161,83.666664,0.0,1.0,0.0,0.0
40.80483667,-73.90858,1.0,8.827161,83.666664,0.0,1.0,0.0,0.0
40.804815,-73.90852667,1.0,8.827161,83.666664,0.0,1.0,0.0,0.0
40.80479667,-73.90847333,1.0,8.827161,83.666664,0.0,1.0,0.0,0.0
40.80478,-73.90842333,1.0,8.827161,83.666664,0.0,1.0,0.0,0.0
40.80476667,-73.90837333,1.0,8.901235,84.666664,0.0,1.0,0.0,0.0
40.80474,-73.908315,1.0,8.901235,84.666664,0.0,1.0,0.0,0.0
40.80463667,-73.90824,1.0,8.975308,85.666664,0.0,1.0,0.0,0.0
40.804555,-73.90812,1.0,8.975308,85.666664,0.0,1.0,0.0,0.0
40.80449833,-73.90805,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80446,-73.90797167,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80441167,-73.90789,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80431833,-73.90774667,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.804275,-73.90767833,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.804235,-73.907605,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80420833,-73.907515,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.804175,-73.90745167,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.804135,-73.90736167,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80409667,-73.90721833,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80413667,-73.90718,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80417833,-73.907135,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80422333,-73.90709,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80427167,-73.90704333,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80432667,-73.906985,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80438,-73.90693,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80442667,-73.906875,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80446833,-73.90682833,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.8045,-73.90678333,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80451333,-73.90674167,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80451,-73.9067,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80448833,-73.90665667,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80445333,-73.90660667,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80441167,-73.90655667,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80436667,-73.90649,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80432333,-73.906415,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.804275,-73.90633,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80422333,-73.90624167,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80412,-73.90606,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80407,-73.90597,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80394333,-73.90573333,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.803915,-73.90568167,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80389167,-73.90563,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.803875,-73.90562667,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80382333,-73.905605,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.803785,-73.90562833,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80373833,-73.90566833,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80368667,-73.90572167,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80363333,-73.90577667,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80357833,-73.90583167,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80352833,-73.90588333,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80348333,-73.90592667,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80344333,-73.90596667,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80340833,-73.906,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80338333,-73.90602333,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80331667,-73.90607,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80328,-73.90609333,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80319667,-73.90617,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80311667,-73.90625667,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.803035,-73.90634667,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80296167,-73.90642833,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.802895,-73.90650333,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80274667,-73.90665167,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80267333,-73.906725,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.8026,-73.9068,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80252833,-73.90687333,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80245333,-73.90694833,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80237833,-73.90702,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80230833,-73.90709167,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80225167,-73.90714667,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.802215,-73.90718,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80219167,-73.907205,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80219167,-73.90729,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80221667,-73.90734333,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80225167,-73.90740333,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80229667,-73.90747,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80234333,-73.90754833,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.802395,-73.90763833,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80244667,-73.90773333,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80250333,-73.90783167,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.802615,-73.90803167,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80266833,-73.90812667,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80271333,-73.90820333,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80275833,-73.90829,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80281167,-73.90837167,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80283,-73.90840167,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80285,-73.90844167,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80287333,-73.90849167,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80294,-73.908605,1.0,9.0,86.0,0.0,1.0,0.0,0.0
40.80298,-73.90866833,1.0,8.950617,85.20988,0.0,1.0,0.0,0.0
40.803025,-73.90873667,1.0,8.950617,85.20988,0.0,1.0,0.0,0.0
40.80307167,-73.90881667,1.0,8.950617,85.20988,0.0,1.0,0.0,0.0
40.80312,-73.90890167,1.0,8.950617,85.20988,0.0,1.0,0.0,0.0
40.80317,-73.90898667,1.0,8.876543,84.02469,0.0,1.0,0.0,0.0
40.80322,-73.90907667,1.0,8.876543,84.02469,0.0,1.0,0.0,0.0
40.80327167,-73.90917,1.0,8.876543,84.02469,0.0,1.0,0.0,0.0
40.80332167,-73.909265,1.0,8.753086,82.049385,0.0,1.0,0.0,0.0
40.80337667,-73.90936,1.0,8.753086,82.049385,0.0,1.0,0.0,0.0
40.80343333,-73.909455,1.0,8.753086,82.049385,0.0,1.0,0.0,0.0
40.80349,-73.90955167,1.0,8.6049385,79.679016,0.0,1.0,0.0,0.0
40.80354833,-73.909645,1.0,8.6049385,79.679016,0.0,1.0,0.0,0.0
40.80359333,-73.90975333,1.0,8.382716,76.12346,0.0,1.0,0.0,0.0
40.80364167,-73.90986,1.0,8.382716,76.12346,0.0,1.0,0.0,0.0
40.80368833,-73.90996167,1.0,8.382716,76.12346,0.0,1.0,0.0,0.0
40.80373333,-73.910065,1.0,8.160494,72.5679,0.0,1.0,0.0,0.0
40.803775,-73.91016667,1.0,8.160494,72.5679,0.0,1.0,0.0,0.0
40.80381667,-73.91026833,1.0,8.160494,72.5679,0.0,1.0,0.0,0.0
40.80385833,-73.91036667,1.0,7.888889,68.22222,0.0,1.0,0.0,0.0
40.80390333,-73.910465,1.0,7.888889,68.22222,0.0,1.0,0.0,0.0
40.803945,-73.91056667,1.0,7.6666665,64.666664,0.0,1.0,0.0,0.0
40.80399,-73.91066667,1.0,7.6666665,64.666664,0.0,1.0,0.0,0.0
40.80403333,-73.91077,1.0,7.6666665,64.666664,0.0,1.0,0.0,0.0
40.80407667,-73.91087,1.0,7.4444447,61.11111,0.0,1.0,0.0,0.0
40.80416833,-73.91104333,1.0,7.3950615,60.320988,0.0,1.0,0.0,0.0
40.80421,-73.91112667,1.0,7.2469134,57.95062,0.0,1.0,0.0,0.0
40.804245,-73.91121,1.0,7.2469134,57.95062,0.0,1.0,0.0,0.0
40.80427167,-73.91128667,1.0,7.2469134,57.95062,0.0,1.0,0.0,0.0
40.804295,-73.911345,1.0,7.148148,56.37037,0.0,1.0,0.0,0.0
40.80431167,-73.911385,1.0,7.148148,56.37037,0.0,1.0,0.0,0.0
40.80432167,-73.91140667,1.0,7.148148,56.37037,0.0,1.0,0.0,0.0
40.80437,-73.91156333,1.0,7.148148,56.37037,0.024691358,1.0,0.0,0.0
40.804385,-73.911605,1.0,7.148148,56.37037,0.024691358,1.0,0.0,0.0
40.80441833,-73.91168667,1.0,7.0740743,55.185184,0.074074075,1.0,0.0,0.0
40.80443333,-73.91172667,1.0,7.0740743,55.185184,0.074074075,1.0,0.0,0.0
40.80448,-73.91183333,1.0,7.0740743,55.185184,0.074074075,1.0,0.0,0.0
40.80449833,-73.91187667,1.0,7.0740743,55.185184,0.074074075,1.0,0.0,0.0
40.804515,-73.91191667,1.0246913,7.271605,55.04938,0.13580246,0.9876543,0.0,0.0
40.80453333,-73.91195833,1.0246913,7.271605,55.04938,0.13580246,0.9876543,0.0,0.0
40.80455333,-73.91200333,1.0246913,7.271605,55.04938,0.13580246,0.9876543,0.0,0.0
40.80456833,-73.912045,1.0246913,7.271605,55.04938,0.13580246,0.9876543,0.0,0.0
40.80457167,-73.91207333,1.0246913,7.271605,55.04938,0.13580246,0.9876543,0.0,0.0
40.8046,-73.91214333,1.0246913,7.271605,55.04938,0.13580246,0.9876543,0.0,0.0
40.80461833,-73.91219333,1.0987654,7.987654,56.617283,0.19753087,0.9506173,0.0,0.0
40.804645,-73.912275,1.1728395,8.728395,58.580246,0.25925925,0.91358024,0.0,0.0
40.80469833,-73.91236667,1.1728395,8.728395,58.580246,0.25925925,0.91358024,0.0,0.0
40.804735,-73.91245333,1.2716049,9.716049,61.197533,0.32098764,0.86419755,0.0,0.0
40.804785,-73.912545,1.2716049,9.716049,61.197533,0.32098764,0.86419755,0.0,0.0
40.80482667,-73.91263,1.2716049,9.716049,61.197533,0.32098764,0.86419755,0.0,0.0
40.804865,-73.91271833,1.345679,10.45679,63.160492,0.38271606,0.8271605,0.0,0.0
40.80490833,-73.91281,1.4938271,11.9382715,67.08642,0.4814815,0.75308645,0.0,0.0
40.80495333,-73.91290833,1.4938271,11.9382715,67.08642,0.4814815,0.75308645,0.0,0.0
40.80500667,-73.91301333,1.5925926,12.925926,69.703705,0.54320985,0.7037037,0.0,0.0
40.805055,-73.91312,1.5925926,12.925926,69.703705,0.54320985,0.7037037,0.0,0.0
40.80509833,-73.91322667,1.691358,13.91358,72.320984,0.5925926,0.654321,0.0,0.0
40.80514167,-73.91332167,1.691358,13.91358,72.320984,0.5925926,0.654321,0.0,0.0
40.80522667,-73.91352167,1.962963,16.62963,79.51852,0.72839504,0.5185185,0.0,0.0
40.805275,-73.913625,1.962963,16.62963,79.51852,0.72839504,0.5185185,0.0,0.0
40.805365,-73.913835,2.0370371,17.37037,81.48148,0.7654321,0.4814815,0.0,0.0
40.80540667,-73.91393667,2.0370371,17.37037,81.48148,0.7654321,0.4814815,0.0,0.0
40.805445,-73.91403,2.0370371,17.37037,81.48148,0.7654321,0.4814815,0.0,0.0
40.80548,-73.91411167,2.3580246,20.580246,89.987656,0.8888889,0.32098764,0.0,0.0
40.80550667,-73.914175,2.3580246,20.580246,89.987656,0.8888889,0.32098764,0.0,0.0
40.805525,-73.91421167,2.3580246,20.580246,89.987656,0.8888889,0.32098764,0.0,0.0
40.805535,-73.91423333,2.3580246,20.580246,89.987656,0.8888889,0.32098764,0.0,0.0
40.80557833,-73.91437,2.4320989,21.320988,91.950615,0.8888889,0.28395063,0.0,0.0
40.80556833,-73.91442167,2.4320989,21.320988,91.950615,0.8888889,0.28395063,0.0,0.0
40.80556,-73.914445,2.4320989,21.320988,91.950615,0.8888889,0.28395063,0.0,0.0
40.80552333,-73.9145,2.4320989,21.320988,91.950615,0.8888889,0.28395063,0.0,0.0
40.80547833,-73.91452667,2.4320989,21.320988,91.950615,0.8888889,0.28395063,0.0,0.0
40.80542667,-73.91456333,2.2098765,19.098766,86.06173,0.79012346,0.39506173,0.0,0.0
40.80536667,-73.91460167,2.2839506,19.839506,88.02469,0.80246913,0.3580247,0.0,0.0
40.80530167,-73.91464667,2.2839506,19.839506,88.02469,0.80246913,0.3580247,0.0,0.0
40.80523667,-73.91469667,2.2839506,19.839506,88.02469,0.80246913,0.3580247,0.0,0.0
40.80517333,-73.91474167,2.0617285,17.617285,82.1358,0.7160494,0.4691358,0.0,0.0
40.80511833,-73.91478167,2.0617285,17.617285,82.1358,0.7160494,0.4691358,0.0,0.0
40.805075,-73.91480667,2.0617285,17.617285,82.1358,0.7160494,0.4691358,0.0,0.0
40.80498167,-73.91489167,2.1358025,18.185184,84.28395,0.75308645,0.41975307,0.0,0.024691358
40.80494,-73.914925,2.1358025,18.185184,84.28395,0.75308645,0.41975307,0.0,0.024691358
40.80488833,-73.91497167,1.9382716,16.209877,79.049385,0.6666667,0.5185185,0.0,0.024691358
40.804825,-73.91502333,1.9382716,16.209877,79.049385,0.6666667,0.5185185,0.0,0.024691358
40.804755,-73.91507667,1.9382716,16.209877,79.049385,0.6666667,0.5185185,0.0,0.024691358
