lat,long,B01_mean_9x9,B02_mean_9x9,B03_mean_9x9,B04_mean_9x9,B05_mean_9x9,B06_mean_9x9,B07_mean_9x9,B08_mean_9x9,B8A_mean_9x9,B09_mean_9x9,B11_mean_9x9,B12_mean_9x9
40.81120333,-73.909755,810.8148148148148,853.5061728395061,1014.4814814814816,1068.9753086419753,1341.851851851852,1912.41975308642,2103.246913580247,2247.6296296296296,2285.5925925925926,2335.5185185185187,2215.1111111111118,1878.4444444444443
40.81116167,-73.90977,810.8148148148148,853.5061728395061,1014.4814814814816,1068.9753086419753,1341.851851851852,1912.41975308642,2103.246913580247,2247.6296296296296,2285.5925925925926,2335.5185185185187,2215.1111111111118,1878.4444444444443
40.81111833,-73.90978667,802.641975308642,856.0987654320987,1021.493827160494,1077.432098765432,1313.8024691358023,1886.8765432098764,2074.283950617284,2205.0123456790125,2259.851851851852,2317.9876543209875,2223.259259259259,1864.432098765432
40.81106,-73.90980833,802.641975308642,856.0987654320987,1021.493827160494,1077.432098765432,1313.8024691358023,1886.8765432098764,2074.283950617284,2205.0123456790125,2259.851851851852,2317.9876543209875,2223.259259259259,1864.432098765432
40.810865,-73.909875,788.2962962962963,956.567901234568,1113.8395061728395,1191.8765432098764,1390.0987654320988,1928.8271604938277,2114.246913580247,2214.098765432099,2280.3703703703704,2331.740740740741,2201.037037037037,1798.5432098765432
40.81081,-73.9099,788.2962962962963,956.567901234568,1113.8395061728395,1191.8765432098764,1390.0987654320988,1928.8271604938277,2114.246913580247,2214.098765432099,2280.3703703703704,2331.740740740741,2201.037037037037,1798.5432098765432
40.81075333,-73.90992833,794.6913580246913,1020.0246913580248,1180.9012345679012,1266.5555555555557,1471.5432098765432,1987.4074074074076,2179.259259259259,2215.061728395062,2312.703703703704,2367.0246913580245,2209.1728395061727,1740.432098765432
40.810705,-73.909965,794.6913580246913,1020.0246913580248,1180.9012345679012,1266.5555555555557,1471.5432098765432,1987.4074074074076,2179.259259259259,2215.061728395062,2312.703703703704,2367.0246913580245,2209.1728395061727,1740.432098765432
40.81062833,-73.90995167,814.2962962962963,1091.0246913580247,1254.2345679012346,1348.9876543209878,1497.7283950617284,2033.283950617284,2223.740740740741,2269.061728395062,2351.4938271604938,2374.8888888888887,2208.234567901234,1730.679012345679
40.8106,-73.90991333,840.0987654320987,1102.469135802469,1267.2222222222222,1360.8271604938273,1528.3950617283951,2108.5308641975307,2314.135802469136,2357.5308641975307,2431.925925925926,2407.962962962963,2228.1481481481483,1733.1728395061727
40.810515,-73.90974333,855.3086419753087,1028.7407407407406,1204.0,1267.5185185185185,1501.382716049383,2143.1111111111118,2328.123456790124,2432.938271604938,2498.0246913580245,2386.037037037037,2257.432098765432,1793.2222222222222
40.810495,-73.90966667,885.0864197530864,1047.9012345679012,1224.469135802469,1280.9876543209878,1498.3703703703704,2251.0246913580245,2476.358024691358,2564.0,2623.5185185185187,2416.925925925926,2278.938271604938,1802.4444444444443
40.81047333,-73.90959167,891.4814814814815,1031.5925925925926,1215.7777777777778,1264.358024691358,1487.8024691358023,2242.925925925926,2487.222222222222,2588.641975308642,2605.9753086419755,2408.8888888888887,2299.6913580246915,1855.0987654320988
40.810445,-73.90951833,897.8765432098766,1019.0493827160494,1213.1975308641977,1256.1851851851852,1487.0493827160494,2222.320987654321,2471.3703703703704,2598.716049382716,2572.5185185185187,2400.851851851852,2312.555555555556,1898.3333333333333
40.81042333,-73.90944,904.2716049382716,970.358024691358,1167.432098765432,1200.4567901234568,1448.8641975308642,2177.8271604938277,2433.4938271604938,2574.345679012345,2550.864197530864,2392.814814814815,2296.135802469136,1907.4567901234568
40.8104,-73.909385,922.8148148148148,945.8395061728396,1160.283950617284,1160.851851851852,1500.2962962962963,2295.0123456790125,2572.8765432098767,2701.9753086419755,2662.185185185185,2443.4444444444443,2302.6296296296296,1880.7407407407409
40.81038,-73.909345,971.5555555555557,886.9876543209876,1086.9753086419753,1081.148148148148,1422.8148148148148,2198.5185185185187,2471.320987654321,2587.061728395062,2569.2098765432097,2435.962962962963,2231.753086419753,1859.8024691358023
40.81033333,-73.90925333,1015.1111111111112,894.925925925926,1083.9012345679012,1085.962962962963,1400.074074074074,2077.1975308641977,2305.641975308642,2423.901234567901,2406.1975308641977,2433.5925925925926,2176.234567901234,1853.3086419753083
40.81030667,-73.90922333,1084.41975308642,952.3827160493828,1142.925925925926,1131.2592592592594,1458.4444444444443,2165.234567901234,2397.4074074074074,2540.864197530864,2497.925925925926,2480.296296296296,2188.641975308642,1851.012345679012
40.81029333,-73.90917333,1118.6296296296296,960.320987654321,1134.6049382716049,1137.5925925925926,1433.9506172839506,2026.358024691358,2206.962962962963,2322.123456790124,2312.604938271605,2470.6666666666665,2137.938271604938,1856.6543209876545
40.81028,-73.90911833,1118.6296296296296,960.320987654321,1134.6049382716049,1137.5925925925926,1433.9506172839506,2026.358024691358,2206.962962962963,2322.123456790124,2312.604938271605,2470.6666666666665,2137.938271604938,1856.6543209876545
40.81026167,-73.909055,1152.8395061728395,1019.1234567901234,1171.8024691358023,1197.382716049383,1451.679012345679,1944.7407407407409,2090.6543209876545,2141.1481481481483,2197.123456790124,2461.037037037037,2153.543209876543,1910.111111111111
40.81023833,-73.90897833,1228.320987654321,1249.2345679012346,1391.8024691358023,1424.2469135802469,1629.1975308641977,2022.3086419753083,2130.41975308642,2161.83950617284,2243.4444444444443,2476.333333333333,2273.753086419753,2058.432098765432
40.81021833,-73.908895,1253.1851851851852,1342.7654320987654,1470.6913580246917,1522.7283950617284,1739.432098765432,2052.9135802469136,2123.074074074074,2209.543209876543,2236.617283950617,2459.4444444444443,2344.6913580246915,2177.6296296296296
40.81017333,-73.90871333,1302.9135802469136,1489.320987654321,1622.2222222222222,1682.3456790123455,1881.5925925925928,2203.259259259259,2255.9753086419755,2334.777777777778,2323.716049382716,2425.6666666666665,2491.246913580247,2380.135802469136
40.810155,-73.90862167,1332.20987654321,1481.567901234568,1610.7777777777778,1683.0,1860.7654320987651,2168.4938271604938,2243.814814814815,2295.320987654321,2284.5061728395062,2395.8888888888887,2508.4814814814813,2408.814814814815
40.81013833,-73.90853667,1337.5185185185185,1572.358024691358,1684.7530864197531,1761.20987654321,1902.6049382716049,2168.753086419753,2321.358024691358,2365.7654320987654,2319.395061728395,2372.074074074074,2594.4074074074074,2486.8765432098767
40.81012667,-73.90847,1340.4444444444443,1568.851851851852,1680.58024691358,1758.679012345679,1893.123456790124,2135.345679012345,2321.83950617284,2342.4814814814813,2317.9506172839506,2355.777777777778,2595.543209876543,2474.185185185185
40.810125,-73.90843167,1340.4444444444443,1568.851851851852,1680.58024691358,1758.679012345679,1893.123456790124,2135.345679012345,2321.83950617284,2342.4814814814813,2317.9506172839506,2355.777777777778,2595.543209876543,2474.185185185185
40.81009667,-73.90818333,1349.2222222222222,1532.7283950617284,1686.641975308642,1811.358024691358,1941.271604938272,2117.271604938272,2269.3703703703704,2313.8765432098767,2271.8765432098767,2306.8888888888887,2612.740740740741,2525.1975308641977
40.81007833,-73.9081,1352.148148148148,1473.0123456790122,1648.1975308641977,1791.1358024691358,1947.4938271604935,2081.1728395061727,2223.135802469136,2236.3703703703704,2238.0,2290.5925925925926,2628.716049382716,2531.271604938272
40.81006,-73.90800833,1377.58024691358,1436.4814814814815,1622.7530864197531,1766.4444444444443,1947.6296296296296,2050.6543209876545,2149.851851851852,2132.543209876543,2204.0493827160494,2273.9876543209875,2651.098765432099,2541.604938271605
40.81004,-73.90791833,1367.3333333333333,1451.7037037037037,1634.925925925926,1798.3456790123455,1926.2222222222224,1984.2345679012344,2067.8888888888887,2102.6666666666665,2142.8888888888887,2226.9506172839506,2609.962962962963,2498.617283950617
40.810025,-73.90782333,1355.3333333333333,1467.4074074074074,1669.2592592592594,1849.074074074074,1976.0493827160492,2040.3456790123455,2106.8024691358023,2141.4814814814813,2166.074074074074,2200.234567901234,2651.037037037037,2550.333333333333
40.80997833,-73.907525,1319.3333333333333,1455.6913580246917,1681.8271604938273,1886.567901234568,2012.7777777777776,2084.333333333333,2134.4074074074074,2209.777777777778,2172.962962962963,2120.0864197530864,2631.0864197530864,2522.345679012345
40.809905,-73.90740667,1312.6666666666667,1352.4938271604938,1564.7407407407406,1750.6296296296296,1875.962962962963,1925.0617283950617,1990.8765432098764,2047.1851851851848,2016.0493827160492,2062.962962962963,2423.740740740741,2327.259259259259
40.80987,-73.90739667,1300.6666666666667,1266.3333333333333,1459.1358024691358,1623.3950617283951,1752.9506172839506,1783.9506172839506,1828.4938271604935,1892.7654320987651,1865.888888888889,1997.148148148148,2220.7654320987654,2121.9753086419755
40.80982833,-73.90739833,1318.0,1314.8765432098764,1517.9135802469136,1681.4814814814815,1803.3086419753083,1836.8148148148148,1901.6913580246917,1963.0987654320988,1927.6666666666667,2032.555555555556,2312.703703703704,2218.395061728395
40.80977667,-73.90741167,1295.5925925925926,1323.1728395061727,1509.2345679012346,1667.8148148148148,1734.8024691358023,1770.074074074074,1808.2469135802469,1901.7654320987651,1851.41975308642,1989.074074074074,2218.037037037037,2120.4074074074074
40.80964333,-73.907465,1273.1851851851852,1302.617283950617,1472.358024691358,1613.0,1683.4938271604938,1702.2962962962963,1738.3703703703704,1802.2345679012344,1765.358024691358,1945.5925925925928,2133.6666666666665,2062.679012345679
40.80957167,-73.90749167,1273.3703703703704,1333.0987654320988,1487.283950617284,1617.5185185185185,1716.5061728395062,1731.0246913580247,1790.8395061728395,1814.617283950617,1786.6543209876545,1950.9259259259256,2175.0493827160494,2141.382716049383
40.80950167,-73.90751833,1244.716049382716,1285.1851851851852,1430.567901234568,1565.074074074074,1647.5185185185185,1668.3333333333333,1724.1234567901236,1744.9876543209878,1723.283950617284,1937.9753086419755,2112.222222222222,2081.4444444444443
40.80944167,-73.90753833,1244.716049382716,1285.1851851851852,1430.567901234568,1565.074074074074,1647.5185185185185,1668.3333333333333,1724.1234567901236,1744.9876543209878,1723.283950617284,1937.9753086419755,2112.222222222222,2081.4444444444443
40.80939833,-73.90755,1216.0617283950617,1228.0,1374.4567901234568,1502.3333333333333,1593.0617283950617,1663.4567901234568,1703.037037037037,1720.5432098765432,1717.8765432098764,1925.0246913580247,2061.296296296296,2010.148148148148
40.80920333,-73.90761333,1192.2469135802469,1233.7037037037037,1413.0987654320988,1530.1234567901236,1640.2345679012346,1810.5061728395065,1916.641975308642,1952.79012345679,1887.8271604938277,1949.4444444444443,2144.8888888888887,2086.123456790124
40.80913833,-73.90763833,1177.2345679012346,1251.4814814814815,1425.7037037037037,1551.9753086419753,1618.6049382716049,1799.382716049383,1901.530864197531,1941.5185185185185,1878.20987654321,1937.6296296296296,2116.864197530864,2031.6049382716049
40.80906667,-73.90766,1162.2222222222222,1263.4814814814815,1433.4074074074074,1559.851851851852,1627.3086419753083,1794.8395061728395,1876.4567901234568,1916.7407407407409,1867.851851851852,1925.8148148148148,2087.8271604938277,1984.1975308641972
40.80899,-73.90768,1160.6666666666667,1290.2469135802469,1465.3456790123455,1583.7654320987654,1677.7283950617284,1902.6296296296296,1984.037037037037,2042.530864197531,1982.1851851851848,1949.7777777777776,2204.5185185185187,2096.246913580247
40.80891167,-73.90770167,1169.0,1183.888888888889,1351.7654320987654,1470.1234567901236,1614.074074074074,1821.753086419753,1922.4074074074076,1924.012345679012,1907.851851851852,1942.2592592592596,2085.740740740741,1986.4567901234568
40.808825,-73.90772667,1177.3333333333333,1155.58024691358,1319.888888888889,1431.617283950617,1576.641975308642,1760.0987654320988,1881.7777777777776,1881.0,1854.2592592592596,1934.7407407407409,1972.4074074074076,1878.0864197530864
40.808735,-73.90775667,1165.4444444444443,1093.4074074074074,1251.1851851851852,1348.5925925925926,1514.1851851851852,1723.58024691358,1840.4814814814813,1875.5185185185185,1838.0987654320988,1925.5925925925928,1954.0246913580247,1837.7407407407409
40.80864333,-73.907785,1240.2592592592594,1118.9506172839506,1276.382716049383,1373.0123456790122,1530.1851851851852,1744.962962962963,1848.037037037037,1885.3703703703704,1849.987654320988,1976.9135802469136,1920.79012345679,1778.6296296296296
40.80855,-73.90781833,1315.074074074074,1152.7283950617284,1312.2716049382716,1409.7283950617284,1570.0493827160494,1710.111111111111,1810.888888888889,1847.4938271604935,1789.0864197530864,2028.2345679012344,1905.5061728395065,1780.8271604938273
40.80845667,-73.90785667,1361.7777777777778,1123.8024691358023,1274.1604938271605,1409.9135802469136,1590.3950617283951,1691.469135802469,1784.5432098765432,1714.5432098765432,1775.1851851851852,2074.1111111111118,1929.8024691358023,1777.382716049383
40.80836,-73.90789333,1438.074074074074,1304.3333333333333,1464.0493827160494,1617.2716049382716,1736.4074074074074,1810.20987654321,1874.4444444444443,1844.5185185185185,1894.037037037037,2148.740740740741,2006.716049382716,1812.123456790124
40.80826167,-73.90792833,1590.6666666666667,1612.0617283950617,1809.4074074074076,1987.0246913580247,2103.0123456790125,2118.83950617284,2176.098765432099,2217.259259259259,2186.395061728395,2298.0,2243.098765432099,1963.9135802469136
40.80806667,-73.90800833,1752.382716049383,2078.0,2318.938271604938,2542.345679012345,2662.1604938271603,2672.3703703703704,2696.2098765432097,2754.617283950617,2686.2098765432097,2625.0493827160494,2650.604938271605,2168.4814814814813
40.80797667,-73.90802667,1843.3703703703704,2490.333333333333,2753.7654320987654,3011.604938271605,3054.864197530864,3131.925925925926,3161.0864197530864,3230.395061728395,3096.456790123457,2846.777777777778,2948.222222222222,2283.3703703703704
40.807885,-73.90804667,1822.2345679012344,2538.9135802469136,2814.9876543209875,3073.2098765432097,3103.4938271604938,3212.41975308642,3251.9876543209875,3359.901234567901,3204.296296296296,2849.925925925926,3023.9506172839506,2328.234567901234
40.80778833,-73.90808667,1801.0987654320988,2532.0,2814.641975308642,3067.358024691358,3113.617283950617,3248.851851851852,3280.222222222222,3416.4444444444443,3266.777777777778,2853.074074074074,3076.938271604938,2365.740740740741
40.80769167,-73.90813,1788.7777777777778,2630.2098765432097,2911.9876543209875,3136.320987654321,3180.6296296296296,3407.7901234567903,3488.679012345679,3637.358024691358,3439.851851851852,2974.0,3208.567901234568,2406.9876543209875
40.80759667,-73.90817333,1679.5185185185185,2374.5925925925926,2638.382716049383,2842.5925925925926,2928.6666666666665,3185.679012345679,3333.901234567901,3388.938271604938,3269.8024691358023,2912.5925925925926,3070.604938271605,2372.222222222222
40.8075,-73.90821333,1563.962962962963,2073.3086419753085,2322.83950617284,2465.098765432099,2637.864197530864,3069.9506172839506,3266.345679012345,3358.296296296296,3244.8024691358023,2943.123456790124,2918.0,2245.641975308642
40.80741333,-73.908245,1449.4938271604938,1757.074074074074,1986.0617283950617,2083.5925925925926,2258.0493827160494,2801.061728395062,3016.567901234568,3153.037037037037,3028.9876543209875,2866.3086419753085,2674.1604938271603,2104.5185185185187
40.80732833,-73.90827,1368.851851851852,1488.7283950617284,1704.0493827160494,1772.4938271604938,2000.3456790123455,2604.4938271604938,2846.283950617284,2966.4691358024693,2871.1111111111118,2793.3086419753085,2470.259259259259,1985.5432098765432
40.80723833,-73.90829833,1260.20987654321,1224.5555555555557,1425.8641975308642,1447.432098765432,1691.3456790123455,2481.7283950617284,2796.395061728395,2883.8765432098767,2835.9506172839506,2792.8888888888887,2264.0123456790125,1818.7777777777776
40.80704833,-73.90836333,1146.925925925926,1040.9753086419753,1228.9876543209878,1215.0864197530864,1473.58024691358,2278.1728395061727,2581.6666666666665,2718.0246913580245,2632.9506172839506,2628.851851851852,2035.037037037037,1643.283950617284
40.806955,-73.90839667,1067.3950617283951,962.2962962962964,1145.8765432098764,1105.962962962963,1342.6049382716049,2274.333333333333,2674.1604938271603,2721.061728395062,2697.716049382716,2589.037037037037,1925.4444444444443,1504.8395061728395
40.80687167,-73.90842833,1028.8641975308642,874.1604938271605,1056.8641975308642,1012.716049382716,1294.79012345679,2191.6913580246915,2618.716049382716,2678.395061728395,2616.3703703703704,2494.271604938272,1834.6666666666667,1431.283950617284
40.80679667,-73.908455,1082.7777777777778,842.7901234567901,1018.8518518518518,981.4444444444443,1273.432098765432,2158.6666666666665,2581.358024691358,2635.037037037037,2565.0493827160494,2481.432098765432,1801.2345679012346,1380.9876543209878
40.80674,-73.90848,1060.3333333333333,841.4444444444445,1016.1851851851852,973.0,1244.4074074074074,2125.777777777778,2533.037037037037,2589.4074074074074,2508.382716049383,2499.703703703704,1752.79012345679,1309.037037037037
40.80669667,-73.90849667,1060.3333333333333,841.4444444444445,1016.1851851851852,973.0,1244.4074074074074,2125.777777777778,2533.037037037037,2589.4074074074074,2508.382716049383,2499.703703703704,1752.79012345679,1309.037037037037
40.80663333,-73.90853,1103.6666666666667,937.8888888888888,1108.8641975308642,1078.7530864197531,1300.8641975308642,2093.0246913580245,2463.4444444444443,2497.58024691358,2455.333333333333,2488.1111111111118,1759.6666666666667,1337.9876543209878
40.80654167,-73.90859333,1131.074074074074,975.4444444444443,1144.8271604938273,1117.641975308642,1363.530864197531,2112.7901234567903,2421.1481481481483,2477.1111111111118,2453.7901234567903,2513.7901234567903,1779.20987654321,1367.8271604938273
40.80648333,-73.90863333,1131.074074074074,975.4444444444443,1144.8271604938273,1117.641975308642,1363.530864197531,2112.7901234567903,2421.1481481481483,2477.1111111111118,2453.7901234567903,2513.7901234567903,1779.20987654321,1367.8271604938273
40.80643,-73.908675,1140.283950617284,996.6296296296296,1166.617283950617,1144.7283950617284,1396.0493827160494,2136.358024691358,2407.296296296296,2465.7283950617284,2449.5308641975307,2461.3086419753085,1784.1604938271605,1379.0617283950617
40.80638833,-73.90871333,1140.283950617284,996.6296296296296,1166.617283950617,1144.7283950617284,1396.0493827160494,2136.358024691358,2407.296296296296,2465.7283950617284,2449.5308641975307,2461.3086419753085,1784.1604938271605,1379.0617283950617
40.80634667,-73.90875333,1131.1851851851852,1052.567901234568,1223.4444444444443,1202.037037037037,1446.851851851852,2183.0,2432.641975308642,2491.58024691358,2453.5061728395062,2356.259259259259,1799.8765432098764,1412.41975308642
40.80631167,-73.9088,1131.1851851851852,1052.567901234568,1223.4444444444443,1202.037037037037,1446.851851851852,2183.0,2432.641975308642,2491.58024691358,2453.5061728395062,2356.259259259259,1799.8765432098764,1412.41975308642
40.80628333,-73.90885167,1188.0493827160494,1104.8765432098764,1274.5432098765432,1262.7283950617284,1505.617283950617,2148.851851851852,2387.074074074074,2488.8888888888887,2392.6666666666665,2299.320987654321,1802.9012345679007,1440.111111111111
40.80626,-73.90889833,1188.0493827160494,1104.8765432098764,1274.5432098765432,1262.7283950617284,1505.617283950617,2148.851851851852,2387.074074074074,2488.8888888888887,2392.6666666666665,2299.320987654321,1802.9012345679007,1440.111111111111
40.80624833,-73.90893667,1188.2962962962963,1053.2222222222222,1218.469135802469,1197.0864197530864,1426.074074074074,2114.0246913580245,2373.234567901234,2486.864197530864,2380.679012345679,2288.1481481481483,1758.3333333333333,1381.0617283950617
40.80624333,-73.90896333,1188.2962962962963,1053.2222222222222,1218.469135802469,1197.0864197530864,1426.074074074074,2114.0246913580245,2373.234567901234,2486.864197530864,2380.679012345679,2288.1481481481483,1758.3333333333333,1381.0617283950617
40.80621667,-73.909165,1188.79012345679,973.4074074074074,1135.9506172839506,1102.4444444444443,1339.2345679012346,2055.185185185185,2302.1728395061727,2459.1111111111118,2302.358024691358,2265.8024691358023,1714.7283950617284,1334.320987654321
40.806185,-73.909225,1229.2962962962963,1050.7407407407406,1206.1604938271605,1193.617283950617,1429.432098765432,2033.6543209876545,2240.8024691358023,2323.753086419753,2270.123456790124,2186.703703703704,1752.2469135802469,1420.1358024691358
40.80615,-73.90930167,1226.2716049382716,1095.3086419753083,1253.851851851852,1254.617283950617,1476.0123456790122,2029.851851851852,2220.5061728395062,2323.8765432098767,2274.222222222222,2171.098765432099,1797.2592592592594,1494.851851851852
40.80609667,-73.90947667,1363.1604938271605,1452.111111111111,1605.925925925926,1678.679012345679,1809.2962962962963,2105.061728395062,2223.41975308642,2209.5061728395062,2230.456790123457,2153.358024691358,2104.851851851852,1889.0864197530864
40.80606833,-73.90954667,1363.1604938271605,1452.111111111111,1605.925925925926,1678.679012345679,1809.2962962962963,2105.061728395062,2223.41975308642,2209.5061728395062,2230.456790123457,2153.358024691358,2104.851851851852,1889.0864197530864
40.80603667,-73.909595,1458.716049382716,1690.1234567901236,1847.617283950617,1936.7654320987651,1999.864197530864,2272.123456790124,2397.617283950617,2388.4444444444443,2369.5061728395062,2244.543209876543,2365.1481481481483,2159.432098765432
40.80601333,-73.90964667,1592.6913580246917,2048.604938271605,2212.345679012345,2331.0123456790125,2419.962962962963,2517.185185185185,2514.1728395061727,2588.296296296296,2512.555555555556,2260.4938271604938,2729.7901234567903,2585.0493827160494
