lat,long,sentinel_2_ndvi_mean_3x3,sentinel_2_evi_mean_3x3,sentinel_2_savi_mean_3x3,sentinel_2_gndvi_mean_3x3,sentinel_2_arvi_mean_3x3,sentinel_2_msavi_mean_3x3,sentinel_2_ndwi_mean_3x3,sentinel_2_awei_nsh_mean_3x3,sentinel_2_awei_sh_mean_3x3,sentinel_2_ndsi_mean_3x3,sentinel_2_nbr_mean_3x3,sentinel_2_si_mean_3x3,sentinel_2_ndbi_mean_3x3,sentinel_2_ui_mean_3x3,sentinel_2_ibi_mean_3x3,sentinel_2_albedo_mean_3x3
40.81216333,-73.90947667,0.181615678851977,0.924449695864666,0.272382330941016,0.1970133881448122,0.1033486860346522,0.3036449674864848,-0.1970133881448182,-9995.666666666666,-322.19444444444446,-0.2616493725998292,0.0201283366283483,0.3329045385658926,0.068468883498256,0.2450926387781743,0.4542315792917464,1717.4276027996502
40.81209333,-73.90949333,0.1433182604799172,0.7178411536649474,0.2149467616196782,0.1526868027184139,0.0757429493782573,0.2457161355903281,-0.1526868027184181,-9670.083333333334,20.61111111111111,-0.2020999817153023,0.0334559835714798,0.2667821231043563,0.0529140014540189,0.1911960037037498,-2.786012975118465,1927.929899387576
40.81203167,-73.90952167,0.1156010306324427,0.0640935182654422,0.1733767026456206,0.1381198026052882,0.0458144147943844,0.201419107220267,-0.1381198026052922,-9180.611111111111,189.58333333333331,-0.177700097550998,0.0319523101680268,0.2354216443032794,0.0435576483780449,0.155738721362091,1.3870804129684748,1982.0423228346456
40.81198167,-73.90953,0.1156010306324427,0.0640935182654422,0.1733767026456206,0.1381198026052882,0.0458144147943844,0.201419107220267,-0.1381198026052922,-9180.611111111111,189.58333333333331,-0.177700097550998,0.0319523101680268,0.2354216443032794,0.0435576483780449,0.155738721362091,1.3870804129684748,1982.0423228346456
40.81194,-73.90954833,0.1163544684825852,0.1307847669530143,0.174505856008009,0.1442107410356571,0.0476149247011702,0.2023362715435976,-0.1442107410356614,-8681.583333333334,161.80555555555554,-0.180682229779237,0.0229682183727563,0.2328669329367995,0.0397511041138376,0.1536805531765187,-6.331994066340429,1859.011264216973
40.8119,-73.90956333,0.1107869887044289,0.68675892174265,0.1661555058849259,0.1507900738404473,0.0301417646228655,0.1950121230005758,-0.1507900738404518,-8530.638888888889,354.19444444444446,-0.1962780720502031,0.0559937064211666,0.2504445157091118,0.0495860546278753,0.157339934587166,-8.616969525649884,1860.554680664917
40.81186333,-73.90958167,0.1107869887044289,0.68675892174265,0.1661555058849259,0.1507900738404473,0.0301417646228655,0.1950121230005758,-0.1507900738404518,-8530.638888888889,354.19444444444446,-0.1962780720502031,0.0559937064211666,0.2504445157091118,0.0495860546278753,0.157339934587166,-8.616969525649884,1860.554680664917
40.81181167,-73.9096,0.1087724993887882,0.5899824750585458,0.1631328497973077,0.1601086062427953,0.0181590917948409,0.1937677341832366,-0.1601086062428006,-8733.166666666666,-304.8333333333333,-0.2361866659331576,0.006233750889018,0.2927814493494687,0.0801906796601144,0.1866701072535565,-10.320066965629726,1603.2724190726158
40.81175333,-73.909615,0.1483482273983123,0.7708882983970591,0.2224849210680509,0.1861957048104467,0.0654780898615243,0.252784315593039,-0.1861957048104531,-8664.055555555555,-442.05555555555554,-0.2545714610943386,-0.0193684536772534,0.3124801757794833,0.0715631142864005,0.2176451742680347,-11.147072573518804,1476.4844706911636
40.8117,-73.90963167,0.1483482273983123,0.7708882983970591,0.2224849210680509,0.1861957048104467,0.0654780898615243,0.252784315593039,-0.1861957048104531,-8664.055555555555,-442.05555555555554,-0.2545714610943386,-0.0193684536772534,0.3124801757794833,0.0715631142864005,0.2176451742680347,-11.147072573518804,1476.4844706911636
40.81164333,-73.90964667,0.1289622267250566,0.606255861940468,0.1934108505501904,0.1663359837940993,0.0464099791169548,0.222444618949996,-0.1663359837941048,-8814.472222222223,-313.6111111111111,-0.2239569712201524,-0.020403627593729,0.2810778679503534,0.0605973385078471,0.1870484015396338,-6.772347779954036,1631.0839895013123
40.81157833,-73.90966167,0.2600564815031476,0.9613687175205295,0.3900195997141795,0.2730664229999447,0.1791527552063318,0.3851411594168389,-0.2730664229999537,-9690.638888888889,-186.38888888888889,-0.3040699750421287,0.0047952483891245,0.3832088313287676,0.0315940760183008,0.2915479649100229,-2.4783296405113955,1555.2905730533685
40.81151,-73.909675,0.2600564815031476,0.9613687175205295,0.3900195997141795,0.2730664229999447,0.1791527552063318,0.3851411594168389,-0.2730664229999537,-9690.638888888889,-186.38888888888889,-0.3040699750421287,0.0047952483891245,0.3832088313287676,0.0315940760183008,0.2915479649100229,-2.4783296405113955,1555.2905730533685
40.81144167,-73.90969333,0.3639826239637476,1.4476602443656486,0.545882728947087,0.3629204171994669,0.2928560755907553,0.5176524585396388,-0.362920417199479,-10419.083333333334,-108.08333333333331,-0.3809869290923475,0.0346220811408702,0.4624138918851779,0.0171772318054065,0.3822394247024115,-2.935604002986244,1475.4549431321084
40.81137667,-73.909705,0.418370605037243,1.5821760171725232,0.6274512142061183,0.4147988057258959,0.3453619750174589,0.5861107118819038,-0.4147988057259097,-10826.0,-26.694444444444443,-0.4193824280688506,0.0593772934349296,0.5045158105328322,0.0051383285380204,0.4229555711328949,-0.9651772582277331,1451.7602799650044
40.81132,-73.90971333,0.418370605037243,1.5821760171725232,0.6274512142061183,0.4147988057258959,0.3453619750174589,0.5861107118819038,-0.4147988057259097,-10826.0,-26.694444444444443,-0.4193824280688506,0.0593772934349296,0.5045158105328322,0.0051383285380204,0.4229555711328949,-0.9651772582277331,1451.7602799650044
40.81123,-73.909745,0.4152505067774859,1.6045518776598018,0.6227810779976848,0.4049433815175955,0.3518900358930834,0.5685330987061106,-0.4049433815176079,-9382.5,1004.5833333333334,-0.3574282447873477,0.1464884860727807,0.4488373229573386,-0.0623434186933729,0.3748224549544562,-0.7574858865191824,1508.7069116360456
40.81120333,-73.909755,0.3466394117675091,1.3584896710267726,0.519874879679564,0.3488461660959658,0.2720632355113934,0.5026048628954969,-0.3488461660959772,-9372.722222222224,331.9166666666667,-0.3362522223059966,0.0863399985121151,0.4231384952707259,-0.0147150972799798,0.3376376029332262,0.0350474477200776,1457.808617672791
40.81116167,-73.90977,0.3466394117675091,1.3584896710267726,0.519874879679564,0.3488461660959658,0.2720632355113934,0.5026048628954969,-0.3488461660959772,-9372.722222222224,331.9166666666667,-0.3362522223059966,0.0863399985121151,0.4231384952707259,-0.0147150972799798,0.3376376029332262,0.0350474477200776,1457.808617672791
40.81111833,-73.90978667,0.2979836356148327,1.1634015525278896,0.4469008891354579,0.3182036724704103,0.2163661498034197,0.4471659528839306,-0.3182036724704212,-9592.305555555557,-117.61111111111111,-0.3419087488201866,0.0411910659315225,0.4178502452891499,0.0248504544871701,0.3246970476895059,2.4233814682960766,1433.706911636045
40.81106,-73.90980833,0.2979836356148327,1.1634015525278896,0.4469008891354579,0.3182036724704103,0.2163661498034197,0.4471659528839306,-0.3182036724704212,-9592.305555555557,-117.61111111111111,-0.3419087488201866,0.0411910659315225,0.4178502452891499,0.0248504544871701,0.3246970476895059,2.4233814682960766,1433.706911636045
40.810865,-73.909875,0.2794993279015743,1.0388606320513425,0.4191782301182117,0.2983210381130418,0.1937605597876835,0.4198690103336149,-0.2983210381130519,-9394.833333333334,-64.36111111111111,-0.3325208809499104,0.0480209273829462,0.4129717885222524,0.0351704972886973,0.3150821493384391,-0.0841310545421166,1458.8623140857392
40.81081,-73.9099,0.2794993279015743,1.0388606320513425,0.4191782301182117,0.2983210381130418,0.1937605597876835,0.4198690103336149,-0.2983210381130519,-9394.833333333334,-64.36111111111111,-0.3325208809499104,0.0480209273829462,0.4129717885222524,0.0351704972886973,0.3150821493384391,-0.0841310545421166,1458.8623140857392
40.81075333,-73.90992833,0.2846391739815627,0.9974983672809848,0.4268882515641572,0.3171001918766659,0.1926233276066817,0.4272515657062033,-0.3171001918766765,-9384.444444444443,102.55555555555556,-0.3459190240318478,0.0816076282302597,0.4214300184326546,0.0298546785095071,0.3150829571492365,0.7779974644172909,1468.9529746281714
40.810705,-73.909965,0.2846391739815627,0.9974983672809848,0.4268882515641572,0.3171001918766659,0.1926233276066817,0.4272515657062033,-0.3171001918766765,-9384.444444444443,102.55555555555556,-0.3459190240318478,0.0816076282302597,0.4214300184326546,0.0298546785095071,0.3150829571492365,0.7779974644172909,1468.9529746281714
40.81062833,-73.90995167,0.3000503965376995,1.3495180777817015,0.4500056002399119,0.3167569586579657,0.2288156799595632,0.4478233251632244,-0.3167569586579757,-8696.138888888889,665.2222222222222,-0.302700245746315,0.1245487560074333,0.3683040328086902,-0.0177403600660472,0.2867010484363955,-0.8695167640191698,1531.510717410324
40.8106,-73.90991333,0.2944206723322079,1.4033174765720602,0.4415645555582244,0.3317336507628405,0.2288741123171841,0.4419173847257095,-0.3317336507628508,-8359.527777777777,984.3611111111112,-0.2924507426484684,0.1638894280886112,0.3308258512580513,-0.0452630499818318,0.25513542043199,-1.708490276182456,1582.7644356955382
40.810515,-73.90974333,0.2894358612331374,1.0896568150087556,0.4340897459435434,0.3081580865057215,0.2039755350989845,0.4298937071779012,-0.3081580865057306,-9489.5,489.52777777777777,-0.2906142882617663,0.0839105045236413,0.3745924991609097,-0.0217775150698486,0.2728188737748422,-1.244549390574404,1628.755796150481
40.810495,-73.90966667,0.3983351710187475,1.2339691751326896,0.5974191673949822,0.3938022584165639,0.3095009789957335,0.5446380060476359,-0.3938022584165747,-9599.472222222224,1496.5833333333333,-0.327686218866993,0.1958369511096933,0.4446297002292679,-0.0806127207276509,0.3338381574804396,-1.87546818127546,1709.9527559055116
40.81047333,-73.90959167,0.574913840673376,1.78357470132912,0.8622533888959555,0.5365285916351801,0.5092814212058069,0.7241381017930103,-0.5365285916351942,-10666.055555555557,2150.9444444444443,-0.4345750808196261,0.2567242471919652,0.5647176112097081,-0.1386597208852341,0.4814789094848108,-1.9584801398544107,1685.5984251968505
40.810445,-73.90951833,0.6137296048315787,1.9784662388951175,0.920468814964248,0.5684615062970189,0.5615688526720495,0.755033366673413,-0.568461506297034,-10955.5,2219.1111111111118,-0.4621877425962915,0.2596661154537472,0.5843390464767869,-0.1506492573055471,0.5179237358139059,-1.9730625121618937,1684.7976815398074
40.81042333,-73.90944,0.5906891398767721,2.014315436538768,0.8859137699041869,0.5509433868994283,0.5439223923907026,0.733583920602238,-0.550943386899443,-10844.944444444443,2149.8888888888887,-0.4457887967074384,0.2480914519035786,0.5539472498759105,-0.1476337727782119,0.4954988702269876,-1.9828835829214584,1701.3582677165352
40.8104,-73.909385,0.5947721708690221,2.182514517752789,0.8920448349209722,0.5522716700520457,0.5540680703712301,0.7292203380590965,-0.5522716700520593,-10292.361111111111,2972.9166666666665,-0.4186085336393357,0.312277006545393,0.5267635686849412,-0.1839614493315058,0.4734793704371534,-2.2949999720871856,1819.153871391076
40.81038,-73.909345,0.4954970504999448,1.9710402173435184,0.7431461527544966,0.4725071206500391,0.4427461732968817,0.649605627853311,-0.4725071206500517,-9840.222222222224,2136.027777777778,-0.3638766007665884,0.2461791318828345,0.4560986237239053,-0.136685024433572,0.3909360727620962,-2.136704736298805,1757.8888888888887
40.81033333,-73.90925333,0.3774182118691966,1.678987053197375,0.566050963534137,0.3726367804337343,0.3136880135269251,0.5375743015638869,-0.3726367804337444,-9080.611111111111,1657.888888888889,-0.2849777938604619,0.1976340382993543,0.3666985378053303,-0.0994629349337205,0.2904401944321887,-2.321172758057032,1756.3661417322833
40.81030667,-73.90922333,0.2770911149442875,1.5509169645109937,0.4155835536439916,0.2827025986427539,0.2149540863943925,0.411030333103857,-0.2827025986427611,-7877.111111111111,1847.6944444444443,-0.1929832019469413,0.2008863299842676,0.2624020941057487,-0.0975935410657802,0.1881546915341413,-1.6025093414522895,1861.5989720034995
40.81029333,-73.90917333,0.2303990639864827,0.9845539954602596,0.3455518170622078,0.2529546722127991,0.1549161167095034,0.3503379529598633,-0.252954672212806,-8224.0,1063.2777777777778,-0.2112054497530113,0.127654217031291,0.2781811032883391,-0.0474882217609135,0.1887359095328281,-0.7755531241467027,1740.017060367454
40.81028,-73.90911833,0.2303990639864827,0.9845539954602596,0.3455518170622078,0.2529546722127991,0.1549161167095034,0.3503379529598633,-0.252954672212806,-8224.0,1063.2777777777778,-0.2112054497530113,0.127654217031291,0.2781811032883391,-0.0474882217609135,0.1887359095328281,-0.7755531241467027,1740.017060367454
40.81026167,-73.909055,0.1632410327781448,0.793892999401801,0.2448246095730475,0.188499529674561,0.0845303197296066,0.2733325559833904,-0.1884995296745667,-7698.527777777777,464.0,-0.1874292910382519,0.0555695986957821,0.2533070182423431,-0.0019033859811321,0.1617868895786633,-2.2263485083032943,1604.0317147856515
40.81023833,-73.90897833,0.1451760882545249,1.001441400999323,0.2177286567758996,0.1727210003702386,0.0730544344975545,0.2511051834512222,-0.1727210003702443,-8202.75,-236.05555555555557,-0.2138984708332341,-0.0165347853413243,0.2689757173487567,0.042995883474734,0.1866150347914647,-1.2450262258685132,1505.0220909886264
40.81021833,-73.908895,0.1374557664699782,1.0089148922172972,0.2061484084105816,0.1702835800609207,0.0634737053897738,0.2409826362468771,-0.1702835800609267,-8234.638888888889,-469.94444444444446,-0.2240707288138117,-0.0482179108329519,0.276643250237359,0.0560695243932498,0.1916178766278848,-1.0215574540358796,1437.2996500437446
40.81017333,-73.90871333,0.3095395696889982,1.194785336097847,0.4642408208462167,0.316152382183791,0.2545317587965039,0.4367884315263634,-0.3161523821838005,-10357.027777777776,162.52777777777777,-0.3283804812470403,0.0461910160977714,0.3899625997067539,0.0019919389930137,0.3250046574288539,0.9849929348776144,1662.7480314960628
40.810155,-73.90862167,0.4018988373570059,1.360425964176165,0.602767145885728,0.3886467514839504,0.347793060892678,0.5410574393739959,-0.3886467514839609,-11498.416666666666,801.7222222222222,-0.355903169448539,0.1070162362310299,0.4406390232640539,-0.0517394421353126,0.3734975468543609,0.3060551925663607,1854.1959755030616
40.81013833,-73.90853667,0.2442019146794772,1.57040615537311,0.3662584990564017,0.2374632909483869,0.1900582718406535,0.341390145725149,-0.2374632909483925,-9947.166666666666,1807.2222222222224,-0.1738486101262441,0.1148424394174168,0.2476549627939075,-0.0763669245868678,0.1805210785727066,-0.0748082815817674,2559.734580052493
40.81012667,-73.90847,0.2221589865385726,0.7430263992844296,0.3331971687033295,0.2322055589965204,0.1532907874870775,0.3185284465126238,-0.2322055589965262,-10687.055555555557,1027.0,-0.2022608469157259,0.0665930489173367,0.2758266278786921,-0.0384487237281144,0.191879899598346,1.7980018053411055,2395.3886701662286
40.810125,-73.90843167,0.2221589865385726,0.7430263992844296,0.3331971687033295,0.2322055589965204,0.1532907874870775,0.3185284465126238,-0.2322055589965262,-10687.055555555557,1027.0,-0.2022608469157259,0.0665930489173367,0.2758266278786921,-0.0384487237281144,0.191879899598346,1.7980018053411055,2395.3886701662286
40.81009667,-73.90818333,0.1406013751730271,1.015904040926938,0.2108584851861508,0.1896647417770115,0.0575243803476548,0.241080211505909,-0.1896647417770197,-9733.972222222224,-1628.388888888889,-0.3787713923740779,-0.1427555522573822,0.4235098104396104,0.2020268832287769,0.334250863578562,-13.233393289603828,1214.7621391076111
40.81007833,-73.9081,0.1159911667237443,1.3061321721619277,0.1739527995274186,0.1590700390961809,0.0328923702993485,0.2059934932509956,-0.1590700390961873,-10488.111111111111,-1659.611111111111,-0.3377563353422923,-0.1424391229342348,0.391556021238836,0.1896584438291684,0.2982190266726978,-12.183402823274951,1421.5652887139106
40.81006,-73.90800833,0.094603027345434,1.3698785010212773,0.1418837880021452,0.1370211666897567,0.0202316486837878,0.1704631425364419,-0.1370211666897608,-10731.972222222224,-819.9166666666666,-0.22666867744621,-0.0753769080264386,0.273981427724422,0.0942449597300259,0.1856110086527338,-7.595636696299907,1909.6032370953628
40.81004,-73.90791833,0.0888417967876696,0.8425113271501542,0.1332465113923471,0.138860174145366,-0.0027369035165536,0.1609833380284726,-0.1388601741453695,-12047.277777777776,-912.0555555555557,-0.2210383872323595,-0.0679786930843176,0.2837860810605516,0.0859354751083682,0.1725039284774338,4.010934729707565,2113.2536089238843
40.810025,-73.90782333,0.0848750570589601,0.3788861991897719,0.1272974232366573,0.1457885082933349,-0.0203999106348808,0.1553936394536018,-0.1457885082933386,-12656.25,-1205.2222222222222,-0.2478055326186537,-0.0811200675409104,0.3166064762123801,0.1066985267338945,0.1893527868147926,8.014729529278956,2069.120953630796
40.80997833,-73.907525,0.0955084401367616,0.3121004888958685,0.1432455114561626,0.1576846313821586,-0.0219458120320471,0.1725075142164264,-0.1576846313821626,-11932.166666666666,-842.6111111111111,-0.2400158503037104,-0.0570111038054664,0.3247190933046482,0.0856345585622941,0.1796236142391541,-4.055535467342449,2003.5613517060365
40.809905,-73.90740667,0.0865922739777238,0.2960388792978579,0.1298717601796337,0.1435480262845401,-0.025794459030406,0.1567479255080444,-0.143548026284544,-10575.083333333334,-743.7777777777778,-0.2199895054145791,-0.0617767482081951,0.3029648498831243,0.0790293120566937,0.1644665145336031,4.604593648968622,1821.8297244094483
40.80987,-73.90739667,0.0571504130012732,0.2738103256494897,0.0857125992022686,0.1108632430428563,-0.0384535929958127,0.106704582599832,-0.1108632430428599,-8565.638888888889,-536.6111111111111,-0.189395844127568,-0.0507265650520013,0.2512437362946521,0.0802583268743137,0.1368093771308969,-0.0471452871233226,1617.9792213473315
40.80982833,-73.90739833,0.0550443084492492,0.2643107831096704,0.0825549505707441,0.1010313446986994,-0.0403442505706511,0.1027787914581242,-0.1010313446987023,-8865.583333333334,-458.1111111111111,-0.1716440390126238,-0.0469391322738651,0.2410639584968607,0.0722161158353612,0.1265971047804634,2.578804614241727,1739.2224409448818
40.80977667,-73.90741167,0.0345566612809512,0.1954110528231386,0.0518279923098591,0.0856034922866342,-0.058468424566802,0.0664124536533563,-0.0856034922866367,-8360.5,-332.3333333333333,-0.1584223276186662,-0.031963422064645,0.220391669715918,0.0740285295310086,0.1083229246716767,-9.438312868284058,1731.641294838145
40.80964333,-73.907465,0.0247910546885479,0.1502618610300201,0.0371812611686989,0.0856537660145517,-0.0728576491091995,0.0480861751992354,-0.0856537660145545,-7840.694444444444,-365.1111111111111,-0.1641026607652423,-0.0403037758676801,0.2239577934696,0.0798261785876887,0.1044354119546692,-8.9164481213034,1610.5122484689414
40.80957167,-73.90749167,0.0402193035104959,0.293178229205258,0.0603186517935878,0.1038753213150344,-0.0511830275616917,0.075841878871971,-0.1038753213150381,-9176.638888888889,-1183.5833333333333,-0.2278848477476441,-0.1201294958278791,0.2754987702179737,0.1286352913834868,0.1670674658882266,116.85584422785143,1520.6363735783025
40.80950167,-73.90751833,0.0349451095942683,0.1757545766269398,0.0524083369115174,0.1085434750041844,-0.0653799505422068,0.0658196956793643,-0.1085434750041882,-9058.888888888889,-899.3055555555555,-0.2055359497578531,-0.1043358551677582,0.2557082496124902,0.1015283319621382,0.1348416275717526,-2.7531715885257566,1628.3742344706911
40.80944167,-73.90753833,0.0349451095942683,0.1757545766269398,0.0524083369115174,0.1085434750041844,-0.0653799505422068,0.0658196956793643,-0.1085434750041882,-9058.888888888889,-899.3055555555555,-0.2055359497578531,-0.1043358551677582,0.2557082496124902,0.1015283319621382,0.1348416275717526,-2.7531715885257566,1628.3742344706911
40.80939833,-73.90755,0.0383068079466403,0.2229884437789063,0.0574510119549117,0.0884574204688732,-0.0564005823608402,0.0720244166253804,-0.088457420468876,-9013.166666666666,-593.9722222222222,-0.1692266871630162,-0.073916976346614,0.2336399522814019,0.0830332800854872,0.120163967447052,2.39808792938229,1778.7541557305335
40.80920333,-73.90761333,0.0324702971464365,0.212983809714739,0.0486995802714521,0.0866260777542654,-0.0617178612183256,0.0619603931654384,-0.0866260777542679,-9679.027777777776,-790.7777777777778,-0.1634092533492305,-0.085910149219124,0.2246158145572027,0.0780653651083415,0.1101165940950335,-2.108364476770971,1846.5615704286963
40.80913833,-73.90763833,0.0317609927245661,0.1632822945136605,0.0476347875759975,0.1052812790753376,-0.0647010726161462,0.0610359304976352,-0.1052812790753409,-8669.833333333334,-639.0555555555555,-0.1782250812964533,-0.0681567040509452,0.2229413412911522,0.0743645507883743,0.1058209228506605,-4.373890618328995,1650.8195538057744
40.80906667,-73.90766,0.0487612676360916,0.2613393662506287,0.0731318799765314,0.1109426236711925,-0.037208888144439,0.0923619939043065,-0.1109426236711958,-8007.944444444444,-144.0,-0.1589238451893839,-0.0133609268506417,0.1990148943281446,0.0489131467992736,0.0974346213451914,0.7978330362636505,1690.6027996500438
40.80899,-73.90768,0.1482235864931542,0.6230264976383285,0.2223071515824625,0.1840414410202713,0.0649390855049834,0.2288518435420883,-0.1840414410202761,-9096.388888888889,281.8888888888889,-0.1990124037843111,0.0338173495619562,0.2644124315134795,0.0133115207287552,0.1654822555011466,9.56850687146428,1806.744531933508
40.80891167,-73.90770167,0.1633220775717646,0.674152575697939,0.2449522113941914,0.2042274863315965,0.0794900016004025,0.2517605407925758,-0.2042274863316019,-8109.5,916.4444444444443,-0.1818768137313424,0.1013461172457839,0.2443288274447015,-0.0252805299920562,0.142843971494624,-1.4967373221712532,1796.7781058617672
40.808825,-73.90772667,0.1129760707427865,0.4420022419620305,0.1694428486348582,0.1668951588605658,0.0206825689143928,0.1800655474270721,-0.1668951588605705,-8027.722222222223,426.97222222222223,-0.1839497554221382,0.0459771552937614,0.2442533468954529,0.0160967870237659,0.1321042594316847,-2.394786901330015,1698.7183945756778
40.808735,-73.90775667,0.1463146075213373,0.5593687306300172,0.2194219157233507,0.1785144892447618,0.0566384032362674,0.2229640197251178,-0.1785144892447692,-8186.416666666667,-415.3611111111111,-0.2532631253045178,-0.0446601286189658,0.3236953613466566,0.0827061108680011,0.2211642620789882,12.059037953824369,1440.2378608923884
40.80864333,-73.907785,0.0696762836967432,0.2909427957484909,0.104485956967867,0.1093405452929164,-0.0221437498847667,0.1164317126070323,-0.1093405452929213,-7471.666666666667,-424.5,-0.1910630343745712,-0.0627843895553601,0.2574297640474723,0.088970921182003,0.1515160535237032,13.072565716793076,1467.9720034995626
40.80855,-73.90781833,0.0494646841541377,0.2167146308083248,0.0741812858731126,0.0918737241376944,-0.0458195223374177,0.0849797878656772,-0.0918737241376976,-6906.166666666667,-25.194444444444443,-0.1324751537770351,-0.0246349596973871,0.2051265778651905,0.041818384833335,0.0897481495440592,13.877059101472222,1541.156386701662
40.80845667,-73.90785667,0.0502933886500979,0.269922424630676,0.0754222772473691,0.1027747810883047,-0.0460576174528686,0.0875433954638538,-0.102774781088309,-7357.0,-584.3611111111111,-0.1964475781272643,-0.0891791317446726,0.2610814560399061,0.0978388140176584,0.1453005225454269,4.7317484587360426,1374.766622922135
40.80836,-73.90789333,0.0496916305331579,0.24071537863791,0.0745214860811803,0.1161107361846451,-0.0547125910265015,0.0879091837200323,-0.1161107361846497,-7505.0,-473.22222222222223,-0.1956204807272699,-0.0680763800155499,0.2593123637005723,0.0835622178305179,0.1308326575250817,0.4253648979661422,1424.097331583552
