lat,long,red,blue,green,nir08,swir16,swir22,coastal,lwir11
40.81209333,-73.90949333,0.19446000000000002,0.15436499999999997,0.1809575,0.241265,0.25056,0.22383000000000003,0.13539,37.33777292000002
40.81203167,-73.90952167,0.19446000000000002,0.15436499999999997,0.1809575,0.241265,0.25056,0.22383000000000003,0.13539,37.33777292000002
40.81198167,-73.90953,0.19446000000000002,0.15436499999999997,0.1809575,0.241265,0.25056,0.22383000000000003,0.13539,37.33777292000002
40.81194,-73.90954833,0.19446000000000002,0.15436499999999997,0.1809575,0.241265,0.25056,0.22383000000000003,0.13539,37.33777292000002
40.8119,-73.90956333,0.168555,0.11880750000000001,0.1487275,0.21596500000000002,0.20958500000000002,0.18684250000000002,0.1081375,37.443731540000044
40.81186333,-73.90958167,0.168555,0.11880750000000001,0.1487275,0.21596500000000002,0.20958500000000002,0.18684250000000002,0.1081375,37.443731540000044
40.81181167,-73.9096,0.168555,0.11880750000000001,0.1487275,0.21596500000000002,0.20958500000000002,0.18684250000000002,0.1081375,37.443731540000044
40.81175333,-73.909615,0.168555,0.11880750000000001,0.1487275,0.21596500000000002,0.20958500000000002,0.18684250000000002,0.1081375,37.443731540000044
40.8117,-73.90963167,0.168555,0.11880750000000001,0.1487275,0.21596500000000002,0.20958500000000002,0.18684250000000002,0.1081375,37.443731540000044
40.81164333,-73.90964667,0.168555,0.11880750000000001,0.1487275,0.21596500000000002,0.20958500000000002,0.18684250000000002,0.1081375,37.443731540000044
40.81157833,-73.90966167,0.10181249999999997,0.08723750000000002,0.10351749999999998,0.22053,0.20276500000000003,0.16729,0.07780500000000001,37.495001839999986
40.81151,-73.909675,0.10181249999999997,0.08723750000000002,0.10351749999999998,0.22053,0.20276500000000003,0.16729,0.07780500000000001,37.495001839999986
40.81144167,-73.90969333,0.10181249999999997,0.08723750000000002,0.10351749999999998,0.22053,0.20276500000000003,0.16729,0.07780500000000001,37.495001839999986
40.81137667,-73.909705,0.10181249999999997,0.08723750000000002,0.10351749999999998,0.22053,0.20276500000000003,0.16729,0.07780500000000001,37.495001839999986
40.81132,-73.90971333,0.10761500000000002,0.08660499999999999,0.10150999999999999,0.18260749999999998,0.2033975,0.174935,0.08187499999999998,37.334354899999994
40.81123,-73.909745,0.10761500000000002,0.08660499999999999,0.10150999999999999,0.18260749999999998,0.2033975,0.174935,0.08187499999999998,37.334354899999994
40.81120333,-73.909755,0.10761500000000002,0.08660499999999999,0.10150999999999999,0.18260749999999998,0.2033975,0.174935,0.08187499999999998,37.334354899999994
40.81116167,-73.90977,0.10761500000000002,0.08660499999999999,0.10150999999999999,0.18260749999999998,0.2033975,0.174935,0.08187499999999998,37.334354899999994
40.81111833,-73.90978667,0.10761500000000002,0.08660499999999999,0.10150999999999999,0.18260749999999998,0.2033975,0.174935,0.08187499999999998,37.334354899999994
40.81106,-73.90980833,0.1140775,0.08929999999999999,0.10558000000000001,0.18964750000000002,0.212445,0.18799749999999998,0.0832775,37.327518860000055
40.810865,-73.909875,0.1474625,0.10918250000000002,0.1348125,0.20961249999999998,0.2082925,0.1490575,0.09909000000000001,37.29333866000002
40.81081,-73.9099,0.10709249999999998,0.0922425,0.103105,0.21558,0.1854675,0.1393775,0.08756750000000002,37.183962020000024
40.81075333,-73.90992833,0.10709249999999998,0.0922425,0.103105,0.21558,0.1854675,0.1393775,0.08756750000000002,37.183962020000024
40.810705,-73.909965,0.10709249999999998,0.0922425,0.103105,0.21558,0.1854675,0.1393775,0.08756750000000002,37.183962020000024
40.81062833,-73.90995167,0.10709249999999998,0.0922425,0.103105,0.21558,0.1854675,0.1393775,0.08756750000000002,37.183962020000024
40.8106,-73.90991333,0.10709249999999998,0.0922425,0.103105,0.21558,0.1854675,0.1393775,0.08756750000000002,37.183962020000024
40.810515,-73.90974333,0.12491249999999998,0.09282000000000001,0.11787249999999999,0.279215,0.194515,0.12370249999999999,0.08962999999999999,36.98913488000005
40.810495,-73.90966667,0.12491249999999998,0.09282000000000001,0.11787249999999999,0.279215,0.194515,0.12370249999999999,0.08962999999999999,36.98913488000005
40.81047333,-73.90959167,0.12491249999999998,0.09282000000000001,0.11787249999999999,0.279215,0.194515,0.12370249999999999,0.08962999999999999,36.98913488000005
40.810445,-73.90951833,0.103215,0.08644000000000002,0.10247250000000002,0.2573525,0.18621,0.1377,0.08008749999999998,37.77869750000002
40.81042333,-73.90944,0.103215,0.08644000000000002,0.10247250000000002,0.2573525,0.18621,0.1377,0.08008749999999998,37.77869750000002
40.8104,-73.909385,0.103215,0.08644000000000002,0.10247250000000002,0.2573525,0.18621,0.1377,0.08008749999999998,37.77869750000002
40.81038,-73.909345,0.103215,0.08644000000000002,0.10247250000000002,0.2573525,0.18621,0.1377,0.08008749999999998,37.77869750000002
40.81033333,-73.90925333,0.11141000000000001,0.09768749999999998,0.10954000000000003,0.169765,0.180875,0.1553,0.09086749999999999,38.899808060000055
40.81030667,-73.90922333,0.11141000000000001,0.09768749999999998,0.10954000000000003,0.169765,0.180875,0.1553,0.09086749999999999,38.899808060000055
40.81029333,-73.90917333,0.11141000000000001,0.09768749999999998,0.10954000000000003,0.169765,0.180875,0.1553,0.09086749999999999,38.899808060000055
40.81028,-73.90911833,0.15494249999999998,0.1245,0.14226499999999997,0.2169275,0.2149475,0.19041750000000002,0.11795499999999998,38.53749793999998
40.81026167,-73.909055,0.15494249999999998,0.1245,0.14226499999999997,0.2169275,0.2149475,0.19041750000000002,0.11795499999999998,38.53749793999998
40.81023833,-73.90897833,0.15494249999999998,0.1245,0.14226499999999997,0.2169275,0.2149475,0.19041750000000002,0.11795499999999998,38.53749793999998
40.81021833,-73.908895,0.15494249999999998,0.1245,0.14226499999999997,0.2169275,0.2149475,0.19041750000000002,0.11795499999999998,38.53749793999998
40.81017333,-73.90871333,0.281855,0.24255749999999998,0.2723675,0.3143875,0.38192750000000003,0.3632825,0.21514,39.24502808
40.810155,-73.90862167,0.281855,0.24255749999999998,0.2723675,0.3143875,0.38192750000000003,0.3632825,0.21514,39.24502808
40.81013833,-73.90853667,0.281855,0.24255749999999998,0.2723675,0.3143875,0.38192750000000003,0.3632825,0.21514,39.24502808
40.81012667,-73.90847,0.1589025,0.12296000000000001,0.14787499999999998,0.19061,0.21879749999999998,0.207165,0.11380249999999997,39.836345540000025
40.810125,-73.90843167,0.1589025,0.12296000000000001,0.14787499999999998,0.19061,0.21879749999999998,0.207165,0.11380249999999997,39.836345540000025
40.81009667,-73.90818333,0.19176500000000002,0.1377275,0.1695175,0.22550750000000003,0.270305,0.2649975,0.12301499999999999,39.81583741999998
40.81007833,-73.9081,0.19176500000000002,0.1377275,0.1695175,0.22550750000000003,0.270305,0.2649975,0.12301499999999999,39.81583741999998
40.81006,-73.90800833,0.19176500000000002,0.1377275,0.1695175,0.22550750000000003,0.270305,0.2649975,0.12301499999999999,39.81583741999998
40.81004,-73.90791833,0.19176500000000002,0.1377275,0.1695175,0.22550750000000003,0.270305,0.2649975,0.12301499999999999,39.81583741999998
40.810025,-73.90782333,0.19176500000000002,0.1377275,0.1695175,0.22550750000000003,0.270305,0.2649975,0.12301499999999999,39.81583741999998
40.80997833,-73.907525,0.15257749999999998,0.1341525,0.14460250000000002,0.1692975,0.2117575,0.19028,0.12106250000000002,40.704522620000034
40.809905,-73.90740667,0.15257749999999998,0.1341525,0.14460250000000002,0.1692975,0.2117575,0.19028,0.12106250000000002,40.704522620000034
40.80987,-73.90739667,0.12991750000000002,0.09534999999999999,0.11847750000000001,0.14339249999999998,0.16558499999999998,0.14336500000000002,0.08553250000000001,40.215745760000004
40.80982833,-73.90739833,0.15257749999999998,0.1341525,0.14460250000000002,0.1692975,0.2117575,0.19028,0.12106250000000002,40.704522620000034
40.80977667,-73.90741167,0.15257749999999998,0.1341525,0.14460250000000002,0.1692975,0.2117575,0.19028,0.12106250000000002,40.704522620000034
40.80964333,-73.907465,0.1659425,0.1136375,0.1399825,0.1816175,0.200895,0.20917249999999998,0.10472749999999997,40.78997312000001
40.80957167,-73.90749167,0.1659425,0.1136375,0.1399825,0.1816175,0.200895,0.20917249999999998,0.10472749999999997,40.78997312000001
40.80950167,-73.90751833,0.1659425,0.1136375,0.1399825,0.1816175,0.200895,0.20917249999999998,0.10472749999999997,40.78997312000001
40.80944167,-73.90753833,0.1279925,0.09856749999999997,0.11938500000000002,0.15156000000000003,0.17969249999999998,0.164925,0.08622000000000002,41.08050481999999
40.80939833,-73.90755,0.1279925,0.09856749999999997,0.11938500000000002,0.15156000000000003,0.17969249999999998,0.164925,0.08622000000000002,41.08050481999999
40.80920333,-73.90761333,0.1259575,0.0864125,0.11259249999999998,0.16321999999999998,0.16915999999999998,0.14977249999999998,0.07109500000000002,41.67865832000001
40.80913833,-73.90763833,0.1259575,0.0864125,0.11259249999999998,0.16321999999999998,0.16915999999999998,0.14977249999999998,0.07109500000000002,41.67865832000001
40.80906667,-73.90766,0.1259575,0.0864125,0.11259249999999998,0.16321999999999998,0.16915999999999998,0.14977249999999998,0.07109500000000002,41.67865832000001
40.80899,-73.90768,0.08773249999999999,0.06259749999999997,0.08467999999999998,0.21442499999999998,0.16674,0.14295249999999998,0.05508999999999997,41.757272779999994
40.80891167,-73.90770167,0.10613,0.07054500000000002,0.09265499999999999,0.12488500000000002,0.1560975,0.14650000000000002,0.06169000000000002,42.07856665999998
40.808825,-73.90772667,0.10613,0.07054500000000002,0.09265499999999999,0.12488500000000002,0.1560975,0.14650000000000002,0.06169000000000002,42.07856665999998
40.808735,-73.90775667,0.10613,0.07054500000000002,0.09265499999999999,0.12488500000000002,0.1560975,0.14650000000000002,0.06169000000000002,42.07856665999998
40.80864333,-73.907785,0.11993500000000001,0.09083999999999998,0.10505750000000003,0.14718750000000003,0.16209250000000003,0.1487,0.08286500000000002,41.70942050000002
40.80855,-73.90781833,0.11993500000000001,0.09083999999999998,0.10505750000000003,0.14718750000000003,0.16209250000000003,0.1487,0.08286500000000002,41.70942050000002
40.80845667,-73.90785667,0.11993500000000001,0.09083999999999998,0.10505750000000003,0.14718750000000003,0.16209250000000003,0.1487,0.08286500000000002,41.70942050000002
40.80836,-73.90789333,0.2367825,0.17529250000000002,0.21503,0.2606525,0.2590025,0.1997675,0.1457025,40.42766300000005
40.80826167,-73.90792833,0.2367825,0.17529250000000002,0.21503,0.2606525,0.2590025,0.1997675,0.1457025,40.42766300000005
40.80806667,-73.90800833,0.26035,0.18997750000000002,0.230925,0.2817175,0.2680775,0.22152,0.168885,39.022856779999984
40.80797667,-73.90802667,0.26035,0.18997750000000002,0.230925,0.2817175,0.2680775,0.22152,0.168885,39.022856779999984
40.807885,-73.90804667,0.26035,0.18997750000000002,0.230925,0.2817175,0.2680775,0.22152,0.168885,39.022856779999984
40.80778833,-73.90808667,0.17776750000000002,0.132035,0.16253250000000002,0.19459749999999998,0.21239000000000002,0.19127,0.1173225,38.25038426000003
40.80769167,-73.90813,0.17776750000000002,0.132035,0.16253250000000002,0.19459749999999998,0.21239000000000002,0.19127,0.1173225,38.25038426000003
40.80759667,-73.90817333,0.13349250000000001,0.10255500000000001,0.12461,0.194955,0.18706250000000002,0.164595,0.09185749999999998,37.89491018000001
40.8075,-73.90821333,0.17070000000000002,0.15065250000000002,0.1756775,0.27421,0.2511925,0.223005,0.1251875,38.164933760000054
40.80741333,-73.908245,0.17070000000000002,0.15065250000000002,0.1756775,0.27421,0.2511925,0.223005,0.1251875,38.164933760000054
40.80732833,-73.90827,0.090675,0.07005,0.09064749999999999,0.2752,0.16734500000000002,0.11295,0.06705250000000001,38.08290127999999
40.80723833,-73.90829833,0.090675,0.07005,0.09064749999999999,0.2752,0.16734500000000002,0.11295,0.06705250000000001,38.08290127999999
40.80704833,-73.90836333,0.08017000000000002,0.06350499999999998,0.085285,0.280535,0.1634675,0.10912749999999999,0.055584999999999996,38.20253198
40.806955,-73.90839667,0.08017000000000002,0.06350499999999998,0.085285,0.280535,0.1634675,0.10912749999999999,0.055584999999999996,38.20253198
40.80687167,-73.90842833,0.08017000000000002,0.06350499999999998,0.085285,0.280535,0.1634675,0.10912749999999999,0.055584999999999996,38.20253198
40.80679667,-73.908455,0.08017000000000002,0.06350499999999998,0.085285,0.280535,0.1634675,0.10912749999999999,0.055584999999999996,38.20253198
40.80674,-73.90848,0.07511000000000001,0.05712499999999998,0.07904250000000002,0.24588500000000002,0.14815,0.09898000000000001,0.0507725,38.60244032000003
40.80669667,-73.90849667,0.07511000000000001,0.05712499999999998,0.07904250000000002,0.24588500000000002,0.14815,0.09898000000000001,0.0507725,38.60244032000003
40.80663333,-73.90853,0.07511000000000001,0.05712499999999998,0.07904250000000002,0.24588500000000002,0.14815,0.09898000000000001,0.0507725,38.60244032000003
40.80654167,-73.90859333,0.07511000000000001,0.05712499999999998,0.07904250000000002,0.24588500000000002,0.14815,0.09898000000000001,0.0507725,38.60244032000003
40.80648333,-73.90863333,0.13228250000000003,0.11369249999999997,0.1261775,0.16685,0.14875500000000003,0.12747000000000003,0.10508499999999998,39.06387302000002
40.80643,-73.908675,0.13228250000000003,0.11369249999999997,0.1261775,0.16685,0.14875500000000003,0.12747000000000003,0.10508499999999998,39.06387302000002
40.80638833,-73.90871333,0.13228250000000003,0.11369249999999997,0.1261775,0.16685,0.14875500000000003,0.12747000000000003,0.10508499999999998,39.06387302000002
40.80634667,-73.90875333,0.13228250000000003,0.11369249999999997,0.1261775,0.16685,0.14875500000000003,0.12747000000000003,0.10508499999999998,39.06387302000002
40.80631167,-73.9088,0.13228250000000003,0.11369249999999997,0.1261775,0.16685,0.14875500000000003,0.12747000000000003,0.10508499999999998,39.06387302000002
40.80628333,-73.90885167,0.13228250000000003,0.11369249999999997,0.1261775,0.16685,0.14875500000000003,0.12747000000000003,0.10508499999999998,39.06387302000002
40.80626,-73.90889833,0.13228250000000003,0.11369249999999997,0.1261775,0.16685,0.14875500000000003,0.12747000000000003,0.10508499999999998,39.06387302000002
40.80624833,-73.90893667,0.1833225,0.1472425,0.16767500000000002,0.19699,0.195065,0.17507250000000002,0.13363000000000003,39.66886255999998
40.80624333,-73.90896333,0.1833225,0.1472425,0.16767500000000002,0.19699,0.195065,0.17507250000000002,0.13363000000000003,39.66886255999998
40.80621667,-73.909165,0.15750000000000003,0.126205,0.144795,0.16487000000000002,0.14963500000000002,0.1338225,0.1165525,38.83486568000001
40.806185,-73.909225,0.15750000000000003,0.126205,0.144795,0.16487000000000002,0.14963500000000002,0.1338225,0.1165525,38.83486568000001
40.80615,-73.90930167,0.12252000000000002,0.10090500000000002,0.11891750000000001,0.14331,0.1311275,0.10530499999999998,0.09001500000000001,37.71033710000006
40.80609667,-73.90947667,0.12252000000000002,0.10090500000000002,0.11891750000000001,0.14331,0.1311275,0.10530499999999998,0.09001500000000001,37.71033710000006
40.80606833,-73.90954667,0.12252000000000002,0.10090500000000002,0.11891750000000001,0.14331,0.1311275,0.10530499999999998,0.09001500000000001,37.71033710000006
40.80603667,-73.909595,0.2539425,0.182085,0.217835,0.2911225,0.29555,0.2962375,0.164705,36.36705524000001
40.80601333,-73.90964667,0.2539425,0.182085,0.217835,0.2911225,0.29555,0.2962375,0.164705,36.36705524000001
40.80599,-73.9097,0.2539425,0.182085,0.217835,0.2911225,0.29555,0.2962375,0.164705,36.36705524000001
40.80597167,-73.90976,0.1504875,0.12433499999999997,0.1487,0.15455750000000001,0.16635499999999998,0.144465,0.10115249999999998,37.13952776000002
40.80591167,-73.90987167,0.1504875,0.12433499999999997,0.1487,0.15455750000000001,0.16635499999999998,0.144465,0.10115249999999998,37.13952776000002
40.80590333,-73.90990833,0.1504875,0.12433499999999997,0.1487,0.15455750000000001,0.16635499999999998,0.144465,0.10115249999999998,37.13952776000002
40.805895,-73.90994667,0.1504875,0.12433499999999997,0.1487,0.15455750000000001,0.16635499999999998,0.144465,0.10115249999999998,37.13952776000002
40.80588667,-73.90998333,0.1504875,0.12433499999999997,0.1487,0.15455750000000001,0.16635499999999998,0.144465,0.10115249999999998,37.13952776000002
40.80574833,-73.910005,0.1504875,0.12433499999999997,0.1487,0.15455750000000001,0.16635499999999998,0.144465,0.10115249999999998,37.13952776000002
40.80571167,-73.90990833,0.17218499999999998,0.13082500000000002,0.15546500000000002,0.18103999999999998,0.1649525,0.14551000000000003,0.115315,37.918836320000025
40.80562667,-73.90979167,0.17218499999999998,0.13082500000000002,0.15546500000000002,0.18103999999999998,0.1649525,0.14551000000000003,0.115315,37.918836320000025
40.80555333,-73.90964,0.17218499999999998,0.13082500000000002,0.15546500000000002,0.18103999999999998,0.1649525,0.14551000000000003,0.115315,37.918836320000025
40.80539,-73.90940833,0.16201,0.126425,0.153045,0.2047175,0.22250999999999999,0.19426749999999998,0.10744999999999999,38.36659694000002
40.80531333,-73.90931,0.16201,0.126425,0.153045,0.2047175,0.22250999999999999,0.19426749999999998,0.10744999999999999,38.36659694000002
40.80523667,-73.90921167,0.24679250000000003,0.21005250000000003,0.22839500000000001,0.29071,0.286365,0.2124725,0.186485,38.37343298000002
40.80516667,-73.90911833,0.2714325,0.19927250000000002,0.24649,0.2756675,0.337185,0.33083250000000003,0.164815,38.937406280000005
40.80509833,-73.90902667,0.2714325,0.19927250000000002,0.24649,0.2756675,0.337185,0.33083250000000003,0.164815,38.937406280000005
40.80503167,-73.90895333,0.25661,0.1911875,0.2382125,0.2720375,0.328165,0.32505750000000005,0.1618175,40.130295260000025
40.80498833,-73.90889167,0.25661,0.1911875,0.2382125,0.2720375,0.328165,0.32505750000000005,0.1618175,40.130295260000025
40.804955,-73.90883167,0.25661,0.1911875,0.2382125,0.2720375,0.328165,0.32505750000000005,0.1618175,40.130295260000025
40.80489167,-73.90870167,0.15464,0.13327250000000002,0.1498,0.29115,0.24385,0.21577249999999998,0.12428,40.31828636
40.80486167,-73.90863833,0.15464,0.13327250000000002,0.1498,0.29115,0.24385,0.21577249999999998,0.12428,40.31828636
40.80483667,-73.90858,0.15464,0.13327250000000002,0.1498,0.29115,0.24385,0.21577249999999998,0.12428,40.31828636
40.804815,-73.90852667,0.15464,0.13327250000000002,0.1498,0.29115,0.24385,0.21577249999999998,0.12428,40.31828636
40.80479667,-73.90847333,0.0832775,0.07235999999999998,0.08589000000000002,0.1927275,0.15178000000000003,0.12967,0.06529249999999998,40.37981072000002
40.80478,-73.90842333,0.0832775,0.07235999999999998,0.08589000000000002,0.1927275,0.15178000000000003,0.12967,0.06529249999999998,40.37981072000002
40.80476667,-73.90837333,0.0832775,0.07235999999999998,0.08589000000000002,0.1927275,0.15178000000000003,0.12967,0.06529249999999998,40.37981072000002
40.80474,-73.908315,0.0832775,0.07235999999999998,0.08589000000000002,0.1927275,0.15178000000000003,0.12967,0.06529249999999998,40.37981072000002
40.80463667,-73.90824,0.247095,0.1997675,0.22864250000000003,0.34642500000000004,0.26585000000000003,0.15246749999999998,0.1821125,40.55071171999998
40.804555,-73.90812,0.37557500000000005,0.3440325,0.36573000000000006,0.42636750000000007,0.3708725,0.19143500000000002,0.3116925,40.673760440000024
40.80449833,-73.90805,0.37557500000000005,0.3440325,0.36573000000000006,0.42636750000000007,0.3708725,0.19143500000000002,0.3116925,40.673760440000024
40.80446,-73.90797167,0.37557500000000005,0.3440325,0.36573000000000006,0.42636750000000007,0.3708725,0.19143500000000002,0.3116925,40.673760440000024
40.80441167,-73.90789,0.24849749999999998,0.2330975,0.24442750000000002,0.2699475,0.3003075,0.18819000000000002,0.20735750000000003,42.43745876000003
40.80431833,-73.90774667,0.5216000000000001,0.40604500000000004,0.4716875,0.5324074999999999,0.4217475,0.2179725,0.35827749999999997,42.96383384000001
40.804275,-73.90767833,0.5216000000000001,0.40604500000000004,0.4716875,0.5324074999999999,0.4217475,0.2179725,0.35827749999999997,42.96383384000001
40.804235,-73.907605,0.5216000000000001,0.40604500000000004,0.4716875,0.5324074999999999,0.4217475,0.2179725,0.35827749999999997,42.96383384000001
40.80420833,-73.907515,0.5216000000000001,0.40604500000000004,0.4716875,0.5324074999999999,0.4217475,0.2179725,0.35827749999999997,42.96383384000001
40.804175,-73.90745167,0.5216000000000001,0.40604500000000004,0.4716875,0.5324074999999999,0.4217475,0.2179725,0.35827749999999997,42.96383384000001
40.804135,-73.90736167,0.1806275,0.1534025,0.18434,0.20499250000000002,0.230045,0.17339500000000002,0.1194675,43.09371859999999
40.80409667,-73.90721833,0.19190249999999998,0.146335,0.1801875,0.1977875,0.1835425,0.15453,0.12395,40.458425180000006
40.80413667,-73.90718,0.1806275,0.1534025,0.18434,0.20499250000000002,0.230045,0.17339500000000002,0.1194675,43.09371859999999
40.80417833,-73.907135,0.1806275,0.1534025,0.18434,0.20499250000000002,0.230045,0.17339500000000002,0.1194675,43.09371859999999
40.80422333,-73.90709,0.2469575,0.24319000000000002,0.25688500000000003,0.2660975,0.36595000000000005,0.3276425,0.2082925,43.19967722000001
40.80427167,-73.90704333,0.2469575,0.24319000000000002,0.25688500000000003,0.2660975,0.36595000000000005,0.3276425,0.2082925,43.19967722000001
40.80432667,-73.906985,0.2469575,0.24319000000000002,0.25688500000000003,0.2660975,0.36595000000000005,0.3276425,0.2082925,43.19967722000001
40.80438,-73.90693,0.1991075,0.14245750000000001,0.17152499999999998,0.21632250000000003,0.2635125,0.22888999999999998,0.1283225,42.427204700000004
40.80442667,-73.906875,0.1991075,0.14245750000000001,0.17152499999999998,0.21632250000000003,0.2635125,0.22888999999999998,0.1283225,42.427204700000004
40.80446833,-73.90682833,0.17037000000000002,0.1205675,0.14358500000000002,0.19402000000000003,0.21395750000000002,0.21239000000000002,0.11286750000000001,42.76217066000004
40.8045,-73.90678333,0.17037000000000002,0.1205675,0.14358500000000002,0.19402000000000003,0.21395750000000002,0.21239000000000002,0.11286750000000001,42.76217066000004
40.80451333,-73.90674167,0.17037000000000002,0.1205675,0.14358500000000002,0.19402000000000003,0.21395750000000002,0.21239000000000002,0.11286750000000001,42.76217066000004
40.80451,-73.9067,0.17037000000000002,0.1205675,0.14358500000000002,0.19402000000000003,0.21395750000000002,0.21239000000000002,0.11286750000000001,42.76217066000004
40.80448833,-73.90665667,0.17037000000000002,0.1205675,0.14358500000000002,0.19402000000000003,0.21395750000000002,0.21239000000000002,0.11286750000000001,42.76217066000004
40.80445333,-73.90660667,0.17037000000000002,0.1205675,0.14358500000000002,0.19402000000000003,0.21395750000000002,0.21239000000000002,0.11286750000000001,42.76217066000004
40.80441167,-73.90655667,0.17037000000000002,0.1205675,0.14358500000000002,0.19402000000000003,0.21395750000000002,0.21239000000000002,0.11286750000000001,42.76217066000004
40.80436667,-73.90649,0.3143875,0.2979425,0.30446,0.33410500000000004,0.42441500000000004,0.3832475,0.27324750000000003,43.35007010000004
40.80432333,-73.906415,0.3143875,0.2979425,0.30446,0.33410500000000004,0.42441500000000004,0.3832475,0.27324750000000003,43.35007010000004
40.804275,-73.90633,0.3143875,0.2979425,0.30446,0.33410500000000004,0.42441500000000004,0.3832475,0.27324750000000003,43.35007010000004
40.80422333,-73.90624167,0.13654500000000003,0.11932999999999999,0.13159500000000002,0.16827999999999999,0.205295,0.1857975,0.11215249999999999,43.77732260000005
40.80412,-73.90606,0.13654500000000003,0.11932999999999999,0.13159500000000002,0.16827999999999999,0.205295,0.1857975,0.11215249999999999,43.77732260000005
40.80407,-73.90597,0.162945,0.1444375,0.1587925,0.24456500000000003,0.231365,0.2050475,0.1369575,40.619072120000055
40.80394333,-73.90573333,0.13737,0.10753249999999998,0.12425249999999999,0.16880250000000002,0.17430250000000003,0.16544750000000003,0.09955750000000002,40.66350638000006
40.803915,-73.90568167,0.13737,0.10753249999999998,0.12425249999999999,0.16880250000000002,0.17430250000000003,0.16544750000000003,0.09955750000000002,40.66350638000006
40.80389167,-73.90563,0.13737,0.10753249999999998,0.12425249999999999,0.16880250000000002,0.17430250000000003,0.16544750000000003,0.09955750000000002,40.66350638000006
40.803875,-73.90562667,0.13737,0.10753249999999998,0.12425249999999999,0.16880250000000002,0.17430250000000003,0.16544750000000003,0.09955750000000002,40.66350638000006
40.80382333,-73.905605,0.1270575,0.10269250000000002,0.11619499999999999,0.14936,0.162395,0.1536225,0.09136250000000001,40.43108102000002
40.803785,-73.90562833,0.1270575,0.10269250000000002,0.11619499999999999,0.14936,0.162395,0.1536225,0.09136250000000001,40.43108102000002
40.80373833,-73.90566833,0.1270575,0.10269250000000002,0.11619499999999999,0.14936,0.162395,0.1536225,0.09136250000000001,40.43108102000002
40.80368667,-73.90572167,0.1270575,0.10269250000000002,0.11619499999999999,0.14936,0.162395,0.1536225,0.09136250000000001,40.43108102000002
40.80363333,-73.90577667,0.1270575,0.10269250000000002,0.11619499999999999,0.14936,0.162395,0.1536225,0.09136250000000001,40.43108102000002
40.80357833,-73.90583167,0.162945,0.1444375,0.1587925,0.24456500000000003,0.231365,0.2050475,0.1369575,40.619072120000055
40.80352833,-73.90588333,0.1411925,0.11066749999999997,0.12749749999999999,0.16745500000000002,0.174385,0.16286250000000002,0.1025275,39.935468119999996
40.80348333,-73.90592667,0.1411925,0.11066749999999997,0.12749749999999999,0.16745500000000002,0.174385,0.16286250000000002,0.1025275,39.935468119999996
40.80344333,-73.90596667,0.1411925,0.11066749999999997,0.12749749999999999,0.16745500000000002,0.174385,0.16286250000000002,0.1025275,39.935468119999996
40.80340833,-73.906,0.1411925,0.11066749999999997,0.12749749999999999,0.16745500000000002,0.174385,0.16286250000000002,0.1025275,39.935468119999996
40.80338333,-73.90602333,0.1411925,0.11066749999999997,0.12749749999999999,0.16745500000000002,0.174385,0.16286250000000002,0.1025275,39.935468119999996
40.80331667,-73.90607,0.1870075,0.14859,0.1732575,0.1891525,0.19033499999999998,0.1719925,0.1329975,40.048262780000016
