lat,long,segment_avg_length_res100,segment_count_res100,segment_total_length_res100,degree_orientation_res100,entropy_orientation_res100,mean_circuity_res100
40.810025,-73.90782333,114.3825,4.0,457.53,14.62001,0.0,0.9996817
40.80997833,-73.907525,114.3825,4.0,457.53,14.62001,0.0,0.9996817
40.809905,-73.90740667,114.3825,4.0,457.53,14.62001,0.0,0.9996817
40.80987,-73.90739667,114.3825,4.0,457.53,14.62001,0.0,0.9996817
40.80982833,-73.90739833,114.3825,4.0,457.53,14.62001,0.0,0.9996817
40.80977667,-73.90741167,114.3825,4.0,457.53,14.62001,0.0,0.9996817
40.80964333,-73.907465,0.0,0.0,0.0,-1.0,nan,0.0
40.80957167,-73.90749167,0.0,0.0,0.0,-1.0,nan,0.0
40.80950167,-73.90751833,0.0,0.0,0.0,-1.0,nan,0.0
40.80944167,-73.90753833,0.0,0.0,0.0,-1.0,nan,0.0
40.80939833,-73.90755,0.0,0.0,0.0,-1.0,nan,0.0
40.80920333,-73.90761333,0.0,0.0,0.0,-1.0,nan,0.0
40.80913833,-73.90763833,0.0,0.0,0.0,-1.0,nan,0.0
40.80906667,-73.90766,0.0,0.0,0.0,-1.0,nan,0.0
40.80899,-73.90768,0.0,0.0,0.0,-1.0,nan,0.0
40.80891167,-73.90770167,0.0,0.0,0.0,-1.0,nan,0.0
40.808825,-73.90772667,0.0,0.0,0.0,-1.0,nan,0.0
40.808735,-73.90775667,122.909,2.0,245.818,14.494159,0.0,1.001354
40.80864333,-73.907785,122.909,2.0,245.818,14.494159,0.0,1.001354
40.80855,-73.90781833,122.909,2.0,245.818,14.494159,0.0,1.001354
40.80845667,-73.90785667,122.909,2.0,245.818,14.494159,0.0,1.001354
40.80836,-73.90789333,122.909,2.0,245.818,14.494159,0.0,1.001354
40.80826167,-73.90792833,122.909,2.0,245.818,14.494159,0.0,1.001354
40.80806667,-73.90800833,122.909,2.0,245.818,14.494159,0.0,1.001354
40.80797667,-73.90802667,122.909,2.0,245.818,14.494159,0.0,1.001354
40.807885,-73.90804667,122.909,2.0,245.818,14.494159,0.0,1.001354
40.80778833,-73.90808667,101.91233,3.0,305.737,14.494159,0.6365142,1.0170946
40.80769167,-73.90813,101.91233,3.0,305.737,14.494159,0.6365142,1.0170946
40.80759667,-73.90817333,101.91233,3.0,305.737,14.494159,0.6365142,1.0170946
40.8075,-73.90821333,101.91233,3.0,305.737,14.494159,0.6365142,1.0170946
40.80741333,-73.908245,98.390114,9.0,885.51105,14.06717,0.9649629,1.0065749
40.80732833,-73.90827,98.390114,9.0,885.51105,14.06717,0.9649629,1.0065749
40.80723833,-73.90829833,98.390114,9.0,885.51105,14.06717,0.9649629,1.0065749
40.80704833,-73.90836333,98.390114,9.0,885.51105,14.06717,0.9649629,1.0065749
40.806955,-73.90839667,479.007,8.0,3832.056,20.33582,1.4941752,1.0024582
40.80687167,-73.90842833,479.007,8.0,3832.056,20.33582,1.4941752,1.0024582
40.80679667,-73.908455,479.007,8.0,3832.056,20.33582,1.4941752,1.0024582
40.80674,-73.90848,479.007,8.0,3832.056,20.33582,1.4941752,1.0024582
40.80669667,-73.90849667,479.007,8.0,3832.056,20.33582,1.4941752,1.0024582
40.80663333,-73.90853,479.007,8.0,3832.056,20.33582,1.4941752,1.0024582
40.80654167,-73.90859333,479.007,8.0,3832.056,20.33582,1.4941752,1.0024582
40.80648333,-73.90863333,479.007,8.0,3832.056,20.33582,1.4941752,1.0024582
40.80643,-73.908675,479.007,8.0,3832.056,20.33582,1.4941752,1.0024582
40.80638833,-73.90871333,479.007,8.0,3832.056,20.33582,1.4941752,1.0024582
40.80634667,-73.90875333,479.007,8.0,3832.056,20.33582,1.4941752,1.0024582
40.80631167,-73.9088,479.007,8.0,3832.056,20.33582,1.4941752,1.0024582
40.80628333,-73.90885167,479.007,8.0,3832.056,20.33582,1.4941752,1.0024582
40.80626,-73.90889833,479.007,8.0,3832.056,20.33582,1.4941752,1.0024582
40.80624833,-73.90893667,479.007,8.0,3832.056,20.33582,1.4941752,1.0024582
40.80624333,-73.90896333,479.007,8.0,3832.056,20.33582,1.4941752,1.0024582
40.80621667,-73.909165,56.522335,6.0,339.134,21.736229,1.0986123,1.0042849
40.806185,-73.909225,56.522335,6.0,339.134,21.736229,1.0986123,1.0042849
40.80615,-73.90930167,56.522335,6.0,339.134,21.736229,1.0986123,1.0042849
40.80609667,-73.90947667,56.522335,6.0,339.134,21.736229,1.0986123,1.0042849
40.80606833,-73.90954667,324.40582,6.0,1946.4349,30.819506,1.0114043,1.0013156
40.80603667,-73.909595,324.40582,6.0,1946.4349,30.819506,1.0114043,1.0013156
40.80601333,-73.90964667,324.40582,6.0,1946.4349,30.819506,1.0114043,1.0013156
40.80599,-73.9097,324.40582,6.0,1946.4349,30.819506,1.0114043,1.0013156
40.80597167,-73.90976,324.40582,6.0,1946.4349,30.819506,1.0114043,1.0013156
40.80591167,-73.90987167,324.40582,6.0,1946.4349,30.819506,1.0114043,1.0013156
40.80590333,-73.90990833,324.40582,6.0,1946.4349,30.819506,1.0114043,1.0013156
40.805895,-73.90994667,324.40582,6.0,1946.4349,30.819506,1.0114043,1.0013156
40.80588667,-73.90998333,324.40582,6.0,1946.4349,30.819506,1.0114043,1.0013156
40.80574833,-73.910005,355.33,10.0,3553.2998,1.9251213,1.3138341,1.0152786
40.80571167,-73.90990833,324.40582,6.0,1946.4349,30.819506,1.0114043,1.0013156
40.80562667,-73.90979167,324.40582,6.0,1946.4349,30.819506,1.0114043,1.0013156
40.80555333,-73.90964,324.40582,6.0,1946.4349,30.819506,1.0114043,1.0013156
40.80539,-73.90940833,324.40582,6.0,1946.4349,30.819506,1.0114043,1.0013156
40.80531333,-73.90931,324.40582,6.0,1946.4349,30.819506,1.0114043,1.0013156
40.80523667,-73.90921167,324.40582,6.0,1946.4349,30.819506,1.0114043,1.0013156
40.80516667,-73.90911833,285.53067,3.0,856.59204,30.88424,0.0,1.0014495
40.80509833,-73.90902667,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80503167,-73.90895333,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80498833,-73.90889167,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.804955,-73.90883167,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80489167,-73.90870167,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80486167,-73.90863833,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80483667,-73.90858,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.804815,-73.90852667,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80479667,-73.90847333,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80478,-73.90842333,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80476667,-73.90837333,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80474,-73.908315,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80463667,-73.90824,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.804555,-73.90812,253.852,2.0,507.704,31.231865,0.6931472,1.0003939
40.80449833,-73.90805,253.852,2.0,507.704,31.231865,0.6931472,1.0003939
40.80446,-73.90797167,253.852,2.0,507.704,31.231865,0.6931472,1.0003939
40.80441167,-73.90789,253.852,2.0,507.704,31.231865,0.6931472,1.0003939
40.80431833,-73.90774667,253.852,2.0,507.704,31.231865,0.6931472,1.0003939
40.804275,-73.90767833,185.17372,7.0,1296.2161,30.88424,0.6829081,1.0004374
40.804235,-73.907605,185.17372,7.0,1296.2161,30.88424,0.6829081,1.0004374
40.80420833,-73.907515,185.17372,7.0,1296.2161,30.88424,0.6829081,1.0004374
40.804175,-73.90745167,185.17372,7.0,1296.2161,30.88424,0.6829081,1.0004374
40.804135,-73.90736167,185.17372,7.0,1296.2161,30.88424,0.6829081,1.0004374
40.80409667,-73.90721833,134.6772,5.0,673.386,36.580643,0.50040245,1.000057
40.80413667,-73.90718,134.6772,5.0,673.386,36.580643,0.50040245,1.000057
40.80417833,-73.907135,134.6772,5.0,673.386,36.580643,0.50040245,1.000057
40.80422333,-73.90709,134.6772,5.0,673.386,36.580643,0.50040245,1.000057
40.80427167,-73.90704333,134.6772,5.0,673.386,36.580643,0.50040245,1.000057
40.80432667,-73.906985,120.56717,6.0,723.403,36.449173,0.0,0.9998322
40.80438,-73.90693,120.56717,6.0,723.403,36.449173,0.0,0.9998322
40.80442667,-73.906875,120.56717,6.0,723.403,36.449173,0.0,0.9998322
40.80446833,-73.90682833,120.56717,6.0,723.403,36.449173,0.0,0.9998322
40.8045,-73.90678333,120.56717,6.0,723.403,36.449173,0.0,0.9998322
40.80451333,-73.90674167,120.56717,6.0,723.403,36.449173,0.0,0.9998322
40.80451,-73.9067,120.56717,6.0,723.403,36.449173,0.0,0.9998322
40.80448833,-73.90665667,120.56717,6.0,723.403,36.449173,0.0,0.9998322
40.80445333,-73.90660667,120.56717,6.0,723.403,36.449173,0.0,0.9998322
40.80441167,-73.90655667,120.56717,6.0,723.403,36.449173,0.0,0.9998322
40.80436667,-73.90649,120.56717,6.0,723.403,36.449173,0.0,0.9998322
40.80432333,-73.906415,106.873665,3.0,320.621,36.449173,0.0,0.9998298
40.804275,-73.90633,106.955,5.0,534.775,36.580643,0.0,0.99956155
40.80422333,-73.90624167,106.955,5.0,534.775,36.580643,0.0,0.99956155
40.80412,-73.90606,106.955,5.0,534.775,36.580643,0.0,0.99956155
40.80407,-73.90597,106.955,5.0,534.775,36.580643,0.0,0.99956155
40.80394333,-73.90573333,106.955,5.0,534.775,36.580643,0.0,0.99956155
40.803915,-73.90568167,106.955,5.0,534.775,36.580643,0.0,0.99956155
40.80389167,-73.90563,106.955,5.0,534.775,36.580643,0.0,0.99956155
40.803875,-73.90562667,106.955,5.0,534.775,36.580643,0.0,0.99956155
40.80382333,-73.905605,106.955,5.0,534.775,36.580643,0.0,0.99956155
40.803785,-73.90562833,106.955,5.0,534.775,36.580643,0.0,0.99956155
40.80373833,-73.90566833,106.955,5.0,534.775,36.580643,0.0,0.99956155
40.80368667,-73.90572167,106.955,5.0,534.775,36.580643,0.0,0.99956155
40.80363333,-73.90577667,106.955,5.0,534.775,36.580643,0.0,0.99956155
40.80357833,-73.90583167,106.955,5.0,534.775,36.580643,0.0,0.99956155
40.80352833,-73.90588333,106.955,5.0,534.775,36.580643,0.0,0.99956155
40.80348333,-73.90592667,106.955,5.0,534.775,36.580643,0.0,0.99956155
40.80344333,-73.90596667,106.955,5.0,534.775,36.580643,0.0,0.99956155
40.80340833,-73.906,94.62867,6.0,567.77203,36.580643,0.0,0.999836
40.80338333,-73.90602333,94.62867,6.0,567.77203,36.580643,0.0,0.999836
40.80331667,-73.90607,94.62867,6.0,567.77203,36.580643,0.0,0.999836
40.80328,-73.90609333,94.62867,6.0,567.77203,36.580643,0.0,0.999836
40.80319667,-73.90617,94.62867,6.0,567.77203,36.580643,0.0,0.999836
40.80311667,-73.90625667,94.62867,6.0,567.77203,36.580643,0.0,0.999836
40.803035,-73.90634667,94.62867,6.0,567.77203,36.580643,0.0,0.999836
40.80296167,-73.90642833,94.62867,6.0,567.77203,36.580643,0.0,0.999836
40.802895,-73.90650333,101.8655,4.0,407.462,36.793587,0.0,0.9996777
40.80274667,-73.90665167,101.8655,4.0,407.462,36.793587,0.0,0.9996777
40.80267333,-73.906725,101.8655,4.0,407.462,36.793587,0.0,0.9996777
40.8026,-73.9068,101.8655,4.0,407.462,36.793587,0.0,0.9996777
40.80252833,-73.90687333,144.843,4.0,579.372,36.379753,0.0,0.99980867
40.80245333,-73.90694833,144.843,4.0,579.372,36.379753,0.0,0.99980867
40.80237833,-73.90702,144.843,4.0,579.372,36.379753,0.0,0.99980867
40.80230833,-73.90709167,144.843,4.0,579.372,36.379753,0.0,0.99980867
40.80225167,-73.90714667,144.843,4.0,579.372,36.379753,0.0,0.99980867
40.802215,-73.90718,144.843,4.0,579.372,36.379753,0.0,0.99980867
40.80219167,-73.907205,144.843,4.0,579.372,36.379753,0.0,0.99980867
40.80219167,-73.90729,144.843,4.0,579.372,36.379753,0.0,0.99980867
40.80221667,-73.90734333,144.843,4.0,579.372,36.379753,0.0,0.99980867
40.80225167,-73.90740333,144.843,4.0,579.372,36.379753,0.0,0.99980867
40.80229667,-73.90747,144.843,4.0,579.372,36.379753,0.0,0.99980867
40.80234333,-73.90754833,144.843,4.0,579.372,36.379753,0.0,0.99980867
40.802395,-73.90763833,144.843,4.0,579.372,36.379753,0.0,0.99980867
40.80244667,-73.90773333,144.843,4.0,579.372,36.379753,0.0,0.99980867
40.80250333,-73.90783167,144.843,4.0,579.372,36.379753,0.0,0.99980867
40.802615,-73.90803167,114.85333,6.0,689.12,36.683,0.0,0.99959415
40.80266833,-73.90812667,114.85333,6.0,689.12,36.683,0.0,0.99959415
40.80271333,-73.90820333,114.85333,6.0,689.12,36.683,0.0,0.99959415
40.80275833,-73.90829,148.34875,8.0,1186.79,32.300232,0.56233513,1.0003293
40.80281167,-73.90837167,148.34875,8.0,1186.79,32.300232,0.56233513,1.0003293
40.80283,-73.90840167,148.34875,8.0,1186.79,32.300232,0.56233513,1.0003293
40.80285,-73.90844167,148.34875,8.0,1186.79,32.300232,0.56233513,1.0003293
40.80287333,-73.90849167,148.34875,8.0,1186.79,32.300232,0.56233513,1.0003293
40.80294,-73.908605,148.34875,8.0,1186.79,32.300232,0.56233513,1.0003293
40.80298,-73.90866833,148.34875,8.0,1186.79,32.300232,0.56233513,1.0003293
40.803025,-73.90873667,148.34875,8.0,1186.79,32.300232,0.56233513,1.0003293
40.80307167,-73.90881667,148.34875,8.0,1186.79,32.300232,0.56233513,1.0003293
40.80312,-73.90890167,148.34875,8.0,1186.79,32.300232,0.56233513,1.0003293
40.80317,-73.90898667,148.34875,8.0,1186.79,32.300232,0.56233513,1.0003293
40.80322,-73.90907667,148.34875,8.0,1186.79,32.300232,0.56233513,1.0003293
40.80327167,-73.90917,283.331,4.0,1133.324,32.300232,0.0,1.0016596
40.80332167,-73.909265,283.331,4.0,1133.324,32.300232,0.0,1.0016596
40.80337667,-73.90936,283.331,4.0,1133.324,32.300232,0.0,1.0016596
40.80343333,-73.909455,292.6265,4.0,1170.506,30.88424,0.0,1.0014392
40.80349,-73.90955167,292.6265,4.0,1170.506,30.88424,0.0,1.0014392
40.80354833,-73.909645,292.6265,4.0,1170.506,30.88424,0.0,1.0014392
40.80359333,-73.90975333,292.6265,4.0,1170.506,30.88424,0.0,1.0014392
40.80364167,-73.90986,292.6265,4.0,1170.506,30.88424,0.0,1.0014392
40.80368833,-73.90996167,292.6265,4.0,1170.506,30.88424,0.0,1.0014392
40.80373333,-73.910065,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.803775,-73.91016667,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80381667,-73.91026833,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80385833,-73.91036667,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80390333,-73.910465,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.803945,-73.91056667,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80399,-73.91066667,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80403333,-73.91077,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80407667,-73.91087,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80416833,-73.91104333,187.41257,7.0,1311.888,32.300232,0.6829081,1.0007169
40.80421,-73.91112667,187.41257,7.0,1311.888,32.300232,0.6829081,1.0007169
40.804245,-73.91121,187.41257,7.0,1311.888,32.300232,0.6829081,1.0007169
40.80427167,-73.91128667,187.41257,7.0,1311.888,32.300232,0.6829081,1.0007169
40.804295,-73.911345,187.41257,7.0,1311.888,32.300232,0.6829081,1.0007169
40.80431167,-73.911385,187.41257,7.0,1311.888,32.300232,0.6829081,1.0007169
40.80432167,-73.91140667,311.58032,16.0,4985.285,39.689266,1.3917397,1.0199926
40.80437,-73.91156333,311.58032,16.0,4985.285,39.689266,1.3917397,1.0199926
40.804385,-73.911605,311.58032,16.0,4985.285,39.689266,1.3917397,1.0199926
40.80441833,-73.91168667,311.58032,16.0,4985.285,39.689266,1.3917397,1.0199926
40.80443333,-73.91172667,311.58032,16.0,4985.285,39.689266,1.3917397,1.0199926
40.80448,-73.91183333,254.36823,18.0,4578.628,25.705214,1.6715308,1.0192711
40.80449833,-73.91187667,254.36823,18.0,4578.628,25.705214,1.6715308,1.0192711
40.804515,-73.91191667,254.36823,18.0,4578.628,25.705214,1.6715308,1.0192711
40.80453333,-73.91195833,254.36823,18.0,4578.628,25.705214,1.6715308,1.0192711
40.80455333,-73.91200333,254.36823,18.0,4578.628,25.705214,1.6715308,1.0192711
40.80456833,-73.912045,254.36823,18.0,4578.628,25.705214,1.6715308,1.0192711
40.80457167,-73.91207333,254.36823,18.0,4578.628,25.705214,1.6715308,1.0192711
40.8046,-73.91214333,254.36823,18.0,4578.628,25.705214,1.6715308,1.0192711
40.80461833,-73.91219333,254.36823,18.0,4578.628,25.705214,1.6715308,1.0192711
40.804645,-73.912275,254.36823,18.0,4578.628,25.705214,1.6715308,1.0192711
40.80469833,-73.91236667,254.36823,18.0,4578.628,25.705214,1.6715308,1.0192711
40.804735,-73.91245333,254.36823,18.0,4578.628,25.705214,1.6715308,1.0192711
40.804785,-73.912545,254.36823,18.0,4578.628,25.705214,1.6715308,1.0192711
40.80482667,-73.91263,254.36823,18.0,4578.628,25.705214,1.6715308,1.0192711
40.804865,-73.91271833,302.44156,7.0,2117.0908,25.705214,1.549826,1.0287426
40.80490833,-73.91281,302.44156,7.0,2117.0908,25.705214,1.549826,1.0287426
40.80495333,-73.91290833,302.44156,7.0,2117.0908,25.705214,1.549826,1.0287426
40.80500667,-73.91301333,302.44156,7.0,2117.0908,25.705214,1.549826,1.0287426
40.805055,-73.91312,302.44156,7.0,2117.0908,25.705214,1.549826,1.0287426
40.80509833,-73.91322667,302.44156,7.0,2117.0908,25.705214,1.549826,1.0287426
40.80514167,-73.91332167,302.44156,7.0,2117.0908,25.705214,1.549826,1.0287426
40.80522667,-73.91352167,163.044,1.0,163.044,28.072777,0.0,0.9986439
40.805275,-73.913625,111.662,3.0,334.98602,22.119345,0.6365142,1.0002337
40.805365,-73.913835,111.662,3.0,334.98602,22.119345,0.6365142,1.0002337
40.80540667,-73.91393667,111.662,3.0,334.98602,22.119345,0.6365142,1.0002337
40.805445,-73.91403,111.662,3.0,334.98602,22.119345,0.6365142,1.0002337
40.80548,-73.91411167,111.662,3.0,334.98602,22.119345,0.6365142,1.0002337
40.80550667,-73.914175,111.662,3.0,334.98602,22.119345,0.6365142,1.0002337
40.805525,-73.91421167,111.662,3.0,334.98602,22.119345,0.6365142,1.0002337
40.805535,-73.91423333,111.662,3.0,334.98602,22.119345,0.6365142,1.0002337
40.80557833,-73.91437,111.662,3.0,334.98602,22.119345,0.6365142,1.0002337
40.80556833,-73.91442167,111.662,3.0,334.98602,22.119345,0.6365142,1.0002337
40.80556,-73.914445,111.662,3.0,334.98602,22.119345,0.6365142,1.0002337
40.80552333,-73.9145,186.834,4.0,747.336,22.119345,0.6931472,0.99984604
40.80547833,-73.91452667,186.834,4.0,747.336,22.119345,0.6931472,0.99984604
40.80542667,-73.91456333,186.834,4.0,747.336,22.119345,0.6931472,0.99984604
40.80536667,-73.91460167,186.834,4.0,747.336,22.119345,0.6931472,0.99984604
40.80530167,-73.91464667,186.834,4.0,747.336,22.119345,0.6931472,0.99984604
40.80523667,-73.91469667,186.834,4.0,747.336,22.119345,0.6931472,0.99984604
40.80517333,-73.91474167,146.45525,4.0,585.821,27.569468,0.0,0.9996949
40.80511833,-73.91478167,146.45525,4.0,585.821,27.569468,0.0,0.9996949
40.805075,-73.91480667,146.45525,4.0,585.821,27.569468,0.0,0.9996949
40.80498167,-73.91489167,146.45525,4.0,585.821,27.569468,0.0,0.9996949
40.80494,-73.914925,146.45525,4.0,585.821,27.569468,0.0,0.9996949
40.80488833,-73.91497167,146.45525,4.0,585.821,27.569468,0.0,0.9996949
40.804825,-73.91502333,146.45525,4.0,585.821,27.569468,0.0,0.9996949
40.804755,-73.91507667,146.45525,4.0,585.821,27.569468,0.0,0.9996949
40.80467,-73.91513833,146.45525,4.0,585.821,27.569468,0.0,0.9996949
40.80457833,-73.91521167,146.45525,4.0,585.821,27.569468,0.0,0.9996949
40.80448833,-73.91528333,146.45525,4.0,585.821,27.569468,0.0,0.9996949
40.80440167,-73.91535,146.45525,4.0,585.821,27.569468,0.0,0.9996949
40.80413167,-73.91556,304.8911,9.0,2744.02,1.9251213,1.4270611,1.0337782
40.80405,-73.915625,304.8911,9.0,2744.02,1.9251213,1.4270611,1.0337782
40.80396833,-73.91569333,304.8911,9.0,2744.02,1.9251213,1.4270611,1.0337782
40.803895,-73.91576167,304.8911,9.0,2744.02,1.9251213,1.4270611,1.0337782
40.80383,-73.91581333,304.8911,9.0,2744.02,1.9251213,1.4270611,1.0337782
40.80378667,-73.91585333,304.8911,9.0,2744.02,1.9251213,1.4270611,1.0337782
40.80376333,-73.91588,304.8911,9.0,2744.02,1.9251213,1.4270611,1.0337782
40.80375167,-73.91591167,304.8911,9.0,2744.02,1.9251213,1.4270611,1.0337782
40.80376667,-73.91602,304.8911,9.0,2744.02,1.9251213,1.4270611,1.0337782
40.80379333,-73.91610167,304.8911,9.0,2744.02,1.9251213,1.4270611,1.0337782
40.80383,-73.91619833,304.8911,9.0,2744.02,1.9251213,1.4270611,1.0337782
40.80387667,-73.91630333,440.16867,6.0,2641.012,1.9251213,1.5607104,1.0789055
40.80392,-73.91641167,440.16867,6.0,2641.012,1.9251213,1.5607104,1.0789055
40.80396833,-73.916525,440.16867,6.0,2641.012,1.9251213,1.5607104,1.0789055
40.80401667,-73.91664333,440.16867,6.0,2641.012,1.9251213,1.5607104,1.0789055
40.80417333,-73.91703167,440.16867,6.0,2641.012,1.9251213,1.5607104,1.0789055
40.80422333,-73.917165,451.429,7.0,3160.003,1.9251213,1.7478681,1.0708888
40.80427333,-73.917295,451.429,7.0,3160.003,1.9251213,1.7478681,1.0708888
40.80432333,-73.91742167,258.553,2.0,517.106,21.938622,0.6931472,0.99925745
40.80437167,-73.917545,258.553,2.0,517.106,21.938622,0.6931472,0.99925745
40.80442,-73.917665,258.553,2.0,517.106,21.938622,0.6931472,0.99925745
40.804465,-73.91777333,258.553,2.0,517.106,21.938622,0.6931472,0.99925745
40.80450667,-73.91787167,258.553,2.0,517.106,21.938622,0.6931472,0.99925745
40.80454167,-73.91795833,258.553,2.0,517.106,21.938622,0.6931472,0.99925745
40.80456833,-73.91803333,258.553,2.0,517.106,21.938622,0.6931472,0.99925745
