lat,long,segment_avg_length_res30,segment_count_res30,segment_total_length_res30,degree_orientation_res30,entropy_orientation_res30,mean_circuity_res30
40.80555333,-73.90964,173.87866,3.0,521.636,30.819506,1.0986123,1.0005679
40.80539,-73.90940833,0.0,0.0,0.0,-1.0,nan,0.0
40.80531333,-73.90931,0.0,0.0,0.0,-1.0,nan,0.0
40.80523667,-73.90921167,0.0,0.0,0.0,-1.0,nan,0.0
40.80516667,-73.90911833,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80509833,-73.90902667,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80503167,-73.90895333,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80498833,-73.90889167,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.804955,-73.90883167,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80489167,-73.90870167,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80486167,-73.90863833,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80483667,-73.90858,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.804815,-73.90852667,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80479667,-73.90847333,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80478,-73.90842333,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80476667,-73.90837333,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80474,-73.908315,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80463667,-73.90824,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.804555,-73.90812,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80449833,-73.90805,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80446,-73.90797167,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80441167,-73.90789,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80431833,-73.90774667,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.804275,-73.90767833,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.804235,-73.907605,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80420833,-73.907515,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.804175,-73.90745167,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.804135,-73.90736167,264.192,1.0,264.192,31.231865,0.0,1.0016196
40.80409667,-73.90721833,134.6772,5.0,673.386,36.580643,0.50040245,1.000057
40.80413667,-73.90718,79.635,2.0,159.27,36.994232,0.0,1.0001678
40.80417833,-73.907135,79.635,2.0,159.27,36.994232,0.0,1.0001678
40.80422333,-73.90709,79.635,2.0,159.27,36.994232,0.0,1.0001678
40.80427167,-73.90704333,79.635,2.0,159.27,36.994232,0.0,1.0001678
40.80432667,-73.906985,79.635,2.0,159.27,36.994232,0.0,1.0001678
40.80438,-73.90693,79.635,2.0,159.27,36.994232,0.0,1.0001678
40.80442667,-73.906875,79.635,2.0,159.27,36.994232,0.0,1.0001678
40.80446833,-73.90682833,79.635,2.0,159.27,36.994232,0.0,1.0001678
40.8045,-73.90678333,79.635,2.0,159.27,36.994232,0.0,1.0001678
40.80451333,-73.90674167,120.56717,6.0,723.403,36.449173,0.0,0.9998322
40.80451,-73.9067,120.56717,6.0,723.403,36.449173,0.0,0.9998322
40.80448833,-73.90665667,120.56717,6.0,723.403,36.449173,0.0,0.9998322
40.80445333,-73.90660667,120.56717,6.0,723.403,36.449173,0.0,0.9998322
40.80441167,-73.90655667,120.56717,6.0,723.403,36.449173,0.0,0.9998322
40.80436667,-73.90649,0.0,0.0,0.0,-1.0,nan,0.0
40.80432333,-73.906415,0.0,0.0,0.0,-1.0,nan,0.0
40.804275,-73.90633,0.0,0.0,0.0,-1.0,nan,0.0
40.80422333,-73.90624167,0.0,0.0,0.0,-1.0,nan,0.0
40.80412,-73.90606,125.007,1.0,125.007,36.449173,0.0,0.9991542
40.80407,-73.90597,0.0,0.0,0.0,-1.0,nan,0.0
40.80394333,-73.90573333,125.007,1.0,125.007,36.449173,0.0,0.9991542
40.803915,-73.90568167,94.95033,3.0,284.851,37.025753,0.0,0.9998261
40.80389167,-73.90563,94.95033,3.0,284.851,37.025753,0.0,0.9998261
40.803875,-73.90562667,94.95033,3.0,284.851,37.025753,0.0,0.9998261
40.80382333,-73.905605,79.922,2.0,159.844,37.025753,0.0,1.000162
40.803785,-73.90562833,79.922,2.0,159.844,37.025753,0.0,1.000162
40.80373833,-73.90566833,79.922,2.0,159.844,37.025753,0.0,1.000162
40.80368667,-73.90572167,79.922,2.0,159.844,37.025753,0.0,1.000162
40.80363333,-73.90577667,79.922,2.0,159.844,37.025753,0.0,1.000162
40.80357833,-73.90583167,79.922,2.0,159.844,37.025753,0.0,1.000162
40.80352833,-73.90588333,79.922,2.0,159.844,37.025753,0.0,1.000162
40.80348333,-73.90592667,79.922,2.0,159.844,37.025753,0.0,1.000162
40.80344333,-73.90596667,79.922,2.0,159.844,37.025753,0.0,1.000162
40.80340833,-73.906,94.62867,6.0,567.77203,36.580643,0.0,0.999836
40.80338333,-73.90602333,94.62867,6.0,567.77203,36.580643,0.0,0.999836
40.80331667,-73.90607,94.62867,6.0,567.77203,36.580643,0.0,0.999836
40.80328,-73.90609333,79.002,2.0,158.004,36.793587,0.0,1.0001813
40.80319667,-73.90617,79.002,2.0,158.004,36.793587,0.0,1.0001813
40.80311667,-73.90625667,79.002,2.0,158.004,36.793587,0.0,1.0001813
40.803035,-73.90634667,79.002,2.0,158.004,36.793587,0.0,1.0001813
40.80296167,-73.90642833,79.002,2.0,158.004,36.793587,0.0,1.0001813
40.802895,-73.90650333,79.002,2.0,158.004,36.793587,0.0,1.0001813
40.80274667,-73.90665167,0.0,0.0,0.0,-1.0,nan,0.0
40.80267333,-73.906725,0.0,0.0,0.0,-1.0,nan,0.0
40.8026,-73.9068,0.0,0.0,0.0,-1.0,nan,0.0
40.80252833,-73.90687333,0.0,0.0,0.0,-1.0,nan,0.0
40.80245333,-73.90694833,0.0,0.0,0.0,-1.0,nan,0.0
40.80237833,-73.90702,0.0,0.0,0.0,-1.0,nan,0.0
40.80230833,-73.90709167,0.0,0.0,0.0,-1.0,nan,0.0
40.80225167,-73.90714667,0.0,0.0,0.0,-1.0,nan,0.0
40.802215,-73.90718,144.843,4.0,579.372,36.379753,0.0,0.99980867
40.80219167,-73.907205,144.843,4.0,579.372,36.379753,0.0,0.99980867
40.80219167,-73.90729,144.843,4.0,579.372,36.379753,0.0,0.99980867
40.80221667,-73.90734333,124.748,2.0,249.496,36.379753,0.0,0.99942595
40.80225167,-73.90740333,124.748,2.0,249.496,36.379753,0.0,0.99942595
40.80229667,-73.90747,124.748,2.0,249.496,36.379753,0.0,0.99942595
40.80234333,-73.90754833,124.748,2.0,249.496,36.379753,0.0,0.99942595
40.802395,-73.90763833,124.748,2.0,249.496,36.379753,0.0,0.99942595
40.80244667,-73.90773333,124.748,2.0,249.496,36.379753,0.0,0.99942595
40.80250333,-73.90783167,0.0,0.0,0.0,-1.0,nan,0.0
40.802615,-73.90803167,124.748,2.0,249.496,36.379753,0.0,0.99942595
40.80266833,-73.90812667,124.748,2.0,249.496,36.379753,0.0,0.99942595
40.80271333,-73.90820333,124.748,2.0,249.496,36.379753,0.0,0.99942595
40.80275833,-73.90829,95.083,2.0,190.166,36.683,0.0,1.0001823
40.80281167,-73.90837167,95.083,2.0,190.166,36.683,0.0,1.0001823
40.80283,-73.90840167,148.34875,8.0,1186.79,32.300232,0.56233513,1.0003293
40.80285,-73.90844167,148.34875,8.0,1186.79,32.300232,0.56233513,1.0003293
40.80287333,-73.90849167,148.34875,8.0,1186.79,32.300232,0.56233513,1.0003293
40.80294,-73.908605,148.34875,8.0,1186.79,32.300232,0.56233513,1.0003293
40.80298,-73.90866833,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.803025,-73.90873667,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80307167,-73.90881667,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80312,-73.90890167,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80317,-73.90898667,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80322,-73.90907667,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80327167,-73.90917,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80332167,-73.909265,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80337667,-73.90936,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80343333,-73.909455,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80349,-73.90955167,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80354833,-73.909645,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80359333,-73.90975333,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80364167,-73.90986,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80368833,-73.90996167,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80373333,-73.910065,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.803775,-73.91016667,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80381667,-73.91026833,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80385833,-73.91036667,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80390333,-73.910465,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.803945,-73.91056667,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80399,-73.91066667,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80403333,-73.91077,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80407667,-73.91087,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80416833,-73.91104333,0.0,0.0,0.0,-1.0,nan,0.0
40.80421,-73.91112667,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.804245,-73.91121,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.80427167,-73.91128667,289.053,2.0,578.106,32.300232,0.0,1.0015141
40.804295,-73.911345,151.334,5.0,756.67,32.300232,0.67301166,1.0002816
40.80431167,-73.911385,151.334,5.0,756.67,32.300232,0.67301166,1.0002816
40.80432167,-73.91140667,151.334,5.0,756.67,32.300232,0.67301166,1.0002816
40.80437,-73.91156333,193.5885,2.0,387.177,29.867975,0.6931472,1.0018537
40.804385,-73.911605,193.5885,2.0,387.177,29.867975,0.6931472,1.0018537
40.80441833,-73.91168667,285.28464,8.0,2282.277,1.9251213,1.2554823,1.018725
40.80443333,-73.91172667,285.28464,8.0,2282.277,1.9251213,1.2554823,1.018725
40.80448,-73.91183333,285.28464,8.0,2282.277,1.9251213,1.2554823,1.018725
40.80449833,-73.91187667,285.28464,8.0,2282.277,1.9251213,1.2554823,1.018725
40.804515,-73.91191667,357.78842,7.0,2504.519,1.9251213,1.2770343,1.0320804
40.80453333,-73.91195833,357.78842,7.0,2504.519,1.9251213,1.2770343,1.0320804
40.80455333,-73.91200333,357.78842,7.0,2504.519,1.9251213,1.2770343,1.0320804
40.80456833,-73.912045,357.78842,7.0,2504.519,1.9251213,1.2770343,1.0320804
40.80457167,-73.91207333,357.78842,7.0,2504.519,1.9251213,1.2770343,1.0320804
40.8046,-73.91214333,357.78842,7.0,2504.519,1.9251213,1.2770343,1.0320804
40.80461833,-73.91219333,457.98,8.0,3663.84,1.9251213,1.5595812,1.0419686
40.804645,-73.912275,246.04984,6.0,1476.2991,6.5332665,1.3296614,1.0200729
40.80469833,-73.91236667,246.04984,6.0,1476.2991,6.5332665,1.3296614,1.0200729
40.804735,-73.91245333,53.027332,3.0,159.082,25.705214,0.6365142,0.99864745
40.804785,-73.912545,53.027332,3.0,159.082,25.705214,0.6365142,0.99864745
40.80482667,-73.91263,53.027332,3.0,159.082,25.705214,0.6365142,0.99864745
40.804865,-73.91271833,48.0985,4.0,192.394,25.705214,0.6931472,1.0000173
40.80490833,-73.91281,86.771,1.0,86.771,21.674889,0.0,1.0011079
40.80495333,-73.91290833,86.771,1.0,86.771,21.674889,0.0,1.0011079
40.80500667,-73.91301333,0.0,0.0,0.0,-1.0,nan,0.0
40.805055,-73.91312,0.0,0.0,0.0,-1.0,nan,0.0
40.80509833,-73.91322667,0.0,0.0,0.0,-1.0,nan,0.0
40.80514167,-73.91332167,0.0,0.0,0.0,-1.0,nan,0.0
40.80522667,-73.91352167,0.0,0.0,0.0,-1.0,nan,0.0
40.805275,-73.913625,0.0,0.0,0.0,-1.0,nan,0.0
40.805365,-73.913835,0.0,0.0,0.0,-1.0,nan,0.0
40.80540667,-73.91393667,0.0,0.0,0.0,-1.0,nan,0.0
40.805445,-73.91403,0.0,0.0,0.0,-1.0,nan,0.0
40.80548,-73.91411167,0.0,0.0,0.0,-1.0,nan,0.0
40.80550667,-73.914175,0.0,0.0,0.0,-1.0,nan,0.0
40.805525,-73.91421167,0.0,0.0,0.0,-1.0,nan,0.0
40.805535,-73.91423333,0.0,0.0,0.0,-1.0,nan,0.0
40.80557833,-73.91437,186.834,4.0,747.336,22.119345,0.6931472,0.99984604
40.80556833,-73.91442167,186.834,4.0,747.336,22.119345,0.6931472,0.99984604
40.80556,-73.914445,186.834,4.0,747.336,22.119345,0.6931472,0.99984604
40.80552333,-73.9145,186.834,4.0,747.336,22.119345,0.6931472,0.99984604
40.80547833,-73.91452667,186.834,4.0,747.336,22.119345,0.6931472,0.99984604
40.80542667,-73.91456333,0.0,0.0,0.0,-1.0,nan,0.0
40.80536667,-73.91460167,0.0,0.0,0.0,-1.0,nan,0.0
40.80530167,-73.91464667,0.0,0.0,0.0,-1.0,nan,0.0
40.80523667,-73.91469667,0.0,0.0,0.0,-1.0,nan,0.0
40.80517333,-73.91474167,0.0,0.0,0.0,-1.0,nan,0.0
40.80511833,-73.91478167,0.0,0.0,0.0,-1.0,nan,0.0
40.805075,-73.91480667,0.0,0.0,0.0,-1.0,nan,0.0
40.80498167,-73.91489167,285.475,1.0,285.475,28.181252,0.0,0.99864846
40.80494,-73.914925,285.475,1.0,285.475,28.181252,0.0,0.99864846
40.80488833,-73.91497167,146.45525,4.0,585.821,27.569468,0.0,0.9996949
40.804825,-73.91502333,146.45525,4.0,585.821,27.569468,0.0,0.9996949
40.804755,-73.91507667,146.45525,4.0,585.821,27.569468,0.0,0.9996949
40.80467,-73.91513833,77.889,2.0,155.778,28.149717,0.0,1.000758
40.80457833,-73.91521167,77.889,2.0,155.778,28.149717,0.0,1.000758
40.80448833,-73.91528333,77.889,2.0,155.778,28.149717,0.0,1.000758
40.80440167,-73.91535,77.889,2.0,155.778,28.149717,0.0,1.000758
40.80413167,-73.91556,73.78,4.0,295.12,28.149717,0.0,1.000776
40.80405,-73.915625,69.671,2.0,139.342,28.897976,0.0,1.000794
40.80396833,-73.91569333,69.671,2.0,139.342,28.897976,0.0,1.000794
40.803895,-73.91576167,69.671,2.0,139.342,28.897976,0.0,1.000794
40.80383,-73.91581333,192.7864,5.0,963.932,6.5332665,1.0549202,1.020385
40.80378667,-73.91585333,192.7864,5.0,963.932,6.5332665,1.0549202,1.020385
40.80376333,-73.91588,192.7864,5.0,963.932,6.5332665,1.0549202,1.020385
40.80375167,-73.91591167,192.7864,5.0,963.932,6.5332665,1.0549202,1.020385
40.80376667,-73.91602,351.2985,2.0,702.597,6.5332665,0.6931472,1.0438228
40.80379333,-73.91610167,351.2985,2.0,702.597,6.5332665,0.6931472,1.0438228
40.80383,-73.91619833,304.92575,4.0,1219.703,6.5332665,1.3862944,1.02154
40.80387667,-73.91630333,258.553,2.0,517.106,21.938622,0.6931472,0.99925745
40.80392,-73.91641167,258.553,2.0,517.106,21.938622,0.6931472,0.99925745
40.80396833,-73.916525,393.45233,3.0,1180.3569,6.5332665,1.0986123,1.0284561
40.80401667,-73.91664333,393.45233,3.0,1180.3569,6.5332665,1.0986123,1.0284561
40.80417333,-73.91703167,258.553,2.0,517.106,21.938622,0.6931472,0.99925745
40.80422333,-73.917165,258.553,2.0,517.106,21.938622,0.6931472,0.99925745
40.80427333,-73.917295,258.553,2.0,517.106,21.938622,0.6931472,0.99925745
40.80432333,-73.91742167,258.553,2.0,517.106,21.938622,0.6931472,0.99925745
40.80437167,-73.917545,243.598,1.0,243.598,28.614029,0.0,0.9987337
40.80442,-73.917665,243.598,1.0,243.598,28.614029,0.0,0.9987337
40.804465,-73.91777333,243.598,1.0,243.598,28.614029,0.0,0.9987337
40.80450667,-73.91787167,258.553,2.0,517.106,21.938622,0.6931472,0.99925745
40.80454167,-73.91795833,258.553,2.0,517.106,21.938622,0.6931472,0.99925745
40.80456833,-73.91803333,258.553,2.0,517.106,21.938622,0.6931472,0.99925745
40.80459,-73.91809167,393.45233,3.0,1180.3569,6.5332665,1.0986123,1.0284561
40.804605,-73.91813,393.45233,3.0,1180.3569,6.5332665,1.0986123,1.0284561
40.80464667,-73.91817167,243.598,1.0,243.598,28.614029,0.0,0.9987337
40.80466667,-73.91821667,243.598,1.0,243.598,28.614029,0.0,0.9987337
40.80469,-73.91826333,243.598,1.0,243.598,28.614029,0.0,0.9987337
40.80471333,-73.91831333,243.598,1.0,243.598,28.614029,0.0,0.9987337
40.80473667,-73.91836667,243.598,1.0,243.598,28.614029,0.0,0.9987337
40.80475667,-73.91842667,243.598,1.0,243.598,28.614029,0.0,0.9987337
40.80477667,-73.91848833,243.598,1.0,243.598,28.614029,0.0,0.9987337
40.80479333,-73.91855,243.598,1.0,243.598,28.614029,0.0,0.9987337
40.80480667,-73.91861167,165.71672,7.0,1160.0171,27.257975,0.4101163,1.0001917
40.80480667,-73.91873167,165.71672,7.0,1160.0171,27.257975,0.4101163,1.0001917
40.80479667,-73.91877,165.71672,7.0,1160.0171,27.257975,0.4101163,1.0001917
