lat,long,sentinel_2_ndvi,sentinel_2_evi,sentinel_2_savi,sentinel_2_gndvi,sentinel_2_arvi,sentinel_2_msavi,sentinel_2_ndwi,sentinel_2_awei_nsh,sentinel_2_awei_sh,sentinel_2_ndsi,sentinel_2_nbr,sentinel_2_si,sentinel_2_ndbi,sentinel_2_ui,sentinel_2_ibi,sentinel_2_albedo
40.81175333,-73.909615,0.08873505349276274,0.37124802527644174,0.13308164228409208,0.1411609498680692,-0.008595988538681702,0.16296635597609566,-0.14116094986807387,-7776.5,-174.0,-0.19926199261992006,0.0005783689994216143,0.263771872974716,0.059782608695652176,0.14773396115361542,-19.688660168666157,1504.029527559055
40.8117,-73.90963167,0.08873505349276274,0.37124802527644174,0.13308164228409208,0.1411609498680692,-0.008595988538681702,0.16296635597609566,-0.14116094986807387,-7776.5,-174.0,-0.19926199261992006,0.0005783689994216143,0.263771872974716,0.059782608695652176,0.14773396115361542,-19.688660168666157,1504.029527559055
40.81164333,-73.90964667,0.15977175463623394,0.6839694656488132,0.23961490461757035,0.16309012875535897,0.06938507070042521,0.2754613830229573,-0.1630901287553648,-8731.75,-761.75,-0.2509603072983274,-0.07429547395388345,0.3499136442141503,0.09162011173184358,0.24776500638568813,1.2826644344336067,1374.5767716535431
40.81157833,-73.90966167,0.2211320754716981,0.8663512714369682,0.33163554046405086,0.23041825095056157,0.12909979064898364,0.3621041456324292,-0.23041825095057034,-9361.75,-908.5,-0.31759946055292254,-0.07674750356633162,0.4108303249097325,0.0940649496080627,0.30877427997319795,0.7403155176121188,1309.1594488188975
40.81151,-73.909675,0.2211320754716981,0.8663512714369682,0.33163554046405086,0.23041825095056157,0.12909979064898364,0.3621041456324292,-0.23041825095057034,-9361.75,-908.5,-0.31759946055292254,-0.07674750356633162,0.4108303249097325,0.0940649496080627,0.30877427997319795,0.7403155176121188,1309.1594488188975
40.81144167,-73.90969333,0.47042640990371387,1.4513049013366666,0.7055183084063708,0.4564032697547528,0.38337107732124287,0.6397964319558014,-0.4564032697547684,-12026.0,-489.75,-0.47361477572557803,0.011352885525070687,0.5838355193193696,0.021957913998170174,0.48735019973367216,-0.8270086747966191,1424.1122047244096
40.81137667,-73.909705,0.3586626139817629,1.994928148774134,0.5378917378917174,0.33782267115599185,0.3147058823529296,0.5278945128925443,-0.3378226711560045,-11590.5,-1320.0,-0.43251042000639844,-0.07787519339865709,0.49431438127088645,0.11089010442565887,0.4515919428199983,0.025471634111101538,1364.3031496062993
40.81132,-73.90971333,0.3586626139817629,1.994928148774134,0.5378917378917174,0.33782267115599185,0.3147058823529296,0.5278945128925443,-0.3378226711560045,-11590.5,-1320.0,-0.43251042000639844,-0.07787519339865709,0.49431438127088645,0.11089010442565887,0.4515919428199983,0.025471634111101538,1364.3031496062993
40.81123,-73.909745,0.35005973715651134,1.563500533617846,0.5250111990443326,0.3839559093692473,0.28628343767785186,0.5185288370171293,-0.38395590936925905,-7519.5,1634.5,-0.27154236060824505,0.22228231476473168,0.31142643764001826,-0.1254980079681275,0.23488045007031522,-2.961353339056132,1540.7775590551182
40.81120333,-73.909755,0.24043715846994534,1.1235237791253672,0.36059416083317875,0.24982794218856677,0.16522297080525616,0.3875998441064894,-0.24982794218857537,-7072.5,608.25,-0.2340126493323881,0.11616472034418819,0.3109369167599735,-0.0167973124300112,0.22454672245466442,-1.306006010097709,1381.1948818897638
40.81116167,-73.90977,0.24043715846994534,1.1235237791253672,0.36059416083317875,0.24982794218856677,0.16522297080525616,0.3875998441064894,-0.24982794218857537,-7072.5,608.25,-0.2340126493323881,0.11616472034418819,0.3109369167599735,-0.0167973124300112,0.22454672245466442,-1.306006010097709,1381.1948818897638
40.81111833,-73.90978667,0.3594674556213018,1.0945945945945452,0.5391014975041398,0.36908752327745364,0.25546448087430823,0.5287679073971958,-0.3690875232774674,-8953.75,70.5,-0.3749077490774769,0.06581617860249157,0.4874251497005793,0.006754931099702783,0.36533528765114087,-0.920971239269391,1280.5462598425195
40.81106,-73.90980833,0.3594674556213018,1.0945945945945452,0.5391014975041398,0.36908752327745364,0.25546448087430823,0.5287679073971958,-0.3690875232774674,-8953.75,70.5,-0.3749077490774769,0.06581617860249157,0.4874251497005793,0.006754931099702783,0.36533528765114087,-0.920971239269391,1280.5462598425195
40.810865,-73.909875,0.5660881174899867,1.698037645174141,0.8489904889036927,0.5140367860600028,0.4914176732358394,0.7228899573601666,-0.5140367860600193,-10461.0,814.0,-0.44895718990119104,0.13005780346820495,0.596774193548363,-0.08460471567267684,0.5057034220532127,-1.5364429228494403,1413.2598425196848
40.81081,-73.9099,0.5660881174899867,1.698037645174141,0.8489904889036927,0.5140367860600028,0.4914176732358394,0.7228899573601666,-0.5140367860600193,-10461.0,814.0,-0.44895718990119104,0.13005780346820495,0.596774193548363,-0.08460471567267684,0.5057034220532127,-1.5364429228494403,1413.2598425196848
40.81075333,-73.90992833,0.17532917532917533,0.7108738409665237,0.2629482071713056,0.20113314447591354,0.08197767145135304,0.29828734905458987,-0.20113314447592068,-8477.0,-319.75,-0.2912346842601228,0.035409035409034326,0.37182910547395287,0.09570781125033324,0.266563944530038,1.8390957357532747,1388.5049212598426
40.810705,-73.909965,0.17532917532917533,0.7108738409665237,0.2629482071713056,0.20113314447591354,0.08197767145135304,0.29828734905458987,-0.20113314447592068,-8477.0,-319.75,-0.2912346842601228,0.035409035409034326,0.37182910547395287,0.09570781125033324,0.266563944530038,1.8390957357532747,1388.5049212598426
40.81062833,-73.90995167,0.21763708309779536,0.9702620967741447,0.3264094955489522,0.27833827893174246,0.13607594936708503,0.3574211533723428,-0.2783382789317507,-8239.5,866.0,-0.2564964842555715,0.15372254954472003,0.29042386185242414,-0.023521026372059873,0.19511485897062533,-2.0140124985490515,1647.6958661417323
40.8106,-73.90991333,0.45735578250069003,2.2962860310420012,0.685939009245186,0.4386920980926311,0.4239482200647135,0.6276072506839228,-0.43869209809264303,-7895.0,2508.0,-0.29716820197883664,0.3186813186813107,0.3583422650946639,-0.1627394846950011,0.31830790568653544,-2.439972856165832,1665.327755905512
40.810515,-73.90974333,0.2785793562708102,0.928769657724295,0.41781106949645114,0.2994923857867936,0.17641051825376114,0.4357105323642827,-0.29949238578680204,-8616.75,1047.75,-0.24222086638193283,0.13135281119567563,0.3470062851471933,-0.06175115207373272,0.22062350119903415,-2.0848852200527324,1653.7145669291338
40.810495,-73.90966667,0.5622775800711743,1.6775791895239187,0.8432913269087964,0.5390008764241736,0.4860366713681104,0.7197794804519617,-0.5390008764241893,-11015.25,1313.75,-0.45921864290608433,0.18355425747022727,0.5805493689680556,-0.10602561410875498,0.4851761423090169,-1.7626450734478827,1566.2726377952754
40.81047333,-73.90959167,0.5622775800711743,1.6775791895239187,0.8432913269087964,0.5390008764241736,0.4860366713681104,0.7197794804519617,-0.5390008764241893,-11015.25,1313.75,-0.45921864290608433,0.18355425747022727,0.5805493689680556,-0.10602561410875498,0.4851761423090169,-1.7626450734478827,1566.2726377952754
40.810445,-73.90951833,0.7281449893390192,2.1922644840313854,1.0920719520319495,0.6885416666666487,0.6898618712535656,0.8426692508041924,-0.6885416666666667,-11931.25,2677.75,-0.5614228089475408,0.28167622059695036,0.6671887235708431,-0.20722398063675293,0.6134899583175213,-2.2814338807433954,1711.2568897637796
40.81042333,-73.90944,0.6401673640167364,2.0284603146543385,0.9601171384743841,0.6193885981823019,0.5896188158961723,0.7805831168170698,-0.619388598182319,-11846.75,1821.25,-0.5174581005586412,0.2186528497409281,0.6072485207100367,-0.15000977899471934,0.5422285308729403,-2.0251847515113157,1663.3001968503934
40.8104,-73.909385,0.7207080640629391,2.2739361702126852,1.0809102402022452,0.6636783482749072,0.6889134031990984,0.8376655810002376,-0.6636783482749253,-11087.0,2631.5,-0.5480102227089979,0.3221070811744317,0.6627450980391897,-0.18178309532998843,0.620175773786755,-2.0354561899679213,1627.005905511811
40.81038,-73.909345,0.43232323232323233,1.6960570636020726,0.6484029794217738,0.39224349533626923,0.3690562394400104,0.6036249538315133,-0.39224349533627884,-8554.5,2557.75,-0.2626563430613382,0.28733545165682506,0.3851682456713366,-0.14447134786117838,0.30702836004931233,-2.1975643974973003,1803.3129921259842
40.81033333,-73.90925333,0.5125670714487432,1.858108108108032,0.7687420584497877,0.5233219567690408,0.45464421510047653,0.6777038048248869,-0.5233219567690558,-11193.25,1265.5,-0.4433742942543858,0.17378917378916997,0.5012089810017097,-0.10410224695938981,0.4314888010540042,-1.9409712653174143,1661.9320866141732
40.81030667,-73.90922333,0.43232323232323233,1.6960570636020726,0.6484029794217738,0.39224349533626923,0.3690562394400104,0.6036249538315133,-0.39224349533627884,-8554.5,2557.75,-0.2626563430613382,0.28733545165682506,0.3851682456713366,-0.14447134786117838,0.30702836004931233,-2.1975643974973003,1803.3129921259842
40.81029333,-73.90917333,0.164969450101833,0.7124010554089396,0.24742268041236484,0.20994182971971945,0.0756934649741402,0.28317242443108626,-0.20994182971972503,-7612.25,1170.5,-0.15234042553191057,0.12515367592819954,0.21434977578474695,-0.0595045149340125,0.10651048760555416,-4.345041860800471,1806.213582677165
40.81028,-73.90911833,0.164969450101833,0.7124010554089396,0.24742268041236484,0.20994182971971945,0.0756934649741402,0.28317242443108626,-0.20994182971972503,-7612.25,1170.5,-0.15234042553191057,0.12515367592819954,0.21434977578474695,-0.0595045149340125,0.10651048760555416,-4.345041860800471,1806.213582677165
40.81026167,-73.909055,0.11278195488721804,0.7744241461476747,0.16914847477229525,0.11925538103548228,0.04678998911860591,0.20266070962929916,-0.11925538103548575,-7441.25,280.0,-0.14583921015514398,0.039157439913582524,0.2136241410218042,0.027054361567635903,0.1394109396914407,0.07436114566706399,1659.7175196850392
40.81023833,-73.90897833,0.11356660527931246,0.5381035485747214,0.1703237686051812,0.1688144329896853,0.026598754951895117,0.20392438279236558,-0.16881443298969073,-7199.75,253.0,-0.15988277434060047,0.021108922037714015,0.2078670735842588,-0.009179415855354658,0.10449612403100451,-15.552270410798112,1532.2096456692914
40.81021833,-73.908895,0.12590639419907712,0.4704433497536714,0.18882847256549057,0.1985964912280632,0.022142429682823993,0.22360257480590917,-0.1985964912280702,-7765.25,-122.5,-0.21861101607936304,-0.008993327531186278,0.2725973561986326,0.020922900544568645,0.14644351464434674,-5.723192774973048,1425.636811023622
40.81017333,-73.90871333,0.3446459918080749,1.7645296584780248,0.5168933742869528,0.39314943922399537,0.2917369308600255,0.5125653085046906,-0.3931494392240073,-9484.5,844.5,-0.34057971014491634,0.1393158155676713,0.34991708126035326,-0.06069697669051465,0.29001584786052964,-2.0499691337976884,1623.6053149606298
40.810155,-73.90862167,0.587,1.7863664029214308,0.880389951256071,0.5755770662695315,0.5186602870813273,0.7397302253593807,-0.5755770662695457,-10287.5,2972.0,-0.4083044982698821,0.2928716904276926,0.518090264826538,-0.21866001151852563,0.42257951765115614,-2.725635832897578,1790.5580708661419
40.81013833,-73.90853667,0.14990689013035383,0.8860759493670398,0.22483416734550857,0.12528473804099943,0.08001749016178225,0.2606897306486644,-0.1252847380410023,-12445.25,-918.5,-0.212146081247431,-0.062084678184923824,0.31230564193690996,0.08923303834808259,0.23598326359832142,0.7510214647929808,2128.1830708661414
40.81012667,-73.90847,0.14990689013035383,0.8860759493670398,0.22483416734550857,0.12528473804099943,0.08001749016178225,0.2606897306486644,-0.1252847380410023,-12445.25,-918.5,-0.212146081247431,-0.062084678184923824,0.31230564193690996,0.08923303834808259,0.23598326359832142,0.7510214647929808,2128.1830708661414
40.810125,-73.90843167,0.14990689013035383,0.8860759493670398,0.22483416734550857,0.12528473804099943,0.08001749016178225,0.2606897306486644,-0.1252847380410023,-12445.25,-918.5,-0.212146081247431,-0.062084678184923824,0.31230564193690996,0.08923303834808259,0.23598326359832142,0.7510214647929808,2128.1830708661414
40.81009667,-73.90818333,0.08644067796610169,0.28756695799265364,0.12963355221350858,0.1492604213357172,-0.029155622870123847,0.15907419282598312,-0.1492604213357239,-9604.5,-1790.25,-0.3645798459993182,-0.16590761223161463,0.43774250440915563,0.22771084337349398,0.30808729139921986,-63.94310197553342,1185.32874015748
40.81007833,-73.9081,0.08644067796610169,0.28756695799265364,0.12963355221350858,0.1492604213357172,-0.029155622870123847,0.15907419282598312,-0.1492604213357239,-9604.5,-1790.25,-0.3645798459993182,-0.16590761223161463,0.43774250440915563,0.22771084337349398,0.30808729139921986,-63.94310197553342,1185.32874015748
40.81006,-73.90800833,0.15557998900494777,4.174041297933872,0.23333791397553297,0.108649789029533,0.13315363881401257,0.2692205659245701,-0.10864978902953587,-11782.75,-1369.5,-0.23976608187133963,-0.0949407965554339,0.306161137440751,0.13462330177027584,0.28424976700838106,1.1002872362860023,1891.976377952756
40.81004,-73.90791833,0.15626725565985644,0.9170447180815996,0.23436853002069746,0.16139767054908039,0.08666320705760024,0.2702489936782513,-0.16139767054908485,-12492.75,-1525.5,-0.29147141518274855,-0.09682984688375897,0.3603158933859733,0.13649484536082473,0.2866479925303388,2.4385054833551743,1829.1496062992126
40.810025,-73.90782333,0.0654627539503386,0.22307692307691449,0.09818027930596422,0.13872135102532754,-0.048866498740552926,0.12285281779577417,-0.13872135102533173,-14877.75,-2996.0,-0.3739587900043758,-0.18708288482238564,0.4362969752520523,0.2481083233771406,0.3085594989561522,-18.933259463919452,1793.5629921259842
40.80997833,-73.907525,0.07357212003872217,0.20551649540291494,0.11034482758620423,0.15701617110067403,-0.058573853989812,0.13703375664863415,-0.15701617110067814,-12712.25,-1395.5,-0.2741971704468836,-0.08780588114332535,0.36034524094940396,0.12245301681503462,0.1942748894969439,-6.915700995992514,1951.382874015748
40.809905,-73.90740667,0.07094594594594594,0.33635878270153036,0.10640394088669651,0.09815242494226044,-0.019082001031459024,0.13246190437735095,-0.09815242494226328,-9351.0,-725.0,-0.18177056050287632,-0.07669902912621172,0.260335195530719,0.08513708513708514,0.15514592933947374,16.427436621837558,1719.2204724409446
40.80987,-73.90739667,0.03897550111358575,0.14595496246871784,0.05845511482254535,0.10676156583629577,-0.06886227544910008,0.07500820418727017,-0.10676156583629894,-9566.0,-867.5,-0.19936204146729933,-0.08619000979431718,0.26528323051036834,0.09461426491994178,0.13309894525363805,-5.087657164185603,1710.8228346456692
40.80982833,-73.90739833,0.03897550111358575,0.14595496246871784,0.05845511482254535,0.10676156583629577,-0.06886227544910008,0.07500820418727017,-0.10676156583629894,-9566.0,-867.5,-0.19936204146729933,-0.08619000979431718,0.26528323051036834,0.09461426491994178,0.13309894525363805,-5.087657164185603,1710.8228346456692
40.80977667,-73.90741167,0.023072594259988744,0.08893709327548421,0.03460402306934774,0.08343265792610001,-0.0832072617246575,0.045092667953895216,-0.08343265792610251,-8117.25,-321.5,-0.16458446496468862,-0.023368251410152474,0.23644752018453757,0.08228167592125189,0.10515463917525503,-4.4500547116230145,1667.8346456692914
40.80964333,-73.907465,0.017210682492581602,0.07627564439768142,0.025812194036492337,0.08138801261829397,-0.07997852925388943,0.033829438445764026,-0.08138801261829653,-8419.25,-657.5,-0.1911111111111058,-0.052777010223817276,0.24506387921021355,0.11145671332296526,0.12842105263157558,-5.140124505084347,1611.007874015748
40.80957167,-73.90749167,0.02765273311897106,0.08880627839735279,0.04147243208487248,0.1074151074151037,-0.09256104486087187,0.053801343316990824,-0.10741510741510742,-7537.75,-453.5,-0.17170418006430316,-0.064676616915421,0.24709103353866368,0.06549707602339182,0.09298140371925336,-3.0235547410836783,1446.8838582677165
40.80950167,-73.90751833,0.0016901408450704226,0.005834305717619376,0.0025348542458807906,0.08547008547008286,-0.11321695760598222,0.0033736326627149538,-0.08547008547008547,-6742.75,153.5,-0.09759036144578019,-0.01139838754517622,0.16273133375876953,0.012222222222222223,0.013912075681691321,-1.295104130912379,1620.5177165354332
40.80944167,-73.90753833,0.0016901408450704226,0.005834305717619376,0.0025348542458807906,0.08547008547008286,-0.11321695760598222,0.0033736326627149538,-0.08547008547008547,-6742.75,153.5,-0.09759036144578019,-0.01139838754517622,0.16273133375876953,0.012222222222222223,0.013912075681691321,-1.295104130912379,1620.5177165354332
40.80939833,-73.90755,0.0052677787532923615,0.02258185923974322,0.007900801053439967,0.07562235791451208,-0.09450375642546274,0.010478085524937342,-0.07562235791451385,-5466.25,1600.0,0.011565150346954213,0.10761789600967092,0.043124491456467504,-0.08711132209826727,-0.08188111721174308,1.5755294494907006,2040.3651574803148
40.80920333,-73.90761333,0.030145530145530147,0.09884117246080099,0.04521242042354046,0.10479375696766709,-0.08831646734130431,0.05851284331720308,-0.10479375696767002,-10362.0,-1073.5,-0.18518518518518048,-0.12067435669919874,0.26202052944353693,0.08198239925891616,0.11185149928605159,-3.82744896465389,1819.4645669291335
40.80913833,-73.90763833,0.03372093023255814,0.14826175869119895,0.05057404447027901,0.08348567946373908,-0.06322444678608896,0.06522469897709016,-0.08348567946374162,-10719.0,-1670.5,-0.216666666666661,-0.17379182156133424,0.282811641954962,0.13563441905687895,0.16858429214606882,-9.906265345395898,1697.4448818897638
40.80906667,-73.90766,0.05295315682281059,0.35398230088493166,0.07941962581137636,0.1282051282051247,-0.01990521327014171,0.10055840270524641,-0.1282051282051282,-7746.0,422.5,-0.1506776508105195,0.06818181818181641,0.1599249933029692,0.022915190172454525,0.07577639751552606,-1.9480284038785893,1855.5777559055118
40.80899,-73.90768,0.05295315682281059,0.35398230088493166,0.07941962581137636,0.1282051282051247,-0.01990521327014171,0.10055840270524641,-0.1282051282051282,-7746.0,422.5,-0.1506776508105195,0.06818181818181641,0.1599249933029692,0.022915190172454525,0.07577639751552606,-1.9480284038785893,1855.5777559055118
40.80891167,-73.90770167,0.07978977544194936,0.370781527531067,0.11967036904335078,0.14026236125125782,-0.010940919037198885,0.14775975070642744,-0.14026236125126135,-7370.0,1015.0,-0.11915223571982116,0.11220472440944605,0.1680604262206591,-0.021468926553672316,0.058420923979465696,1.0494619340004046,1925.400590551181
40.808825,-73.90772667,0.04342653182629387,0.17735665694848507,0.06513011152416164,0.1479057591622988,-0.058002148227710576,0.0832165645472287,-0.14790575916230367,-8263.5,-365.0,-0.21305530371712864,-0.018466703973138824,0.23393790347370938,0.06726934325977134,0.11037344398339943,-2.6680586537224604,1583.14468503937
40.808735,-73.90775667,0.01560758082497213,0.06266786034019416,0.023408109237842457,0.07113462669018016,-0.08808808808808588,0.030727282349971574,-0.07113462669018225,-7168.5,55.0,-0.1190409813214352,0.0005491488193300234,0.1928677563150017,0.04831548707234265,0.06387490060959279,-3.0421875474718063,1667.5698818897638
40.80864333,-73.907785,-0.0377974801679888,-0.21405919661732484,-0.056689606905399356,0.07563901930098915,-0.12404418011894384,-0.07854395899312294,-0.07563901930099114,-6144.5,854.5,-0.042162162162161024,0.062339000515196745,0.03378016085790794,-0.033583959899749376,-0.07129094412331234,-0.492826291862706,1963.2480314960628
40.80855,-73.90781833,-0.049667178699436765,-0.2570217276099493,-0.07449123256111419,0.04445694991558682,-0.14074074074073747,-0.10449476995495388,-0.04445694991558807,-6389.0,307.0,-0.06343077771649025,0.0097932535364524,0.0819304152637463,0.019027484143763214,-0.030668677727500485,-1.320073342793719,1807.1909448818897
40.80845667,-73.90785667,0.089179548156956,0.32467532467531063,0.1337494427106514,0.11435523114354883,-0.018746652383502444,0.16371809102679435,-0.11435523114355231,-6548.5,453.5,-0.09733415995039996,0.020612813370472962,0.20736698499317163,-0.017212659633536923,0.07207752877043998,-2.79274043762842,1548.4015748031497
40.80836,-73.90789333,0.04807692307692308,0.17175572519083313,0.07210575510748907,0.09060589216230988,-0.06303724928366612,0.0917218886381761,-0.0906058921623124,-5861.0,914.5,-0.03934233705225956,0.05483870967741788,0.13899613899613453,-0.05144694533762058,-0.003378378378378283,4.507198376986173,1689.785433070866
40.80826167,-73.90792833,0.03229594832648268,0.15093304061470084,0.048436811977101174,0.08652657601977483,-0.06089743589743427,0.06255442509404929,-0.0865265760197775,-6814.75,102.0,-0.11070998796630233,-0.007060152499293785,0.16983523447401236,0.0244173140954495,0.05666857469948321,-2.290014966690297,1596.0649606299212
40.80806667,-73.90800833,0.0053699284009546535,0.02435723951285455,0.008054291893504243,0.06342694856421484,-0.09090909090908968,0.010680924800908542,-0.06342694856421584,-4385.75,4000.5,0.09520295202951853,0.24607136254390374,-0.033884948778565134,-0.1576777739608382,-0.1524369166954692,4.79479009451071,2932.8582677165355
40.80797667,-73.90802667,0.012674271229404309,0.04526935264825611,0.019009900990098708,0.07645671943415162,-0.09946463792617499,0.025027471668181533,-0.07645671943415291,-7337.5,2490.5,-0.005440696409140271,0.1558770343580442,0.0866326930615428,-0.07104557640750671,-0.05842391304347727,1.472166360657412,2785.746062992125
40.807885,-73.90804667,-0.008061689449702068,-0.02924720244150485,-0.012091474634188871,0.06191369606003636,-0.11947728686994213,-0.01625149900883116,-0.06191369606003752,-8214.0,1377.5,-0.05159332321699447,0.09604957397366197,0.12545676004871853,-0.01035344519814352,-0.01841359773371072,-0.7203216949589252,2558.9999999999995
