lat,long,has_residence_res30_distance_mean_5x5,has_manufacture_res30_distance_mean_5x5,has_commercial_res30_distance_mean_5x5,has_park_res30_distance_mean_5x5
40.81006,-73.90800833,0.41656852,0.57656854,17.862741,8.248528
40.81004,-73.90791833,0.41656852,0.57656854,17.862741,8.248528
40.810025,-73.90782333,0.33656853,0.48,16.862741,9.248528
40.80997833,-73.907525,0.82627416,0.16,16.1799,10.497056
40.809905,-73.90740667,0.82627416,0.16,16.1799,10.497056
40.80987,-73.90739667,0.82627416,0.16,16.1799,10.497056
40.80982833,-73.90739833,0.82627416,0.16,16.1799,10.497056
40.80977667,-73.90741167,0.82627416,0.16,16.1799,10.497056
40.80964333,-73.907465,1.4194113,0.04,16.497057,10.828427
40.80957167,-73.90749167,1.4194113,0.04,16.497057,10.828427
40.80950167,-73.90751833,1.4194113,0.04,16.497057,10.828427
40.80944167,-73.90753833,2.2125483,0.0,16.828428,11.228428
40.80939833,-73.90755,2.2125483,0.0,16.828428,11.228428
40.80920333,-73.90761333,3.2553911,0.0,18.24264,10.628427
40.80913833,-73.90763833,3.2553911,0.0,18.24264,10.628427
40.80906667,-73.90766,3.2553911,0.0,18.24264,10.628427
40.80899,-73.90768,3.2553911,0.0,18.24264,10.628427
40.80891167,-73.90770167,4.2485285,0.0,18.656855,11.028428
40.808825,-73.90772667,4.2485285,0.0,18.656855,11.028428
40.808735,-73.90775667,4.2485285,0.0,18.656855,11.028428
40.80864333,-73.907785,5.248528,0.0,19.071068,11.428428
40.80855,-73.90781833,5.248528,0.0,19.071068,11.428428
40.80845667,-73.90785667,5.4113708,0.0,20.071068,10.428428
40.80836,-73.90789333,6.3507824,0.0,20.485281,10.828427
40.80826167,-73.90792833,6.3507824,0.0,20.485281,10.828427
40.80806667,-73.90800833,7.2433305,0.0,20.899494,11.2426405
40.80797667,-73.90802667,7.2433305,0.0,20.899494,11.2426405
40.807885,-73.90804667,7.2433305,0.0,20.899494,11.2426405
40.80778833,-73.90808667,8.089016,0.0,21.31371,11.656855
40.80769167,-73.90813,7.8438177,0.0,22.31371,10.656855
40.80759667,-73.90817333,8.582052,0.0,22.727922,11.071068
40.8075,-73.90821333,8.582052,0.0,22.727922,11.071068
40.80741333,-73.908245,8.582052,0.0,22.727922,11.071068
40.80732833,-73.90827,9.336854,0.0,23.142136,11.508714
40.80723833,-73.90829833,9.336854,0.0,23.142136,11.508714
40.80704833,-73.90836333,10.111068,0.0,23.55635,11.993221
40.806955,-73.90839667,9.576164,0.0,24.55635,11.13381
40.80687167,-73.90842833,9.576164,0.0,24.55635,11.13381
40.80679667,-73.908455,9.576164,0.0,24.55635,11.13381
40.80674,-73.90848,10.314398,0.0,24.970564,11.782339
40.80669667,-73.90849667,10.314398,0.0,24.970564,11.782339
40.80663333,-73.90853,10.314398,0.0,24.970564,11.782339
40.80654167,-73.90859333,10.314398,0.0,24.970564,11.782339
40.80648333,-73.90863333,11.012631,0.0,25.384775,12.548022
40.80643,-73.908675,10.244104,0.0,26.384775,11.993221
40.80638833,-73.90871333,10.244104,0.0,26.384775,11.993221
40.80634667,-73.90875333,10.244104,0.0,26.384775,11.993221
40.80631167,-73.9088,10.244104,0.0,26.384775,11.993221
40.80628333,-73.90885167,10.244104,0.0,26.384775,11.993221
40.80626,-73.90889833,10.244104,0.0,26.384775,11.993221
40.80624833,-73.90893667,9.954399,0.0,27.798992,12.485281
40.80624333,-73.90896333,9.954399,0.0,27.798992,12.485281
40.80621667,-73.909165,9.954399,0.0,27.798992,12.485281
40.806185,-73.909225,9.065869,0.0,28.798992,12.071068
40.80615,-73.90930167,9.065869,0.0,28.798992,12.071068
40.80609667,-73.90947667,8.184205,0.0,29.798992,11.656856
40.80606833,-73.90954667,8.184205,0.0,29.798992,11.656856
40.80603667,-73.909595,8.184205,0.0,29.798992,11.656856
40.80601333,-73.90964667,8.184205,0.0,29.798992,11.656856
40.80599,-73.9097,8.184205,0.0,29.798992,11.656856
40.80597167,-73.90976,7.9122453,0.0,31.213203,12.2426405
40.80591167,-73.90987167,7.9122453,0.0,31.213203,12.2426405
40.80590333,-73.90990833,7.9122453,0.0,31.213203,12.2426405
40.805895,-73.90994667,7.9122453,0.0,31.213203,12.2426405
40.80588667,-73.90998333,7.9122453,0.0,31.213203,12.2426405
40.80574833,-73.910005,7.0677376,0.0,32.213203,11.828427
40.80571167,-73.90990833,8.481952,0.0,31.627417,13.2426405
40.80562667,-73.90979167,8.481952,0.0,31.627417,13.2426405
40.80555333,-73.90964,9.326458,0.0,30.627417,13.656856
40.80539,-73.90940833,10.740673,0.0,30.041632,15.071068
40.80531333,-73.90931,10.740673,0.0,30.041632,15.071068
40.80523667,-73.90921167,10.740673,0.0,30.041632,15.071068
40.80516667,-73.90911833,12.154888,0.0,29.455845,16.485281
40.80509833,-73.90902667,12.154888,0.0,29.455845,16.485281
40.80503167,-73.90895333,12.154888,0.0,29.455845,16.485281
40.80498833,-73.90889167,12.982824,0.0,28.479275,16.899496
40.804955,-73.90883167,12.982824,0.0,28.479275,16.899496
40.80489167,-73.90870167,13.569099,0.0,28.963783,17.899496
40.80486167,-73.90863833,14.397038,0.0,28.104372,18.31371
40.80483667,-73.90858,14.397038,0.0,28.104372,18.31371
40.804815,-73.90852667,14.397038,0.0,28.104372,18.31371
40.80479667,-73.90847333,14.397038,0.0,28.104372,18.31371
40.80478,-73.90842333,14.397038,0.0,28.104372,18.31371
40.80476667,-73.90837333,15.255272,0.0,27.338686,18.727922
40.80474,-73.908315,15.255272,0.0,27.338686,18.727922
40.80463667,-73.90824,15.811253,0.0,28.104372,19.727922
40.804555,-73.90812,15.811253,0.0,28.104372,19.727922
40.80449833,-73.90805,16.669485,0.0,27.54957,20.142136
40.80446,-73.90797167,16.669485,0.0,27.54957,20.142136
40.80441167,-73.90789,16.669485,0.0,27.54957,20.142136
40.80431833,-73.90774667,18.0837,0.0,28.031927,21.556347
40.804275,-73.90767833,18.0837,0.0,28.031927,21.556347
40.804235,-73.907605,18.0837,0.0,28.031927,21.556347
40.80420833,-73.907515,18.949974,0.0,27.584576,21.970562
40.804175,-73.90745167,18.949974,0.0,27.584576,21.970562
40.804135,-73.90736167,18.949974,0.0,27.584576,21.970562
40.80409667,-73.90721833,20.364187,0.0,27.782421,23.384775
40.80413667,-73.90718,19.800856,0.0,27.113794,22.384775
40.80417833,-73.907135,19.800856,0.0,27.113794,22.384775
40.80422333,-73.90709,19.800856,0.0,27.113794,22.384775
40.80427167,-73.90704333,19.800856,0.0,27.113794,22.384775
40.80432667,-73.906985,20.612917,0.0,26.596148,22.822422
40.80438,-73.90693,19.94851,0.0,25.775558,21.892717
40.80442667,-73.906875,19.94851,0.0,25.775558,21.892717
40.80446833,-73.90682833,19.94851,0.0,25.775558,21.892717
40.8045,-73.90678333,19.94851,0.0,25.775558,21.892717
40.80451333,-73.90674167,20.540672,0.0,25.314482,22.44752
40.80451,-73.9067,20.540672,0.0,25.314482,22.44752
40.80448833,-73.90665667,20.540672,0.0,25.314482,22.44752
40.80445333,-73.90660667,20.540672,0.0,25.314482,22.44752
40.80441167,-73.90655667,20.540672,0.0,25.314482,22.44752
40.80436667,-73.90649,21.74185,0.0,25.416248,23.86173
40.80432333,-73.906415,21.74185,0.0,25.416248,23.86173
40.804275,-73.90633,21.74185,0.0,25.416248,23.86173
40.80422333,-73.90624167,21.74185,0.0,25.416248,23.86173
40.80412,-73.90606,21.997442,0.0,24.753994,24.51026
40.80407,-73.90597,22.86989,0.0,24.953995,25.275946
40.80394333,-73.90573333,23.04264,0.0,24.1237,25.924473
40.803915,-73.90568167,23.033625,0.0,23.246544,26.655357
40.80389167,-73.90563,23.033625,0.0,23.246544,26.655357
40.803875,-73.90562667,23.033625,0.0,23.246544,26.655357
40.80382333,-73.905605,23.99529,0.0,22.960857,27.333002
40.803785,-73.90562833,23.99529,0.0,22.960857,27.333002
40.80373833,-73.90566833,23.99529,0.0,22.960857,27.333002
40.80368667,-73.90572167,23.939697,0.0,23.927723,26.69016
40.80363333,-73.90577667,23.939697,0.0,23.927723,26.69016
40.80357833,-73.90583167,23.939697,0.0,23.927723,26.69016
40.80352833,-73.90588333,24.791555,0.0,23.556347,27.54957
40.80348333,-73.90592667,24.791555,0.0,23.556347,27.54957
40.80344333,-73.90596667,24.791555,0.0,23.556347,27.54957
40.80340833,-73.906,24.420471,0.0,24.556347,27.065062
40.80338333,-73.90602333,24.420471,0.0,24.556347,27.065062
40.80331667,-73.90607,24.420471,0.0,24.556347,27.065062
40.80328,-73.90609333,25.123213,0.0,24.142136,28.041632
40.80319667,-73.90617,25.123213,0.0,24.142136,28.041632
40.80311667,-73.90625667,24.49556,0.0,25.142136,27.627417
40.803035,-73.90634667,24.49556,0.0,25.142136,27.627417
40.80296167,-73.90642833,25.094872,0.0,24.72792,28.627417
40.802895,-73.90650333,25.094872,0.0,24.72792,28.627417
40.80274667,-73.90665167,24.882807,0.0,25.31371,29.027414
40.80267333,-73.906725,24.882807,0.0,25.31371,29.027414
40.8026,-73.9068,24.038298,0.0,26.31371,28.613203
40.80252833,-73.90687333,24.038298,0.0,26.31371,28.613203
40.80245333,-73.90694833,24.591438,0.0,25.899494,29.027416
40.80237833,-73.90702,24.591438,0.0,25.899494,29.027416
40.80230833,-73.90709167,23.693203,0.0,26.899494,28.613203
40.80225167,-73.90714667,23.693203,0.0,26.899494,28.613203
40.802215,-73.90718,24.178886,0.0,26.485281,28.627417
40.80219167,-73.907205,24.178886,0.0,26.485281,28.627417
40.80219167,-73.90729,24.178886,0.0,26.485281,28.627417
40.80221667,-73.90734333,22.764677,0.0,27.899494,28.198992
40.80225167,-73.90740333,22.764677,0.0,27.899494,28.198992
40.80229667,-73.90747,22.764677,0.0,27.899494,28.198992
40.80234333,-73.90754833,22.764677,0.0,27.899494,28.198992
40.802395,-73.90763833,21.805855,0.0,28.899494,27.784779
40.80244667,-73.90773333,21.805855,0.0,28.899494,27.784779
40.80250333,-73.90783167,21.350462,0.0,29.31371,27.370564
40.802615,-73.90803167,20.391638,0.0,30.31371,26.956348
40.80266833,-73.90812667,19.425953,0.0,31.295961,26.542137
40.80271333,-73.90820333,19.425953,0.0,31.295961,26.542137
40.80275833,-73.90829,18.977425,0.0,31.553503,25.72792
40.80281167,-73.90837167,18.977425,0.0,31.553503,25.72792
40.80283,-73.90840167,18.01174,0.0,32.41458,25.313711
40.80285,-73.90844167,18.01174,0.0,32.41458,25.313711
40.80287333,-73.90849167,18.01174,0.0,32.41458,25.313711
40.80294,-73.908605,18.01174,0.0,32.41458,25.313711
40.80298,-73.90866833,17.05292,0.0,33.224777,24.899494
40.803025,-73.90873667,16.597527,0.0,32.984573,23.899494
40.80307167,-73.90881667,16.597527,0.0,32.984573,23.899494
40.80312,-73.90890167,16.597527,0.0,32.984573,23.899494
40.80317,-73.90898667,15.638703,0.0,33.65418,23.485281
40.80322,-73.90907667,15.638703,0.0,33.65418,23.485281
40.80327167,-73.90917,15.638703,0.0,33.65418,23.485281
40.80332167,-73.909265,14.224491,0.0,33.707012,22.071068
40.80337667,-73.90936,14.224491,0.0,33.707012,22.071068
40.80343333,-73.909455,14.224491,0.0,33.707012,22.071068
40.80349,-73.90955167,13.286258,0.0,34.394363,21.656855
40.80354833,-73.909645,13.286258,0.0,34.394363,21.656855
40.80359333,-73.90975333,11.872045,0.0,34.620636,20.24264
40.80364167,-73.90986,11.872045,0.0,34.620636,20.24264
40.80368833,-73.90996167,11.872045,0.0,34.620636,20.24264
40.80373333,-73.910065,10.940673,0.0,35.550343,19.828428
40.803775,-73.91016667,10.940673,0.0,35.550343,19.828428
40.80381667,-73.91026833,10.940673,0.0,35.550343,19.828428
40.80385833,-73.91036667,9.526459,0.0,36.112698,18.573036
40.80390333,-73.910465,9.526459,0.0,36.112698,18.573036
40.803945,-73.91056667,8.601951,0.0,37.112698,18.370193
40.80399,-73.91066667,8.601951,0.0,37.112698,18.370193
40.80403333,-73.91077,8.601951,0.0,37.112698,18.370193
40.80407667,-73.91087,7.684306,0.0,38.112698,18.10392
40.80416833,-73.91104333,7.1877375,0.0,37.698486,17.284508
40.80421,-73.91112667,6.2797985,0.0,38.698486,17.05137
40.804245,-73.91121,6.2797985,0.0,38.698486,17.05137
40.80427167,-73.91128667,6.2797985,0.0,38.698486,17.05137
40.804295,-73.911345,5.358133,0.0,39.64996,16.717646
40.80431167,-73.911385,5.358133,0.0,39.64996,16.717646
40.80432167,-73.91140667,5.358133,0.0,39.64996,16.717646
40.80437,-73.91156333,4.891859,0.0,39.17349,16.154802
40.804385,-73.911605,4.891859,0.0,39.17349,16.154802
40.80441833,-73.91168667,4.0033307,0.0,39.827904,15.738234
40.80443333,-73.91172667,4.0033307,0.0,39.827904,15.738234
40.80448,-73.91183333,4.0033307,0.0,39.827904,15.738234
40.80449833,-73.91187667,4.0033307,0.0,39.827904,15.738234
40.804515,-73.91191667,3.1176453,0.0,40.19948,15.055392
40.80453333,-73.91195833,3.1176453,0.0,40.19948,15.055392
40.80455333,-73.91200333,3.1176453,0.0,40.19948,15.055392
40.80456833,-73.912045,3.1176453,0.0,40.19948,15.055392
40.80457167,-73.91207333,3.1176453,0.0,40.19948,15.055392
40.8046,-73.91214333,3.1176453,0.0,40.19948,15.055392
40.80461833,-73.91219333,2.2650967,0.0,40.288208,14.225098
40.804645,-73.912275,1.902254,0.0,39.413406,14.1713705
40.80469833,-73.91236667,1.902254,0.0,39.413406,14.1713705
40.804735,-73.91245333,1.2428427,0.04,39.131252,13.390781
40.804785,-73.912545,1.2428427,0.04,39.131252,13.390781
40.80482667,-73.91263,1.2428427,0.04,39.131252,13.390781
40.804865,-73.91271833,0.75313705,0.12,38.72792,12.480488
40.80490833,-73.91281,0.48,0.16,37.72792,12.712447
40.80495333,-73.91290833,0.48,0.16,37.72792,12.712447
40.80500667,-73.91301333,0.24,0.33656853,37.31371,11.802154
40.805055,-73.91312,0.24,0.33656853,37.31371,11.802154
40.80509833,-73.91322667,0.12,0.45656854,36.899494,10.828427
40.80514167,-73.91332167,0.12,0.45656854,36.899494,10.828427
40.80522667,-73.91352167,0.04,1.0028427,35.48528,10.2426405
40.805275,-73.913625,0.04,1.0028427,35.48528,10.2426405
40.805365,-73.913835,0.08,1.1159798,35.071068,9.242641
40.80540667,-73.91393667,0.08,1.1159798,35.071068,9.242641
40.805445,-73.91403,0.08,1.1159798,35.071068,9.242641
40.80548,-73.91411167,0.0,1.7353911,33.656857,8.680286
40.80550667,-73.914175,0.0,1.7353911,33.656857,8.680286
40.805525,-73.91421167,0.0,1.7353911,33.656857,8.680286
40.805535,-73.91423333,0.0,1.7353911,33.656857,8.680286
40.80557833,-73.91437,0.0,1.6788225,33.242638,7.7505803
40.80556833,-73.91442167,0.0,1.6788225,33.242638,7.7505803
40.80556,-73.914445,0.0,1.6788225,33.242638,7.7505803
40.80552333,-73.9145,0.0,1.6788225,33.242638,7.7505803
40.80547833,-73.91452667,0.0,1.6788225,33.242638,7.7505803
40.80542667,-73.91456333,0.12,0.97941124,34.242638,7.2660723
40.80536667,-73.91460167,0.12,1.0456854,33.828426,6.3363667
40.80530167,-73.91464667,0.12,1.0456854,33.828426,6.3363667
40.80523667,-73.91469667,0.12,1.0456854,33.828426,6.3363667
40.80517333,-73.91474167,0.3531371,0.5462742,34.828426,5.8518586
40.80511833,-73.91478167,0.3531371,0.5462742,34.828426,5.8518586
40.805075,-73.91480667,0.3531371,0.5462742,34.828426,5.8518586
40.80498167,-73.91489167,0.25656855,0.73254836,34.49706,4.9221525
40.80494,-73.914925,0.25656855,0.73254836,34.49706,4.9221525
40.80488833,-73.91497167,0.5628427,0.36970565,35.49706,4.520488
40.804825,-73.91502333,0.5628427,0.36970565,35.49706,4.520488
40.804755,-73.91507667,0.5628427,0.36970565,35.49706,4.520488
40.80467,-73.91513833,0.32970566,0.6759798,35.33137,3.5907822
40.80457833,-73.91521167,0.5462742,0.36970565,36.33137,3.3548021
40.80448833,-73.91528333,0.5462742,0.36970565,36.33137,3.3548021
40.80440167,-73.91535,0.5462742,0.36970565,36.33137,3.3548021
40.80413167,-73.91556,0.37656853,0.48970565,37.33137,2.4250968
40.80405,-73.915625,0.37656853,0.33656853,38.33137,2.6610763
40.80396833,-73.91569333,0.16,0.7462742,38.448532,1.8816653
40.803895,-73.91576167,0.16,0.7462742,38.448532,1.8816653
40.80383,-73.91581333,0.16,0.67313707,39.448532,2.3742137
40.80378667,-73.91585333,0.16,0.67313707,39.448532,2.3742137
40.80376333,-73.91588,0.16,0.67313707,39.448532,2.3742137
40.80375167,-73.91591167,0.16,0.67313707,39.448532,2.3742137
40.80376667,-73.91602,0.04,1.0028427,39.731373,1.7216651
40.80379333,-73.91610167,0.04,1.0028427,39.731373,1.7216651
40.80383,-73.91619833,0.0,1.2925484,40.097057,1.2456855
40.80387667,-73.91630333,0.0,1.7753911,39.097057,0.8925484
40.80392,-73.91641167,0.0,1.7753911,39.097057,0.8925484
40.80396833,-73.916525,0.0,2.095391,39.414215,0.62627417
40.80401667,-73.91664333,0.0,2.095391,39.414215,0.62627417
40.80417333,-73.91703167,0.0,2.9742136,38.697056,0.75313705
40.80422333,-73.917165,0.0,2.9742136,38.697056,0.75313705
40.80427333,-73.917295,0.0,2.691371,38.614216,1.0262742
40.80432333,-73.91742167,0.0,2.691371,38.614216,1.0262742
40.80437167,-73.917545,0.0,3.0610766,37.448532,1.6856854
40.80442,-73.917665,0.0,3.0610766,37.448532,1.6856854
40.804465,-73.91777333,0.0,3.0610766,37.448532,1.6856854
40.80450667,-73.91787167,0.0,2.6610765,37.33137,2.0056853
40.80454167,-73.91795833,0.0,2.6610765,37.33137,2.0056853
40.80456833,-73.91803333,0.0,2.6610765,37.33137,2.0056853
40.80459,-73.91809167,0.0,2.2582338,37.33137,2.2788224
40.804605,-73.91813,0.0,2.2582338,37.33137,2.2788224
40.80464667,-73.91817167,0.0,3.150782,36.33137,2.9948022
40.80466667,-73.91821667,0.0,3.150782,36.33137,2.9948022
40.80469,-73.91826333,0.0,3.150782,36.33137,2.9948022
40.80471333,-73.91831333,0.0,3.150782,36.33137,2.9948022
40.80473667,-73.91836667,0.0,2.7479393,36.448532,3.334214
40.80475667,-73.91842667,0.0,2.7479393,36.448532,3.334214
40.80477667,-73.91848833,0.0,2.7479393,36.448532,3.334214
40.80479333,-73.91855,0.0,2.7479393,36.448532,3.334214
40.80480667,-73.91861167,0.0,2.3948023,36.731373,3.6501935
40.80480667,-73.91873167,0.0,2.3948023,36.731373,3.6501935
40.80479667,-73.91877,0.0,2.3948023,36.731373,3.6501935
40.804775,-73.91879833,0.0,2.3948023,36.731373,3.6501935
40.80475,-73.91882167,0.0,2.3948023,36.731373,3.6501935
40.80472667,-73.91884,0.0,2.3948023,36.731373,3.6501935
40.80469,-73.91885667,0.0,2.3948023,36.731373,3.6501935
40.80467667,-73.91885833,0.0,2.3948023,36.731373,3.6501935
40.80465,-73.91886667,0.0,2.3948023,36.731373,3.6501935
40.804585,-73.91888667,0.08,1.262254,38.097057,3.2764676
40.80453,-73.91890333,0.08,1.262254,38.097057,3.2764676
40.80437833,-73.91896,0.08,1.262254,38.097057,3.2764676
40.80431,-73.91901333,0.33656853,0.68284273,39.097057,2.6404877
40.80436667,-73.91925333,0.48970565,0.48970565,39.406174,3.455879
40.80433333,-73.91928333,0.48970565,0.48970565,39.406174,3.455879
40.80428833,-73.919295,0.48970565,0.48970565,39.406174,3.455879
40.80417,-73.919355,0.48970565,0.48970565,39.406174,3.455879
40.80410333,-73.91938833,0.48970565,0.48970565,39.406174,3.455879
40.80402833,-73.919435,1.262254,0.08,40.262745,3.8696046
40.80400833,-73.91945333,1.262254,0.08,40.262745,3.8696046
40.80391667,-73.91954167,1.262254,0.08,40.262745,3.8696046
40.80387,-73.91958167,1.262254,0.08,40.262745,3.8696046
40.80382,-73.919625,2.0348022,0.0,40.69706,3.600488
40.80377333,-73.91965833,2.0348022,0.0,40.69706,3.600488
40.80373333,-73.91969167,2.3948023,0.0,40.26274,4.586762
40.80370167,-73.91973167,2.3948023,0.0,40.26274,4.586762
40.80368333,-73.91977167,2.3948023,0.0,40.26274,4.586762
40.80371833,-73.91994333,2.3948023,0.0,40.26274,4.586762
40.80374667,-73.92001833,2.7479393,0.0,39.602154,5.579899
40.803775,-73.92010667,2.7479393,0.0,39.602154,5.579899
40.80385333,-73.92030667,2.2016654,0.0,39.01637,6.8284273
40.80394833,-73.920525,2.5410764,0.0,38.18607,7.690681
40.80399333,-73.92064,2.5410764,0.0,38.18607,7.690681
40.80408,-73.92086167,2.9204876,0.0,37.24264,8.216367
40.80412667,-73.92096167,2.0348022,0.0,37.600285,8.588915
40.80416667,-73.92105167,2.4639194,0.0,36.656857,8.732347
40.80420167,-73.92113167,2.4639194,0.0,36.656857,8.732347
40.80427667,-73.92132333,2.8998992,0.0,35.656857,8.499209
40.80429667,-73.92137167,2.8998992,0.0,35.656857,8.499209
40.80432667,-73.92143833,2.8998992,0.0,35.656857,8.499209
40.80436167,-73.92151167,2.8998992,0.0,35.656857,8.499209
40.80439667,-73.92159333,2.3948023,0.0,35.071068,7.7581325
40.80443667,-73.921685,2.3948023,0.0,35.071068,7.7581325
40.80448,-73.92178167,2.3948023,0.0,35.071068,7.7581325
40.80456667,-73.92198667,2.7479393,0.0,34.071068,6.804995
40.80461,-73.92209,2.7479393,0.0,34.071068,6.804995
40.804655,-73.922195,2.2016654,0.0,33.485283,5.5798993
40.80469833,-73.9223,2.2016654,0.0,33.485283,5.5798993
40.80474333,-73.92240667,2.5410764,0.0,32.48528,4.6033306
40.80478833,-73.922515,2.5410764,0.0,32.48528,4.6033306
40.804835,-73.92262833,2.5410764,0.0,32.48528,4.6033306
40.80492833,-73.92285833,2.0348022,0.0,31.899494,3.5439196
40.80497,-73.92297167,2.4639194,0.0,30.899494,2.6376452
40.80501167,-73.92308,2.4639194,0.0,30.899494,2.6376452
40.805055,-73.92318167,2.8998992,0.0,29.899494,1.8182338
40.80515167,-73.923385,2.8998992,0.0,29.899494,1.8182338
40.80520167,-73.92349167,2.3948023,0.04,29.31371,1.3753911
40.80524667,-73.92360167,2.3948023,0.04,29.31371,1.3753911
40.805295,-73.92371,2.7479393,0.04,28.31371,0.93254834
40.80539,-73.92392167,2.7479393,0.04,28.31371,0.93254834
40.80543667,-73.92403,3.1342134,0.04,27.31371,0.64970565
40.80548,-73.92413667,2.2016654,0.04,27.72792,1.1159798
40.805525,-73.92424333,2.2016654,0.04,27.72792,1.1159798
40.80557,-73.92434833,2.5410764,0.04,26.72792,0.8828427
40.80561667,-73.92445833,2.5410764,0.04,26.72792,0.8828427
40.80566167,-73.924565,2.9204876,0.04,25.72792,0.7228427
40.80570167,-73.92465833,2.9204876,0.04,25.72792,0.7228427
40.80573333,-73.92473667,2.0348022,0.0,26.142136,1.262254
40.80575833,-73.9248,2.3948023,0.0,25.142136,1.069117
40.805775,-73.92484667,2.3948023,0.0,25.142136,1.069117
40.80579,-73.92488167,2.3948023,0.0,25.142136,1.069117
40.80580167,-73.92491,2.3948023,0.0,25.142136,1.069117
40.80581333,-73.92493333,2.3948023,0.0,25.142136,1.069117
40.80585,-73.92506833,2.7479393,0.0,24.142136,1.0856854
40.80589167,-73.92520667,2.7479393,0.0,24.142136,1.0856854
40.80594167,-73.92524667,2.7479393,0.0,24.142136,1.0856854
40.80596833,-73.92531333,2.7479393,0.0,24.142136,1.0856854
40.80599167,-73.92536,2.2016654,0.0,23.556347,1.9548023
40.80614,-73.92578333,2.5410764,0.0,22.556347,2.430782
40.80615333,-73.92582167,2.5410764,0.0,22.556347,2.430782
