lat,long,has_residence_res30_distance_mean_15x15,has_manufacture_res30_distance_mean_15x15,has_commercial_res30_distance_mean_15x15,has_park_res30_distance_mean_15x15
40.81013833,-73.90853667,1.2830276,1.5075152,19.70238,7.0793014
40.81012667,-73.90847,1.2830276,1.5075152,19.70238,7.0793014
40.810125,-73.90843167,1.2830276,1.5075152,19.70238,7.0793014
40.81009667,-73.90818333,1.4128642,1.3477768,18.876543,7.956806
40.81007833,-73.9081,1.5368619,1.216862,17.94333,8.723962
40.81006,-73.90800833,1.5368619,1.216862,17.94333,8.723962
40.81004,-73.90791833,1.5368619,1.216862,17.94333,8.723962
40.810025,-73.90782333,1.6309578,1.1129296,16.950323,9.363754
40.80997833,-73.907525,2.1796505,0.73433506,16.249342,10.050703
40.809905,-73.90740667,2.1796505,0.73433506,16.249342,10.050703
40.80987,-73.90739667,2.1796505,0.73433506,16.249342,10.050703
40.80982833,-73.90739833,2.1796505,0.73433506,16.249342,10.050703
40.80977667,-73.90741167,2.1796505,0.73433506,16.249342,10.050703
40.80964333,-73.907465,2.7138004,0.5004355,16.603588,10.270617
40.80957167,-73.90749167,2.7138004,0.5004355,16.603588,10.270617
40.80950167,-73.90751833,2.7138004,0.5004355,16.603588,10.270617
40.80944167,-73.90753833,3.3068068,0.320185,16.985449,10.537762
40.80939833,-73.90755,3.3068068,0.320185,16.985449,10.537762
40.80920333,-73.90761333,3.8103466,0.20875807,18.367313,10.29166
40.80913833,-73.90763833,3.8103466,0.20875807,18.367313,10.29166
40.80906667,-73.90766,3.8103466,0.20875807,18.367313,10.29166
40.80899,-73.90768,3.8103466,0.20875807,18.367313,10.29166
40.80891167,-73.90770167,4.4950304,0.109586015,18.751776,10.6576605
40.808825,-73.90772667,4.4950304,0.109586015,18.751776,10.6576605
40.808735,-73.90775667,4.4950304,0.109586015,18.751776,10.6576605
40.80864333,-73.907785,5.2404113,0.04184095,19.141447,11.080547
40.80855,-73.90781833,5.2404113,0.04184095,19.141447,11.080547
40.80845667,-73.90785667,4.9979925,0.05517428,20.133636,10.38337
40.80836,-73.90789333,5.7620983,0.013333334,20.52331,10.839208
40.80826167,-73.90792833,5.7620983,0.013333334,20.52331,10.839208
40.80806667,-73.90800833,6.56468,0.0,20.925531,11.337202
40.80797667,-73.90802667,6.56468,0.0,20.925531,11.337202
40.807885,-73.90804667,6.56468,0.0,20.925531,11.337202
40.80778833,-73.90808667,7.3861175,0.0,21.36578,11.856025
40.80769167,-73.90813,6.970812,0.0,22.334774,11.082475
40.80759667,-73.90817333,7.758534,0.0,22.77668,11.636984
40.8075,-73.90821333,7.758534,0.0,22.77668,11.636984
40.80741333,-73.908245,7.758534,0.0,22.77668,11.636984
40.80732833,-73.90827,8.532477,0.0,23.231602,12.219369
40.80723833,-73.90829833,8.532477,0.0,23.231602,12.219369
40.80704833,-73.90836333,9.301976,0.0,23.702145,12.83147
40.806955,-73.90839667,8.753283,0.0,24.639267,12.084086
40.80687167,-73.90842833,8.753283,0.0,24.639267,12.084086
40.80679667,-73.908455,8.753283,0.0,24.639267,12.084086
40.80674,-73.90848,9.486964,0.0,25.113491,12.771667
40.80669667,-73.90849667,9.486964,0.0,25.113491,12.771667
40.80663333,-73.90853,9.486964,0.0,25.113491,12.771667
40.80654167,-73.90859333,9.486964,0.0,25.113491,12.771667
40.80648333,-73.90863333,10.203814,0.0,25.603336,13.4983
40.80643,-73.908675,9.560132,0.0,26.519001,12.847168
40.80638833,-73.90871333,9.560132,0.0,26.519001,12.847168
40.80634667,-73.90875333,9.560132,0.0,26.519001,12.847168
40.80631167,-73.9088,9.560132,0.0,26.519001,12.847168
40.80628333,-73.90885167,9.560132,0.0,26.519001,12.847168
40.80626,-73.90889833,9.560132,0.0,26.519001,12.847168
40.80624833,-73.90893667,9.518192,0.0,27.91499,13.113279
40.80624333,-73.90896333,9.518192,0.0,27.91499,13.113279
40.80621667,-73.909165,9.518192,0.0,27.91499,13.113279
40.806185,-73.909225,8.789881,0.0,28.800304,12.66633
40.80615,-73.90930167,8.789881,0.0,28.800304,12.66633
40.80609667,-73.90947667,8.0285635,0.008888889,29.650959,12.280025
40.80606833,-73.90954667,8.0285635,0.008888889,29.650959,12.280025
40.80603667,-73.909595,8.0285635,0.008888889,29.650959,12.280025
40.80601333,-73.90964667,8.0285635,0.008888889,29.650959,12.280025
40.80599,-73.9097,8.0285635,0.008888889,29.650959,12.280025
40.80597167,-73.90976,7.7853284,0.015174283,30.97147,12.842595
40.80591167,-73.90987167,7.7853284,0.015174283,30.97147,12.842595
40.80590333,-73.90990833,7.7853284,0.015174283,30.97147,12.842595
40.805895,-73.90994667,7.7853284,0.015174283,30.97147,12.842595
40.80588667,-73.90998333,7.7853284,0.015174283,30.97147,12.842595
40.80574833,-73.910005,6.9710155,0.028507616,31.724236,12.557934
40.80571167,-73.90990833,8.31451,0.0044444446,31.493637,13.759731
40.80562667,-73.90979167,8.31451,0.0044444446,31.493637,13.759731
40.80555333,-73.90964,9.148889,0.0,30.668629,14.090417
40.80539,-73.90940833,10.538931,0.0,30.326174,15.368453
40.80531333,-73.90931,10.538931,0.0,30.326174,15.368453
40.80523667,-73.90921167,10.538931,0.0,30.326174,15.368453
40.80516667,-73.90911833,11.923898,0.0,29.970413,16.682177
40.80509833,-73.90902667,11.923898,0.0,29.970413,16.682177
40.80503167,-73.90895333,11.923898,0.0,29.970413,16.682177
40.80498833,-73.90889167,12.727372,0.0,29.112339,17.118189
40.804955,-73.90883167,12.727372,0.0,29.112339,17.118189
40.80489167,-73.90870167,13.317305,0.0,29.62051,18.04529
40.80486167,-73.90863833,14.121857,0.0,28.794573,18.532402
40.80483667,-73.90858,14.121857,0.0,28.794573,18.532402
40.804815,-73.90852667,14.121857,0.0,28.794573,18.532402
40.80479667,-73.90847333,14.121857,0.0,28.794573,18.532402
40.80478,-73.90842333,14.121857,0.0,28.794573,18.532402
40.80476667,-73.90837333,14.906158,0.0,27.992071,19.040342
40.80474,-73.908315,14.906158,0.0,27.992071,19.040342
40.80463667,-73.90824,15.52142,0.0,28.479193,19.946615
40.804555,-73.90812,15.52142,0.0,28.479193,19.946615
40.80449833,-73.90805,16.293991,0.0,27.70254,20.454556
40.80446,-73.90797167,16.293991,0.0,27.70254,20.454556
40.80441167,-73.90789,16.293991,0.0,27.70254,20.454556
40.80431833,-73.90774667,17.644054,0.0,27.361465,21.868769
40.804275,-73.90767833,17.644054,0.0,27.361465,21.868769
40.804235,-73.907605,17.644054,0.0,27.361465,21.868769
40.80420833,-73.907515,18.32129,0.0,26.606901,22.389093
40.804175,-73.90745167,18.32129,0.0,26.606901,22.389093
40.804135,-73.90736167,18.32129,0.0,26.606901,22.389093
40.80409667,-73.90721833,19.628195,0.0,26.186718,23.734276
40.80413667,-73.90718,18.93885,0.0,25.862305,22.90968
40.80417833,-73.907135,18.93885,0.0,25.862305,22.90968
40.80422333,-73.90709,18.93885,0.0,25.862305,22.90968
40.80427167,-73.90704333,18.93885,0.0,25.862305,22.90968
40.80432667,-73.906985,19.485483,0.0,25.124624,23.417774
40.80438,-73.90693,18.740519,0.0,24.744986,22.572721
40.80442667,-73.906875,18.740519,0.0,24.744986,22.572721
40.80446833,-73.90682833,18.740519,0.0,24.744986,22.572721
40.8045,-73.90678333,18.740519,0.0,24.744986,22.572721
40.80451333,-73.90674167,19.165129,0.0,24.030737,23.06185
40.80451,-73.9067,19.165129,0.0,24.030737,23.06185
40.80448833,-73.90665667,19.165129,0.0,24.030737,23.06185
40.80445333,-73.90660667,19.165129,0.0,24.030737,23.06185
40.80441167,-73.90655667,19.165129,0.0,24.030737,23.06185
40.80436667,-73.90649,20.312874,0.0044444446,23.66247,24.346455
40.80432333,-73.906415,20.312874,0.0044444446,23.66247,24.346455
40.804275,-73.90633,20.312874,0.0044444446,23.66247,24.346455
40.80422333,-73.90624167,20.312874,0.0044444446,23.66247,24.346455
40.80412,-73.90606,20.649618,0.015174283,22.93355,24.741716
40.80407,-73.90597,21.470268,0.03663396,23.169445,25.564526
40.80394333,-73.90573333,21.807014,0.07510886,22.410805,25.90869
40.803915,-73.90568167,22.1122,0.12875806,21.646069,26.197622
40.80389167,-73.90563,22.1122,0.12875806,21.646069,26.197622
40.803875,-73.90562667,22.1122,0.12875806,21.646069,26.197622
40.80382333,-73.905605,22.975325,0.1905336,21.733007,26.98469
40.803785,-73.90562833,22.975325,0.1905336,21.733007,26.98469
40.80373833,-73.90566833,22.975325,0.1905336,21.733007,26.98469
40.80368667,-73.90572167,22.63858,0.11802821,22.531588,26.68274
40.80363333,-73.90577667,22.63858,0.11802821,22.531588,26.68274
40.80357833,-73.90583167,22.63858,0.11802821,22.531588,26.68274
40.80352833,-73.90588333,23.449766,0.17351836,22.5633,27.3881
40.80348333,-73.90592667,23.449766,0.17351836,22.5633,27.3881
40.80344333,-73.90596667,23.449766,0.17351836,22.5633,27.3881
40.80340833,-73.906,23.046988,0.09917203,23.387024,27.00901
40.80338333,-73.90602333,23.046988,0.09917203,23.387024,27.00901
40.80331667,-73.90607,23.046988,0.09917203,23.387024,27.00901
40.80328,-73.90609333,23.804262,0.15021773,23.363508,27.6051
40.80319667,-73.90617,23.804262,0.15021773,23.363508,27.6051
40.80311667,-73.90625667,23.33621,0.08399775,24.212193,27.143488
40.803035,-73.90634667,23.33621,0.08399775,24.212193,27.143488
40.80296167,-73.90642833,24.043074,0.13504344,24.133446,27.6206
40.802895,-73.90650333,24.043074,0.13504344,24.133446,27.6206
40.80274667,-73.90665167,24.163725,0.12615456,24.872349,27.459257
40.80267333,-73.906725,24.163725,0.12615456,24.872349,27.459257
40.8026,-73.9068,23.507292,0.07066442,25.76884,26.907167
40.80252833,-73.90687333,23.507292,0.07066442,25.76884,26.907167
40.80245333,-73.90694833,24.105778,0.121710114,25.583134,27.152613
40.80237833,-73.90702,24.105778,0.121710114,25.583134,27.152613
40.80230833,-73.90709167,23.336363,0.07066442,26.50001,26.591713
40.80225167,-73.90714667,23.336363,0.07066442,26.50001,26.591713
40.802215,-73.90718,23.892826,0.121710114,26.295578,26.72402
40.80219167,-73.907205,23.892826,0.121710114,26.295578,26.72402
40.80219167,-73.90729,23.892826,0.121710114,26.295578,26.72402
40.80221667,-73.90734333,22.518324,0.03663396,27.408176,26.056211
40.80225167,-73.90740333,22.518324,0.03663396,27.408176,26.056211
40.80229667,-73.90747,22.518324,0.03663396,27.408176,26.056211
40.80234333,-73.90754833,22.518324,0.03663396,27.408176,26.056211
40.802395,-73.90763833,21.670013,0.015174283,28.308535,25.544144
40.80244667,-73.90773333,21.670013,0.015174283,28.308535,25.544144
40.80250333,-73.90783167,21.13628,0.0044444446,28.404013,25.340984
40.802615,-73.90803167,20.275658,0.0,29.273129,24.864288
40.80266833,-73.90812667,19.39105,0.0,30.140907,24.40842
40.80271333,-73.90820333,19.39105,0.0,30.140907,24.40842
40.80275833,-73.90829,18.86563,0.0,30.110859,24.113583
40.80281167,-73.90837167,18.86563,0.0,30.110859,24.113583
40.80283,-73.90840167,17.976837,0.0,30.963017,23.678095
40.80285,-73.90844167,17.976837,0.0,30.963017,23.678095
40.80287333,-73.90849167,17.976837,0.0,30.963017,23.678095
40.80294,-73.908605,17.976837,0.0,30.963017,23.678095
40.80298,-73.90866833,17.090782,0.0,31.82164,23.245525
40.803025,-73.90873667,16.562624,0.0,31.689505,22.838186
40.80307167,-73.90881667,16.562624,0.0,31.689505,22.838186
40.80312,-73.90890167,16.562624,0.0,31.689505,22.838186
40.80317,-73.90898667,15.676569,0.0,32.54813,22.428654
40.80322,-73.90907667,15.676569,0.0,32.54813,22.428654
40.80327167,-73.90917,15.676569,0.0,32.54813,22.428654
40.80332167,-73.909265,14.264067,0.0,33.208977,21.489996
40.80337667,-73.90936,14.264067,0.0,33.208977,21.489996
40.80343333,-73.909455,14.264067,0.0,33.208977,21.489996
40.80349,-73.90955167,13.384243,0.0,34.09256,21.07087
40.80354833,-73.909645,13.384243,0.0,34.09256,21.07087
40.80359333,-73.90975333,11.971107,0.0,34.71698,19.990044
40.80364167,-73.90986,11.971107,0.0,34.71698,19.990044
40.80368833,-73.90996167,11.971107,0.0,34.71698,19.990044
40.80373333,-73.910065,11.107534,0.0,35.601852,19.541254
40.803775,-73.91016667,11.107534,0.0,35.601852,19.541254
40.80381667,-73.91026833,11.107534,0.0,35.601852,19.541254
40.80385833,-73.91036667,9.703606,0.0,36.094425,18.368042
40.80390333,-73.910465,9.703606,0.0,36.094425,18.368042
40.803945,-73.91056667,8.874064,0.0044444446,36.887325,17.899687
40.80399,-73.91066667,8.874064,0.0044444446,36.887325,17.899687
40.80403333,-73.91077,8.874064,0.0044444446,36.887325,17.899687
40.80407667,-73.91087,8.074109,0.0044444446,37.616814,17.401487
40.80416833,-73.91104333,7.516288,0.013333334,37.11678,16.702913
40.80421,-73.91112667,6.763566,0.028507616,37.727108,16.224516
40.804245,-73.91121,6.763566,0.028507616,37.727108,16.224516
40.80427167,-73.91128667,6.763566,0.028507616,37.727108,16.224516
40.804295,-73.911345,6.058839,0.058856186,38.251858,15.709984
40.80431167,-73.911385,6.058839,0.058856186,38.251858,15.709984
40.80432167,-73.91140667,6.058839,0.058856186,38.251858,15.709984
40.80437,-73.91156333,5.5408874,0.0847603,37.616848,15.085944
40.804385,-73.911605,5.5408874,0.0847603,37.616848,15.085944
40.80441833,-73.91168667,4.9011717,0.1446949,38.01742,14.599027
40.80443333,-73.91172667,4.9011717,0.1446949,38.01742,14.599027
40.80448,-73.91183333,4.9011717,0.1446949,38.01742,14.599027
40.80449833,-73.91187667,4.9011717,0.1446949,38.01742,14.599027
40.804515,-73.91191667,4.3102136,0.20723295,38.328915,14.073056
40.80453333,-73.91195833,4.3102136,0.20723295,38.328915,14.073056
40.80455333,-73.91200333,4.3102136,0.20723295,38.328915,14.073056
40.80456833,-73.912045,4.3102136,0.20723295,38.328915,14.073056
40.80457167,-73.91207333,4.3102136,0.20723295,38.328915,14.073056
40.8046,-73.91214333,4.3102136,0.20723295,38.328915,14.073056
40.80461833,-73.91219333,3.7680144,0.271612,38.551147,13.508034
40.804645,-73.912275,3.3332975,0.36342025,37.788143,13.063798
40.80469833,-73.91236667,3.3332975,0.36342025,37.788143,13.063798
40.804735,-73.91245333,2.859475,0.4437361,37.87965,12.537884
40.804785,-73.912545,2.859475,0.4437361,37.87965,12.537884
40.80482667,-73.91263,2.859475,0.4437361,37.87965,12.537884
40.804865,-73.91271833,2.4270458,0.51040274,37.876877,11.980725
40.80490833,-73.91281,2.0740397,0.6744005,37.02014,11.671085
40.80495333,-73.91290833,2.0740397,0.6744005,37.02014,11.671085
40.80500667,-73.91301333,1.7115128,0.783224,36.884037,11.118635
40.805055,-73.91312,1.7115128,0.783224,36.884037,11.118635
40.80509833,-73.91322667,1.4000319,0.9164265,36.663742,10.508983
40.80514167,-73.91332167,1.4000319,0.9164265,36.663742,10.508983
40.80522667,-73.91352167,0.92226523,1.3541931,35.436794,9.739647
40.805275,-73.913625,0.92226523,1.3541931,35.436794,9.739647
40.805365,-73.913835,0.7461434,1.579073,35.158203,9.149167
40.80540667,-73.91393667,0.7461434,1.579073,35.158203,9.149167
40.805445,-73.91403,0.7461434,1.579073,35.158203,9.149167
40.80548,-73.91411167,0.4641174,2.2642574,33.90525,8.4992
40.80550667,-73.914175,0.4641174,2.2642574,33.90525,8.4992
40.805525,-73.91421167,0.4641174,2.2642574,33.90525,8.4992
40.805535,-73.91423333,0.4641174,2.2642574,33.90525,8.4992
40.80557833,-73.91437,0.39269042,2.623734,33.668293,7.9348865
40.80556833,-73.91442167,0.39269042,2.623734,33.668293,7.9348865
40.80556,-73.914445,0.39269042,2.623734,33.668293,7.9348865
40.80552333,-73.9145,0.39269042,2.623734,33.668293,7.9348865
40.80547833,-73.91452667,0.39269042,2.623734,33.668293,7.9348865
40.80542667,-73.91456333,0.5218952,2.1741595,34.668293,7.912032
40.80536667,-73.91460167,0.45230913,2.5239847,34.48643,7.304669
40.80530167,-73.91464667,0.45230913,2.5239847,34.48643,7.304669
40.80523667,-73.91469667,0.45230913,2.5239847,34.48643,7.304669
40.80517333,-73.91474167,0.56342024,2.0921874,35.486435,7.1932416
40.80511833,-73.91478167,0.56342024,2.0921874,35.486435,7.1932416
40.805075,-73.91480667,0.56342024,2.0921874,35.486435,7.1932416
40.80498167,-73.91489167,0.49230912,2.42576,35.3598,6.5446143
40.80494,-73.914925,0.49230912,2.42576,35.3598,6.5446143
40.80488833,-73.91497167,0.6081805,1.9876778,36.3598,6.336172
40.804825,-73.91502333,0.6081805,1.9876778,36.3598,6.336172
40.804755,-73.91507667,0.6081805,1.9876778,36.3598,6.336172
40.80467,-73.91513833,0.51929164,2.2743332,36.272217,5.669898
40.80457833,-73.91521167,0.65509766,1.8511093,37.272217,5.444887
40.80448833,-73.91528333,0.65509766,1.8511093,37.272217,5.444887
40.80440167,-73.91535,0.65509766,1.8511093,37.272217,5.444887
40.80413167,-73.91556,0.73344177,1.6706738,38.200817,4.6311297
40.80405,-73.915625,0.9668947,1.3204019,39.200817,4.535008
40.80396833,-73.91569333,0.86772263,1.4562079,39.12941,3.964355
40.803895,-73.91576167,0.86772263,1.4562079,39.12941,3.964355
40.80383,-73.91581333,1.1600318,1.1347593,40.12941,3.948549
40.80378667,-73.91585333,1.1600318,1.1347593,40.12941,3.948549
40.80376333,-73.91588,1.1600318,1.1347593,40.12941,3.948549
40.80375167,-73.91591167,1.1600318,1.1347593,40.12941,3.948549
40.80376667,-73.91602,1.0956527,1.2346939,40.058002,3.466338
40.80379333,-73.91610167,1.0956527,1.2346939,40.058002,3.466338
40.80383,-73.91619833,1.0634632,1.3146939,40.014214,3.0762508
40.80387667,-73.91630333,0.7622652,1.6743014,39.014214,3.1202486
40.80392,-73.91641167,0.7622652,1.6743014,39.014214,3.1202486
40.80396833,-73.916525,0.7622652,1.7719483,39.02489,2.8142903
40.80401667,-73.91664333,0.7622652,1.7719483,39.02489,2.8142903
40.80417333,-73.91703167,0.5965573,2.4027214,38.17061,2.670042
40.80422333,-73.917165,0.5965573,2.4027214,38.17061,2.670042
40.80427333,-73.917295,0.6813176,2.4560547,38.28527,2.6622314
40.80432333,-73.91742167,0.6813176,2.4560547,38.28527,2.6622314
40.80437167,-73.917545,0.53033733,3.0204225,37.448376,3.0787234
40.80442,-73.917665,0.53033733,3.0204225,37.448376,3.0787234
40.804465,-73.91777333,0.53033733,3.0204225,37.448376,3.0787234
40.80450667,-73.91787167,0.6368732,3.012296,37.550022,3.2809343
40.80454167,-73.91795833,0.6368732,3.012296,37.550022,3.2809343
40.80456833,-73.91803333,0.6368732,3.012296,37.550022,3.2809343
40.80459,-73.91809167,0.75153536,2.9486794,37.613953,3.5811083
40.804605,-73.91813,0.75153536,2.9486794,37.613953,3.5811083
40.80464667,-73.91817167,0.49770114,3.5573611,36.71389,4.021032
40.80466667,-73.91821667,0.49770114,3.5573611,36.71389,4.021032
40.80469,-73.91826333,0.49770114,3.5573611,36.71389,4.021032
40.80471333,-73.91831333,0.49770114,3.5573611,36.71389,4.021032
40.80473667,-73.91836667,0.5910345,3.4345725,36.78847,4.403809
40.80475667,-73.91842667,0.5910345,3.4345725,36.78847,4.403809
40.80477667,-73.91848833,0.5910345,3.4345725,36.78847,4.403809
40.80479333,-73.91855,0.5910345,3.4345725,36.78847,4.403809
40.80480667,-73.91861167,0.6954135,3.2596595,36.81906,4.864615
40.80480667,-73.91873167,0.6954135,3.2596595,36.81906,4.864615
40.80479667,-73.91877,0.6954135,3.2596595,36.81906,4.864615
40.804775,-73.91879833,0.6954135,3.2596595,36.81906,4.864615
40.80475,-73.91882167,0.6954135,3.2596595,36.81906,4.864615
40.80472667,-73.91884,0.6954135,3.2596595,36.81906,4.864615
40.80469,-73.91885667,0.6954135,3.2596595,36.81906,4.864615
40.80467667,-73.91885833,0.6954135,3.2596595,36.81906,4.864615
40.80465,-73.91886667,0.6954135,3.2596595,36.81906,4.864615
40.804585,-73.91888667,1.1446724,2.4645736,37.565147,4.926521
40.80453,-73.91890333,1.1446724,2.4645736,37.565147,4.926521
40.80437833,-73.91896,1.1446724,2.4645736,37.565147,4.926521
40.80431,-73.91901333,1.5428858,1.9516978,38.3075,4.5676756
40.80436667,-73.91925333,1.7326568,1.754879,38.130146,5.044233
40.80433333,-73.91928333,1.7326568,1.754879,38.130146,5.044233
40.80428833,-73.919295,1.7326568,1.754879,38.130146,5.044233
40.80417,-73.919355,1.7326568,1.754879,38.130146,5.044233
40.80410333,-73.91938833,1.7326568,1.754879,38.130146,5.044233
40.80402833,-73.919435,2.4501617,1.1598468,38.50322,5.1420107
40.80400833,-73.91945333,2.4501617,1.1598468,38.50322,5.1420107
40.80391667,-73.91954167,2.4501617,1.1598468,38.50322,5.1420107
40.80387,-73.91958167,2.4501617,1.1598468,38.50322,5.1420107
40.80382,-73.919625,3.0356734,0.826775,39.058777,4.9030356
40.80377333,-73.91965833,3.0356734,0.826775,39.058777,4.9030356
40.80373333,-73.91969167,3.3071544,0.69985795,38.665745,5.180932
40.80370167,-73.91973167,3.3071544,0.69985795,38.665745,5.180932
40.80368333,-73.91977167,3.3071544,0.69985795,38.665745,5.180932
40.80371833,-73.91994333,3.3071544,0.69985795,38.665745,5.180932
40.80374667,-73.92001833,3.5867622,0.5910345,38.233673,5.377436
40.803775,-73.92010667,3.5867622,0.5910345,38.233673,5.377436
40.80385333,-73.92030667,3.201566,0.75153536,37.4125,5.806629
40.80394833,-73.920525,3.4673395,0.6368732,36.89794,5.898307
40.80399333,-73.92064,3.4673395,0.6368732,36.89794,5.898307
40.80408,-73.92086167,3.7438428,0.53033733,36.30168,5.9159536
40.80412667,-73.92096167,3.0870345,0.7930604,36.10776,6.280321
40.80416667,-73.92105167,3.360041,0.67687315,35.5226,6.2340364
40.80420167,-73.92113167,3.360041,0.67687315,35.5226,6.2340364
40.80427667,-73.92132333,3.6411736,0.56804967,34.868294,6.111563
40.80429667,-73.92137167,3.6411736,0.56804967,34.868294,6.111563
40.80432667,-73.92143833,3.6411736,0.56804967,34.868294,6.111563
40.80436167,-73.92151167,3.6411736,0.56804967,34.868294,6.111563
40.80439667,-73.92159333,3.2665765,0.71889913,34.14144,6.2787967
40.80443667,-73.921685,3.2665765,0.71889913,34.14144,6.2787967
40.80448,-73.92178167,3.2665765,0.71889913,34.14144,6.2787967
40.80456667,-73.92198667,3.5461843,0.6042369,33.424282,5.981542
40.80461,-73.92209,3.5461843,0.6042369,33.424282,5.981542
40.804655,-73.922195,3.1666422,0.75597984,32.740273,5.970812
40.80469833,-73.9223,3.1666422,0.75597984,32.740273,5.970812
40.80474333,-73.92240667,3.445618,0.6413176,31.966549,5.5377517
40.80478833,-73.922515,3.445618,0.6413176,31.966549,5.5377517
40.804835,-73.92262833,3.445618,0.6413176,31.966549,5.5377517
40.80492833,-73.92285833,3.0794091,0.7975049,31.316936,5.294647
40.80497,-73.92297167,3.3554654,0.6813176,30.49293,4.7543426
40.80501167,-73.92308,3.3554654,0.6813176,30.49293,4.7543426
40.805055,-73.92318167,3.6388862,0.5769386,29.624922,4.2544847
40.80515167,-73.923385,3.6388862,0.5769386,29.624922,4.2544847
40.80520167,-73.92349167,3.251479,0.73223245,28.973024,3.9139183
40.80524667,-73.92360167,3.251479,0.73223245,28.973024,3.9139183
40.805295,-73.92371,3.5181458,0.6175703,28.067305,3.5616746
40.80539,-73.92392167,3.5181458,0.6175703,28.067305,3.5616746
40.80543667,-73.92403,3.795096,0.5110345,27.130161,3.3096814
40.80548,-73.92413667,3.1329503,0.7693131,27.379032,3.223712
40.805525,-73.92424333,3.1329503,0.7693131,27.379032,3.223712
40.80557,-73.92434833,3.4059563,0.65465087,26.444883,3.0549538
