lat,long,var_res30_contrast_15x15,var_res30_dissimilarity_15x15,var_res30_homogeneity_15x15,var_res30_energy_15x15,var_res30_correlation_15x15,var_res30_ASM_15x15,building_area_per_pixel_res30_contrast_15x15,building_area_per_pixel_res30_dissimilarity_15x15,building_area_per_pixel_res30_homogeneity_15x15,building_area_per_pixel_res30_energy_15x15,building_area_per_pixel_res30_correlation_15x15,building_area_per_pixel_res30_ASM_15x15,None_contrast_15x15,None_dissimilarity_15x15,None_homogeneity_15x15,None_energy_15x15,None_correlation_15x15,None_ASM_15x15
40.81216333,-73.90947667,0.0,0.0,1.0,1.0,1.0,1.0,3.5255103,1.25,0.5825215,0.420756,0.17352316,0.17703561,0.0,0.0,1.0,1.0,1.0,1.0
40.81209333,-73.90949333,0.0,0.0,1.0,1.0,1.0,1.0,3.5255103,1.25,0.5825215,0.420756,0.17352316,0.17703561,0.0,0.0,1.0,1.0,1.0,1.0
40.81203167,-73.90952167,0.0,0.0,1.0,1.0,1.0,1.0,3.5255103,1.25,0.5825215,0.420756,0.17352316,0.17703561,0.0,0.0,1.0,1.0,1.0,1.0
40.81198167,-73.90953,0.0,0.0,1.0,1.0,1.0,1.0,3.5255103,1.25,0.5825215,0.420756,0.17352316,0.17703561,0.0,0.0,1.0,1.0,1.0,1.0
40.81194,-73.90954833,0.0,0.0,1.0,1.0,1.0,1.0,3.5255103,1.25,0.5825215,0.420756,0.17352316,0.17703561,0.0,0.0,1.0,1.0,1.0,1.0
40.8119,-73.90956333,0.0,0.0,1.0,1.0,1.0,1.0,3.627551,1.2704082,0.5806746,0.42087972,0.1434551,0.17713973,0.0,0.0,1.0,1.0,1.0,1.0
40.81186333,-73.90958167,0.0,0.0,1.0,1.0,1.0,1.0,3.627551,1.2704082,0.5806746,0.42087972,0.1434551,0.17713973,0.0,0.0,1.0,1.0,1.0,1.0
40.81181167,-73.9096,0.0,0.0,1.0,1.0,1.0,1.0,3.627551,1.2704082,0.5806746,0.42087972,0.1434551,0.17713973,0.0,0.0,1.0,1.0,1.0,1.0
40.81175333,-73.909615,0.0,0.0,1.0,1.0,1.0,1.0,3.627551,1.2704082,0.5806746,0.42087972,0.1434551,0.17713973,0.0,0.0,1.0,1.0,1.0,1.0
40.8117,-73.90963167,0.0,0.0,1.0,1.0,1.0,1.0,3.627551,1.2704082,0.5806746,0.42087972,0.1434551,0.17713973,0.0,0.0,1.0,1.0,1.0,1.0
40.81164333,-73.90964667,0.0,0.0,1.0,1.0,1.0,1.0,3.627551,1.2704082,0.5806746,0.42087972,0.1434551,0.17713973,0.0,0.0,1.0,1.0,1.0,1.0
40.81157833,-73.90966167,0.0,0.0,1.0,1.0,1.0,1.0,3.5510204,1.2755102,0.5714009,0.40331948,0.172464,0.1626666,0.0,0.0,1.0,1.0,1.0,1.0
40.81151,-73.909675,0.0,0.0,1.0,1.0,1.0,1.0,3.5510204,1.2755102,0.5714009,0.40331948,0.172464,0.1626666,0.0,0.0,1.0,1.0,1.0,1.0
40.81144167,-73.90969333,0.0,0.0,1.0,1.0,1.0,1.0,3.5510204,1.2755102,0.5714009,0.40331948,0.172464,0.1626666,0.0,0.0,1.0,1.0,1.0,1.0
40.81137667,-73.909705,0.0,0.0,1.0,1.0,1.0,1.0,3.5510204,1.2755102,0.5714009,0.40331948,0.172464,0.1626666,0.0,0.0,1.0,1.0,1.0,1.0
40.81132,-73.90971333,0.0,0.0,1.0,1.0,1.0,1.0,3.607143,1.2704082,0.57935405,0.402334,0.17282052,0.16187266,0.0,0.0,1.0,1.0,1.0,1.0
40.81123,-73.909745,0.0,0.0,1.0,1.0,1.0,1.0,3.3061225,1.1530613,0.6211007,0.4659507,0.2037715,0.21711005,0.0,0.0,1.0,1.0,1.0,1.0
40.81120333,-73.909755,0.0,0.0,1.0,1.0,1.0,1.0,3.3061225,1.1530613,0.6211007,0.4659507,0.2037715,0.21711005,0.0,0.0,1.0,1.0,1.0,1.0
40.81116167,-73.90977,0.0,0.0,1.0,1.0,1.0,1.0,3.3061225,1.1530613,0.6211007,0.4659507,0.2037715,0.21711005,0.0,0.0,1.0,1.0,1.0,1.0
40.81111833,-73.90978667,0.0,0.0,1.0,1.0,1.0,1.0,3.3061225,1.1530613,0.6211007,0.4659507,0.2037715,0.21711005,0.0,0.0,1.0,1.0,1.0,1.0
40.81106,-73.90980833,0.0,0.0,1.0,1.0,1.0,1.0,3.2908163,1.1479592,0.6226314,0.46625787,0.2024151,0.2173964,0.0,0.0,1.0,1.0,1.0,1.0
40.810865,-73.909875,0.0,0.0,1.0,1.0,1.0,1.0,3.2908163,1.1479592,0.6226314,0.46625787,0.2024151,0.2173964,0.0,0.0,1.0,1.0,1.0,1.0
40.81081,-73.9099,0.0,0.0,1.0,1.0,1.0,1.0,3.3112245,1.1581633,0.6185497,0.46121997,0.2016594,0.21272387,0.0,0.0,1.0,1.0,1.0,1.0
40.81075333,-73.90992833,0.0,0.0,1.0,1.0,1.0,1.0,3.3112245,1.1581633,0.6185497,0.46121997,0.2016594,0.21272387,0.0,0.0,1.0,1.0,1.0,1.0
40.810705,-73.909965,0.0,0.0,1.0,1.0,1.0,1.0,3.3112245,1.1581633,0.6185497,0.46121997,0.2016594,0.21272387,0.0,0.0,1.0,1.0,1.0,1.0
40.81062833,-73.90995167,0.0,0.0,1.0,1.0,1.0,1.0,3.3112245,1.1581633,0.6185497,0.46121997,0.2016594,0.21272387,0.0,0.0,1.0,1.0,1.0,1.0
40.8106,-73.90991333,0.0,0.0,1.0,1.0,1.0,1.0,3.3112245,1.1581633,0.6185497,0.46121997,0.2016594,0.21272387,0.0,0.0,1.0,1.0,1.0,1.0
40.810515,-73.90974333,0.0,0.0,1.0,1.0,1.0,1.0,3.4387755,1.1938776,0.6084357,0.44362825,0.20484422,0.19680601,0.0,0.0,1.0,1.0,1.0,1.0
40.810495,-73.90966667,0.0,0.0,1.0,1.0,1.0,1.0,3.8520408,1.3316326,0.56494826,0.3906311,0.16122286,0.15259267,0.0,0.0,1.0,1.0,1.0,1.0
40.81047333,-73.90959167,0.0,0.0,1.0,1.0,1.0,1.0,3.8520408,1.3316326,0.56494826,0.3906311,0.16122286,0.15259267,0.0,0.0,1.0,1.0,1.0,1.0
40.810445,-73.90951833,0.0,0.0,1.0,1.0,1.0,1.0,3.8520408,1.3316326,0.56494826,0.3906311,0.16122286,0.15259267,0.0,0.0,1.0,1.0,1.0,1.0
40.81042333,-73.90944,0.0,0.0,1.0,1.0,1.0,1.0,4.4183674,1.4897959,0.5212531,0.3441893,0.08404295,0.118466265,0.0,0.0,1.0,1.0,1.0,1.0
40.8104,-73.909385,0.0,0.0,1.0,1.0,1.0,1.0,4.4183674,1.4897959,0.5212531,0.3441893,0.08404295,0.118466265,0.0,0.0,1.0,1.0,1.0,1.0
40.81038,-73.909345,0.0,0.0,1.0,1.0,1.0,1.0,4.4183674,1.4897959,0.5212531,0.3441893,0.08404295,0.118466265,0.0,0.0,1.0,1.0,1.0,1.0
40.81033333,-73.90925333,0.0,0.0,1.0,1.0,1.0,1.0,4.4183674,1.4897959,0.5212531,0.3441893,0.08404295,0.118466265,0.0,0.0,1.0,1.0,1.0,1.0
40.81030667,-73.90922333,0.0,0.0,1.0,1.0,1.0,1.0,4.4183674,1.4897959,0.5212531,0.3441893,0.08404295,0.118466265,0.0,0.0,1.0,1.0,1.0,1.0
40.81029333,-73.90917333,0.0,0.0,1.0,1.0,1.0,1.0,4.862245,1.6377552,0.4754248,0.30229324,0.016343543,0.09138119,0.0,0.0,1.0,1.0,1.0,1.0
40.81028,-73.90911833,0.0,0.0,1.0,1.0,1.0,1.0,5.2397957,1.7091837,0.46508682,0.29543415,0.0049802396,0.08728134,0.0,0.0,1.0,1.0,1.0,1.0
40.81026167,-73.909055,0.0,0.0,1.0,1.0,1.0,1.0,5.2397957,1.7091837,0.46508682,0.29543415,0.0049802396,0.08728134,0.0,0.0,1.0,1.0,1.0,1.0
40.81023833,-73.90897833,0.0,0.0,1.0,1.0,1.0,1.0,5.2397957,1.7091837,0.46508682,0.29543415,0.0049802396,0.08728134,0.0,0.0,1.0,1.0,1.0,1.0
40.81021833,-73.908895,0.0,0.0,1.0,1.0,1.0,1.0,5.413265,1.7704082,0.44334427,0.26017907,0.005506737,0.06769315,0.0,0.0,1.0,1.0,1.0,1.0
40.81017333,-73.90871333,0.0,0.0,1.0,1.0,1.0,1.0,5.413265,1.7704082,0.44334427,0.26017907,0.005506737,0.06769315,0.0,0.0,1.0,1.0,1.0,1.0
40.810155,-73.90862167,0.0,0.0,1.0,1.0,1.0,1.0,5.607143,1.8316326,0.42364255,0.24058165,-0.014929171,0.05787953,0.0,0.0,1.0,1.0,1.0,1.0
40.81013833,-73.90853667,0.0,0.0,1.0,1.0,1.0,1.0,5.607143,1.8316326,0.42364255,0.24058165,-0.014929171,0.05787953,0.0,0.0,1.0,1.0,1.0,1.0
40.81012667,-73.90847,0.0,0.0,1.0,1.0,1.0,1.0,5.607143,1.8316326,0.42364255,0.24058165,-0.014929171,0.05787953,0.0,0.0,1.0,1.0,1.0,1.0
40.810125,-73.90843167,0.0,0.0,1.0,1.0,1.0,1.0,5.607143,1.8316326,0.42364255,0.24058165,-0.014929171,0.05787953,0.0,0.0,1.0,1.0,1.0,1.0
40.81009667,-73.90818333,0.0,0.0,1.0,1.0,1.0,1.0,5.882653,1.8928572,0.41138378,0.23170793,-0.053402413,0.053688567,0.0,0.0,1.0,1.0,1.0,1.0
40.81007833,-73.9081,0.0,0.0,1.0,1.0,1.0,1.0,5.913265,1.8826531,0.41821268,0.23058176,-0.029701535,0.05316795,0.0,0.0,1.0,1.0,1.0,1.0
40.81006,-73.90800833,0.0,0.0,1.0,1.0,1.0,1.0,5.913265,1.8826531,0.41821268,0.23058176,-0.029701535,0.05316795,0.0,0.0,1.0,1.0,1.0,1.0
40.81004,-73.90791833,0.0,0.0,1.0,1.0,1.0,1.0,5.913265,1.8826531,0.41821268,0.23058176,-0.029701535,0.05316795,0.0,0.0,1.0,1.0,1.0,1.0
40.810025,-73.90782333,0.0,0.0,1.0,1.0,1.0,1.0,5.841837,1.8826531,0.41486517,0.2348879,-0.0028084177,0.055172324,0.0,0.0,1.0,1.0,1.0,1.0
40.80997833,-73.907525,0.0,0.0,1.0,1.0,1.0,1.0,5.979592,1.8979592,0.416188,0.24859037,0.0035742791,0.061797168,0.0,0.0,1.0,1.0,1.0,1.0
40.809905,-73.90740667,0.0,0.0,1.0,1.0,1.0,1.0,5.979592,1.8979592,0.416188,0.24859037,0.0035742791,0.061797168,0.0,0.0,1.0,1.0,1.0,1.0
40.80987,-73.90739667,0.0,0.0,1.0,1.0,1.0,1.0,5.979592,1.8979592,0.416188,0.24859037,0.0035742791,0.061797168,0.0,0.0,1.0,1.0,1.0,1.0
40.80982833,-73.90739833,0.0,0.0,1.0,1.0,1.0,1.0,5.979592,1.8979592,0.416188,0.24859037,0.0035742791,0.061797168,0.0,0.0,1.0,1.0,1.0,1.0
40.80977667,-73.90741167,0.0,0.0,1.0,1.0,1.0,1.0,5.979592,1.8979592,0.416188,0.24859037,0.0035742791,0.061797168,0.0,0.0,1.0,1.0,1.0,1.0
40.80964333,-73.907465,0.0,0.0,1.0,1.0,1.0,1.0,5.836735,1.8265306,0.44384524,0.27673575,0.050662603,0.07658267,0.0,0.0,1.0,1.0,1.0,1.0
40.80957167,-73.90749167,0.0,0.0,1.0,1.0,1.0,1.0,5.836735,1.8265306,0.44384524,0.27673575,0.050662603,0.07658267,0.0,0.0,1.0,1.0,1.0,1.0
40.80950167,-73.90751833,0.0,0.0,1.0,1.0,1.0,1.0,5.836735,1.8265306,0.44384524,0.27673575,0.050662603,0.07658267,0.0,0.0,1.0,1.0,1.0,1.0
40.80944167,-73.90753833,0.0,0.0,1.0,1.0,1.0,1.0,5.7806125,1.7806122,0.4641495,0.3085364,0.07130954,0.09519471,0.0,0.0,1.0,1.0,1.0,1.0
40.80939833,-73.90755,0.0,0.0,1.0,1.0,1.0,1.0,5.7806125,1.7806122,0.4641495,0.3085364,0.07130954,0.09519471,0.0,0.0,1.0,1.0,1.0,1.0
40.80920333,-73.90761333,0.0,0.0,1.0,1.0,1.0,1.0,5.622449,1.7142857,0.48832303,0.3324754,0.11069755,0.110539876,0.0,0.0,1.0,1.0,1.0,1.0
40.80913833,-73.90763833,0.0,0.0,1.0,1.0,1.0,1.0,5.622449,1.7142857,0.48832303,0.3324754,0.11069755,0.110539876,0.0,0.0,1.0,1.0,1.0,1.0
40.80906667,-73.90766,0.0,0.0,1.0,1.0,1.0,1.0,5.622449,1.7142857,0.48832303,0.3324754,0.11069755,0.110539876,0.0,0.0,1.0,1.0,1.0,1.0
40.80899,-73.90768,0.0,0.0,1.0,1.0,1.0,1.0,5.622449,1.7142857,0.48832303,0.3324754,0.11069755,0.110539876,0.0,0.0,1.0,1.0,1.0,1.0
40.80891167,-73.90770167,0.0,0.0,1.0,1.0,1.0,1.0,5.117347,1.5765306,0.5257018,0.37349588,0.16172706,0.13949917,0.0,0.0,1.0,1.0,1.0,1.0
40.808825,-73.90772667,0.0,0.0,1.0,1.0,1.0,1.0,5.117347,1.5765306,0.5257018,0.37349588,0.16172706,0.13949917,0.0,0.0,1.0,1.0,1.0,1.0
40.808735,-73.90775667,0.0,0.0,1.0,1.0,1.0,1.0,5.117347,1.5765306,0.5257018,0.37349588,0.16172706,0.13949917,0.0,0.0,1.0,1.0,1.0,1.0
40.80864333,-73.907785,0.0,0.0,1.0,1.0,1.0,1.0,4.586735,1.4234694,0.568993,0.41655907,0.21824527,0.17352144,0.0,0.0,1.0,1.0,1.0,1.0
40.80855,-73.90781833,0.0,0.0,1.0,1.0,1.0,1.0,4.586735,1.4234694,0.568993,0.41655907,0.21824527,0.17352144,0.0,0.0,1.0,1.0,1.0,1.0
40.80845667,-73.90785667,0.0,0.0,1.0,1.0,1.0,1.0,4.7091837,1.4540817,0.55979544,0.39429566,0.20125921,0.15546907,0.0,0.0,1.0,1.0,1.0,1.0
40.80836,-73.90789333,0.0,0.0,1.0,1.0,1.0,1.0,4.5663266,1.3928572,0.5829647,0.4253707,0.2201736,0.18094024,0.0,0.0,1.0,1.0,1.0,1.0
40.80826167,-73.90792833,0.0,0.0,1.0,1.0,1.0,1.0,4.5663266,1.3928572,0.5829647,0.4253707,0.2201736,0.18094024,0.0,0.0,1.0,1.0,1.0,1.0
40.80806667,-73.90800833,0.0,0.0,1.0,1.0,1.0,1.0,4.647959,1.3826531,0.5932611,0.44725144,0.2187904,0.20003384,0.0,0.0,1.0,1.0,1.0,1.0
40.80797667,-73.90802667,0.0,0.0,1.0,1.0,1.0,1.0,4.647959,1.3826531,0.5932611,0.44725144,0.2187904,0.20003384,0.0,0.0,1.0,1.0,1.0,1.0
40.807885,-73.90804667,0.0,0.0,1.0,1.0,1.0,1.0,4.647959,1.3826531,0.5932611,0.44725144,0.2187904,0.20003384,0.0,0.0,1.0,1.0,1.0,1.0
40.80778833,-73.90808667,0.0,0.0,1.0,1.0,1.0,1.0,4.7091837,1.3622448,0.6085534,0.4697204,0.21826813,0.22063723,0.0,0.0,1.0,1.0,1.0,1.0
40.80769167,-73.90813,0.0,0.0,1.0,1.0,1.0,1.0,4.678571,1.3622448,0.6062125,0.46415955,0.23382506,0.21544409,0.0,0.0,1.0,1.0,1.0,1.0
40.80759667,-73.90817333,0.0,0.0,1.0,1.0,1.0,1.0,4.5102043,1.3367347,0.60703665,0.47369364,0.26428425,0.22438568,0.0,0.0,1.0,1.0,1.0,1.0
40.8075,-73.90821333,0.0,0.0,1.0,1.0,1.0,1.0,4.5102043,1.3367347,0.60703665,0.47369364,0.26428425,0.22438568,0.0,0.0,1.0,1.0,1.0,1.0
40.80741333,-73.908245,0.0,0.0,1.0,1.0,1.0,1.0,4.5102043,1.3367347,0.60703665,0.47369364,0.26428425,0.22438568,0.0,0.0,1.0,1.0,1.0,1.0
40.80732833,-73.90827,0.0,0.0,1.0,1.0,1.0,1.0,4.270408,1.2806122,0.6190853,0.4826083,0.2987058,0.23291077,0.0,0.0,1.0,1.0,1.0,1.0
40.80723833,-73.90829833,0.0,0.0,1.0,1.0,1.0,1.0,4.270408,1.2806122,0.6190853,0.4826083,0.2987058,0.23291077,0.0,0.0,1.0,1.0,1.0,1.0
40.80704833,-73.90836333,0.0,0.0,1.0,1.0,1.0,1.0,4.515306,1.3112245,0.6190576,0.474037,0.27864313,0.22471106,0.0,0.0,1.0,1.0,1.0,1.0
40.806955,-73.90839667,0.0,0.0,1.0,1.0,1.0,1.0,4.4591837,1.3061224,0.6181411,0.4747366,0.2918513,0.22537485,0.0,0.0,1.0,1.0,1.0,1.0
40.80687167,-73.90842833,0.0,0.0,1.0,1.0,1.0,1.0,4.4591837,1.3061224,0.6181411,0.4747366,0.2918513,0.22537485,0.0,0.0,1.0,1.0,1.0,1.0
40.80679667,-73.908455,0.0,0.0,1.0,1.0,1.0,1.0,4.4591837,1.3061224,0.6181411,0.4747366,0.2918513,0.22537485,0.0,0.0,1.0,1.0,1.0,1.0
40.80674,-73.90848,0.0,0.0,1.0,1.0,1.0,1.0,4.5816326,1.3265306,0.6165066,0.4738722,0.2770914,0.22455487,0.0,0.0,1.0,1.0,1.0,1.0
40.80669667,-73.90849667,0.0,0.0,1.0,1.0,1.0,1.0,4.5816326,1.3265306,0.6165066,0.4738722,0.2770914,0.22455487,0.0,0.0,1.0,1.0,1.0,1.0
40.80663333,-73.90853,0.0,0.0,1.0,1.0,1.0,1.0,4.5816326,1.3265306,0.6165066,0.4738722,0.2770914,0.22455487,0.0,0.0,1.0,1.0,1.0,1.0
40.80654167,-73.90859333,0.0,0.0,1.0,1.0,1.0,1.0,4.5816326,1.3265306,0.6165066,0.4738722,0.2770914,0.22455487,0.0,0.0,1.0,1.0,1.0,1.0
40.80648333,-73.90863333,0.0,0.0,1.0,1.0,1.0,1.0,4.387755,1.2857143,0.62468374,0.47868183,0.31430617,0.2291363,0.0,0.0,1.0,1.0,1.0,1.0
40.80643,-73.908675,0.0,0.0,1.0,1.0,1.0,1.0,4.2959185,1.2755102,0.6239773,0.47462693,0.32650995,0.22527072,0.0,0.0,1.0,1.0,1.0,1.0
40.80638833,-73.90871333,0.0,0.0,1.0,1.0,1.0,1.0,4.2959185,1.2755102,0.6239773,0.47462693,0.32650995,0.22527072,0.0,0.0,1.0,1.0,1.0,1.0
40.80634667,-73.90875333,0.0,0.0,1.0,1.0,1.0,1.0,4.2959185,1.2755102,0.6239773,0.47462693,0.32650995,0.22527072,0.0,0.0,1.0,1.0,1.0,1.0
40.80631167,-73.9088,0.0,0.0,1.0,1.0,1.0,1.0,4.2959185,1.2755102,0.6239773,0.47462693,0.32650995,0.22527072,0.0,0.0,1.0,1.0,1.0,1.0
40.80628333,-73.90885167,0.0,0.0,1.0,1.0,1.0,1.0,4.2959185,1.2755102,0.6239773,0.47462693,0.32650995,0.22527072,0.0,0.0,1.0,1.0,1.0,1.0
40.80626,-73.90889833,0.0,0.0,1.0,1.0,1.0,1.0,4.2959185,1.2755102,0.6239773,0.47462693,0.32650995,0.22527072,0.0,0.0,1.0,1.0,1.0,1.0
40.80624833,-73.90893667,0.0,0.0,1.0,1.0,1.0,1.0,4.5612245,1.3265306,0.61335766,0.45160988,0.3141542,0.20395148,0.0,0.0,1.0,1.0,1.0,1.0
40.80624333,-73.90896333,0.0,0.0,1.0,1.0,1.0,1.0,4.5612245,1.3265306,0.61335766,0.45160988,0.3141542,0.20395148,0.0,0.0,1.0,1.0,1.0,1.0
40.80621667,-73.909165,0.0,0.0,1.0,1.0,1.0,1.0,4.5612245,1.3265306,0.61335766,0.45160988,0.3141542,0.20395148,0.0,0.0,1.0,1.0,1.0,1.0
40.806185,-73.909225,0.0,0.0,1.0,1.0,1.0,1.0,4.632653,1.3571428,0.60213315,0.437394,0.28700432,0.19131352,0.0,0.0,1.0,1.0,1.0,1.0
40.80615,-73.90930167,0.0,0.0,1.0,1.0,1.0,1.0,4.632653,1.3571428,0.60213315,0.437394,0.28700432,0.19131352,0.0,0.0,1.0,1.0,1.0,1.0
40.80609667,-73.90947667,0.0,0.0,1.0,1.0,1.0,1.0,4.214286,1.2755102,0.6163404,0.44298232,0.3260848,0.19623335,0.0,0.0,1.0,1.0,1.0,1.0
40.80606833,-73.90954667,0.0,0.0,1.0,1.0,1.0,1.0,4.214286,1.2755102,0.6163404,0.44298232,0.3260848,0.19623335,0.0,0.0,1.0,1.0,1.0,1.0
40.80603667,-73.909595,0.0,0.0,1.0,1.0,1.0,1.0,4.214286,1.2755102,0.6163404,0.44298232,0.3260848,0.19623335,0.0,0.0,1.0,1.0,1.0,1.0
40.80601333,-73.90964667,0.0,0.0,1.0,1.0,1.0,1.0,4.214286,1.2755102,0.6163404,0.44298232,0.3260848,0.19623335,0.0,0.0,1.0,1.0,1.0,1.0
40.80599,-73.9097,0.0,0.0,1.0,1.0,1.0,1.0,4.214286,1.2755102,0.6163404,0.44298232,0.3260848,0.19623335,0.0,0.0,1.0,1.0,1.0,1.0
40.80597167,-73.90976,0.0,0.0,1.0,1.0,1.0,1.0,4.163265,1.255102,0.6232893,0.45309168,0.33982217,0.20529206,0.0,0.0,1.0,1.0,1.0,1.0
40.80591167,-73.90987167,0.0,0.0,1.0,1.0,1.0,1.0,4.163265,1.255102,0.6232893,0.45309168,0.33982217,0.20529206,0.0,0.0,1.0,1.0,1.0,1.0
40.80590333,-73.90990833,0.0,0.0,1.0,1.0,1.0,1.0,4.163265,1.255102,0.6232893,0.45309168,0.33982217,0.20529206,0.0,0.0,1.0,1.0,1.0,1.0
40.805895,-73.90994667,0.0,0.0,1.0,1.0,1.0,1.0,4.163265,1.255102,0.6232893,0.45309168,0.33982217,0.20529206,0.0,0.0,1.0,1.0,1.0,1.0
40.80588667,-73.90998333,0.0,0.0,1.0,1.0,1.0,1.0,4.163265,1.255102,0.6232893,0.45309168,0.33982217,0.20529206,0.0,0.0,1.0,1.0,1.0,1.0
40.80574833,-73.910005,0.0,0.0,1.0,1.0,1.0,1.0,3.867347,1.2040817,0.6297396,0.4481091,0.3577382,0.20080175,0.0,0.0,1.0,1.0,1.0,1.0
40.80571167,-73.90990833,0.0,0.0,1.0,1.0,1.0,1.0,4.377551,1.2959183,0.61623883,0.44384822,0.32012677,0.19700125,0.0,0.0,1.0,1.0,1.0,1.0
40.80562667,-73.90979167,0.0,0.0,1.0,1.0,1.0,1.0,4.377551,1.2959183,0.61623883,0.44384822,0.32012677,0.19700125,0.0,0.0,1.0,1.0,1.0,1.0
40.80555333,-73.90964,0.0,0.0,1.0,1.0,1.0,1.0,4.413265,1.3112245,0.6115408,0.43485734,0.34359968,0.18910089,0.0,0.0,1.0,1.0,1.0,1.0
40.80539,-73.90940833,0.0,0.0,1.0,1.0,1.0,1.0,5.127551,1.4744898,0.5748707,0.3839434,0.2950183,0.14741254,0.0,0.0,1.0,1.0,1.0,1.0
40.80531333,-73.90931,0.0,0.0,1.0,1.0,1.0,1.0,5.127551,1.4744898,0.5748707,0.3839434,0.2950183,0.14741254,0.0,0.0,1.0,1.0,1.0,1.0
40.80523667,-73.90921167,0.0,0.0,1.0,1.0,1.0,1.0,5.127551,1.4744898,0.5748707,0.3839434,0.2950183,0.14741254,0.0,0.0,1.0,1.0,1.0,1.0
40.80516667,-73.90911833,0.0,0.0,1.0,1.0,1.0,1.0,5.627551,1.6275511,0.5299589,0.34084535,0.27044234,0.116175555,0.0,0.0,1.0,1.0,1.0,1.0
40.80509833,-73.90902667,0.0,0.0,1.0,1.0,1.0,1.0,5.627551,1.6275511,0.5299589,0.34084535,0.27044234,0.116175555,0.0,0.0,1.0,1.0,1.0,1.0
40.80503167,-73.90895333,0.0,0.0,1.0,1.0,1.0,1.0,5.627551,1.6275511,0.5299589,0.34084535,0.27044234,0.116175555,0.0,0.0,1.0,1.0,1.0,1.0
40.80498833,-73.90889167,0.0,0.0,1.0,1.0,1.0,1.0,5.397959,1.5816326,0.5392603,0.34439722,0.3064569,0.118609436,0.0,0.0,1.0,1.0,1.0,1.0
40.804955,-73.90883167,0.0,0.0,1.0,1.0,1.0,1.0,5.397959,1.5816326,0.5392603,0.34439722,0.3064569,0.118609436,0.0,0.0,1.0,1.0,1.0,1.0
40.80489167,-73.90870167,0.0,0.0,1.0,1.0,1.0,1.0,5.836735,1.7244898,0.4943485,0.29723492,0.26169732,0.088348605,0.0,0.0,1.0,1.0,1.0,1.0
40.80486167,-73.90863833,0.0,0.0,1.0,1.0,1.0,1.0,5.887755,1.744898,0.48720565,0.28484744,0.25601283,0.08113807,0.0,0.0,1.0,1.0,1.0,1.0
